phase_pct,baseline_omega_mean,baseline_omega_std,baseline_alpha_mag_mean,baseline_alpha_mag_std,baseline_omega_sq_mean,baseline_omega_sq_std,baseline_sp_feedback_mean,baseline_sp_feedback_std,baseline_turn_ff_mean,baseline_turn_ff_std,baseline_required_turn_voltage_mean,baseline_required_turn_voltage_std,baseline_motor_voltage_delta_mean,baseline_motor_voltage_delta_std,baseline_speed_error_mean,baseline_speed_error_std,baseline_acceleration_mean,baseline_acceleration_std,trial_omega_mean,trial_omega_std,trial_alpha_mag_mean,trial_alpha_mag_std,trial_omega_sq_mean,trial_omega_sq_std,trial_sp_feedback_mean,trial_sp_feedback_std,trial_turn_ff_mean,trial_turn_ff_std,trial_required_turn_voltage_mean,trial_required_turn_voltage_std,trial_motor_voltage_delta_mean,trial_motor_voltage_delta_std,trial_speed_error_mean,trial_speed_error_std,trial_acceleration_mean,trial_acceleration_std,predicted_speed_error_unconstrained,predicted_speed_error_constrained,predicted_speed_error_conservative
0.0,0.0938720703125,0.0,70.9228515625,0.0,0.008811965584754944,0.0,-0.010412851969401041,0.008060086621948253,4.157714843755489e-05,0.0,-0.010371274820963486,0.008060086621948253,0.024658203125,0.008088021862049533,-0.0037027994791666665,0.007342393718315828,1.0212362507284423,1.0569477574364032,0.0938720703125,0.0,70.9228515625,0.0,0.008811965584754944,0.0,-0.014371236165364584,0.006595565852613556,-0.006061938476562445,0.0,-0.020433174641927027,0.006595565852613556,0.014729817708333334,0.0066119854248305725,-0.006876627604166667,0.0038535483611806063,0.6553572837752439,1.4026190120403652,0.005330403645833333,0.005330403645833333,0.005330403645833333
0.5,0.16524169921875,0.0,89.443359375,0.0,0.027344541549682615,0.0,-0.0157753849029541,0.00668965347927641,4.157714843755489e-05,0.0,-0.015733807754516545,0.00668965347927641,0.019322408040364586,0.006747080465663021,-0.006309000651041666,0.007685111837476456,0.7246717854628075,1.0675619685672775,0.16524169921875,0.0,89.443359375,0.0,0.027344541549682615,0.0,-0.019926806886990864,0.012552056951546584,-0.007534106445312445,0.0,-0.027460913332303313,0.012552056951546584,0.0075962320963541665,0.012568522245347552,-0.0095233154296875,0.00671348841668006,0.8348046742211874,1.1229317353378074,0.007936604817708333,0.007936604817708333,0.007936604817708333
1.0,0.25521972656249997,0.0,107.099609375,0.0,0.06525031328201293,0.0,-0.016843077341715494,0.00973756785557521,4.157714843755489e-05,0.0,-0.01680150019327794,0.00973756785557521,0.018262125651041666,0.009772888144437454,-0.00670654296875,0.007731512933740284,0.4575663865214559,1.218840122841504,0.25521972656249997,0.0,107.099609375,0.0,0.06525031328201293,0.0,-0.020904377698898316,0.01464911064561094,-0.009006274414062446,0.0,-0.02991065211296076,0.01464911064561094,0.005086669921875,0.014658270439045912,-0.009857991536458334,0.007616630262114673,0.6876105936164567,1.1761486976693556,0.008334147135416666,0.008334147135416666,0.008334147135416666
1.5,0.36293701171875,0.0,123.773193359375,0.0,0.13194875478744506,0.0,-0.015690566698710124,0.012295819582589988,4.157714843755489e-05,0.0,-0.01564898955027257,0.012295819582589988,0.019458719889322917,0.01226615135930669,-0.006004638671875,0.008871295554316582,0.5631828159904413,1.3795421753649006,0.36293701171875,0.0,123.773193359375,0.0,0.13194875478744506,0.0,-0.01555940628051758,0.014960004598108843,-0.010478442382812444,0.0,-0.026037848663330018,0.014960004598108843,0.00908447265625,0.014907207849271948,-0.006939290364583333,0.00768464314308051,0.2506700114122003,0.5902521020435457,0.007632242838541667,0.007632242838541667,0.007632242838541667
2.0,0.48740722656249996,0.0,139.6923828125,0.0,0.23794670224189754,2.7755575615628914e-17,-0.019015916188557944,0.010326500343292352,4.157714843755489e-05,0.0,-0.01897433904012039,0.010326500343292352,0.016092732747395835,0.010279145351388972,-0.007495117187500001,0.007687645205235131,0.29731566718872754,1.0958837412217515,0.48740722656249996,0.0,139.6923828125,0.0,0.23794670224189754,2.7755575615628914e-17,-0.018839518229166668,0.010669036506459012,-0.011945727539062445,0.0,-0.030785245768229108,0.01066903650645901,0.0043395996093750005,0.010628751835652983,-0.008414713541666665,0.005372970838743286,-0.11214629012479632,0.528076219053142,0.009122721354166667,0.009122721354166667,0.009122721354166667
2.5,0.6278686523437499,0.0,154.150390625,0.0,0.39479568600654596,5.551115123125783e-17,-0.015986824035644533,0.014730475055475952,4.157714843755489e-05,0.0,-0.015945246887206978,0.014730475055475952,0.01908111572265625,0.014693020765248295,-0.0058929443359375,0.008163495500395987,0.03412420099431087,1.0083703698734374,0.6278686523437499,0.0,154.150390625,0.0,0.39479568600654596,5.551115123125783e-17,-0.022432740529378256,0.010784513800202799,-0.013172534179687445,0.0,-0.035605274709065694,0.010784513800202799,-0.0004183451334635408,0.010710047607765501,-0.010027058919270833,0.005348981268052628,-0.284745365311775,0.3764521330848834,0.007520548502604166,0.007520548502604166,0.007520548502604166
3.0,0.7828564453125,0.0,167.8466796875,0.0,0.6136804604530334,0.0,-0.01592048645019531,0.01897113630484816,4.157714843755489e-05,0.0,-0.015878909301757754,0.01897113630484816,0.01922271728515625,0.018984048297508133,-0.005689697265624999,0.010972707010208114,0.2641171897763655,1.2419670923216444,0.7828564453125,0.0,167.8466796875,0.0,0.6136804604530334,0.0,-0.02388593037923177,0.00974517726435947,-0.014399340820312445,0.0,-0.03828527119954422,0.00974517726435947,-0.003104349772135419,0.009714096878984703,-0.010607503255208336,0.004643029968729943,0.03557680925843907,0.6615705883197126,0.007317301432291666,0.007317301432291666,0.007317301432291666
3.5,0.9516015624999999,0.0,180.1318359375,0.0,0.9066360473632812,0.0,-0.020988114674886066,0.016624714421664535,4.157714843755489e-05,0.0,-0.02094653752644851,0.016624714421664535,0.01410252888997396,0.01664220111228047,-0.008128662109374999,0.010389401380535318,0.4271491109259706,1.1983615869324002,0.9516015624999999,0.0,180.1318359375,0.0,0.9066360473632812,0.0,-0.018249753316243487,0.01226751003319749,-0.015617602539062444,1.734723475976807e-18,-0.03386735585530593,0.012267510033197492,0.0013946533203125007,0.012254321647774163,-0.007568359374999999,0.005702220200482693,0.23157411707216294,1.0848664967601838,0.009756266276041667,0.009756266276041667,0.009756266276041667
4.0,1.1326953124999999,0.0,192.7734375,0.0,1.2844198989868163,0.0,-0.022924906412760418,0.018356365757603438,4.157714843755489e-05,0.0,-0.022883329264322863,0.018356365757603438,0.012147623697916665,0.01840844994426453,-0.008893229166666667,0.011487366394144166,0.3007273759226884,0.8868247387182229,1.1326953124999999,0.0,192.7734375,0.0,1.2844198989868163,0.0,-0.018699010213216145,0.013219179666043938,-0.01659904785156244,3.469446951953614e-18,-0.03529805806477859,0.013219179666043935,-0.00017985026041666586,0.013165193025597205,-0.007643229166666665,0.00614273510442408,0.04844303916569476,1.0734263236476176,0.010520833333333333,0.010520833333333333,0.010520833333333333
4.5,1.3264794921874998,0.0,202.587890625,0.0,1.7613039731979365,0.0,-0.018608862559000645,0.014063803645709241,4.157714843755489e-05,0.0,-0.01856728541056309,0.014063803645709241,0.016528727213541674,0.014068066054692921,-0.006651407877604164,0.00954683336436851,0.2184330629765162,1.1471291571405153,1.3264794921874998,0.0,202.587890625,0.0,1.7613039731979365,0.0,-0.022662185033162432,0.012152298364154792,-0.017580493164062443,0.0,-0.04024267819722488,0.012152298364154792,-0.005096689860026041,0.012131501909600304,-0.009467569986979165,0.005630171721442616,0.09814472094745495,1.0524854783350437,0.00827901204427083,0.00827901204427083,0.00827901204427083
