frame,time_video_s,marker_detected_raw,blue_x_mm,blue_y_mm,yellow_x_mm,yellow_y_mm,center_x_mm,center_y_mm,heading_rad,marker_separation_mm,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active
0,0.0,True,135.02598571777344,72.03338623046875,136.5138702392578,18.53382682800293,135.78033447265625,45.29332733154297,1.5982212561382705,53.51559829711914,0.43270226333865935,0,False
1,0.03332777870354941,True,135.0363998413086,72.02972030639648,136.52735900878906,18.54095458984375,135.78387451171875,45.28663444519043,1.597671394453008,53.507917404174805,0.3299415618090198,0,False
2,0.06665555740709882,True,135.04681396484375,72.02605438232422,136.5138702392578,18.53382682800293,135.78741455078125,45.27994155883789,1.5971215327677455,53.50023651123047,0.22718086027938023,0,False
3,0.09998333611064823,True,135.12420654296875,71.89281463623047,136.4986572265625,18.52554702758789,135.81143188476562,45.219520568847656,1.5965316062477768,53.413150787353516,0.3299415618090198,0,False
4,0.13331111481419763,True,135.12759399414062,71.89281463623047,136.5138702392578,18.49734878540039,135.82046508789062,45.19508361816406,1.5971215327677455,53.413150787353516,0.43270226333865935,0,False
5,0.16663889351774705,True,135.13626098632812,71.89281463623047,136.50997924804688,18.460777282714844,135.82675170898438,45.19508361816406,1.5965316062477768,53.413150787353516,0.43270226333865935,0,False
6,0.19996667222129647,True,135.12759399414062,71.90692138671875,136.49935913085938,18.435020446777344,135.82046508789062,45.19508361816406,1.5965316062477768,53.573951721191406,0.43270226333865935,0,False
7,0.23329445092484585,True,135.12759399414062,71.98304748535156,136.49935913085938,18.435020446777344,135.82046508789062,45.19647979736328,1.5962968618792543,53.573951721191406,0.23532064001406414,0,False
8,0.26662222962839527,True,135.12759399414062,71.98304748535156,136.49935913085938,18.435020446777344,135.78781127929688,45.20283126831055,1.5962968618792543,53.573951721191406,0.23023627281188966,0,False
9,0.2999500083319447,True,135.14353942871094,72.00133514404297,136.44017028808594,18.4888916015625,135.78781127929688,45.218177795410156,1.5956955119384313,53.58187484741211,0.19969612177812962,0,False
10,0.3332777870354941,True,135.16799926757812,72.00133514404297,136.44017028808594,18.4888916015625,135.78781127929688,45.218177795410156,1.5943824567856217,53.53192901611328,0.23023627281188966,0,False
11,0.3666055657390435,True,135.17649841308594,71.94361114501953,136.4076385498047,18.515975952148438,135.7943115234375,45.229793548583984,1.5939942699161496,53.45786666870117,0.23532064001406414,0,False
12,0.39993334444259293,True,135.26846313476562,71.94059753417969,136.32872009277344,18.515975952148438,135.7998046875,45.22828674316406,1.5905035190643548,53.442256927490234,0.23532064001406414,0,False
13,0.43326112314614235,True,135.27528381347656,71.94361114501953,136.32872009277344,18.515975952148438,135.802001953125,45.229793548583984,1.5904785796379501,53.43798828125,0.23532064001406414,0,False
14,0.4665889018496917,True,135.2794189453125,71.94361114501953,136.32872009277344,18.515975952148438,135.802001953125,45.229793548583984,1.5904785796379501,53.434757232666016,0.33615909593663185,0,False
15,0.4999166805532411,True,135.29776000976562,71.94361114501953,136.3347625732422,18.554576873779297,135.81625366210938,45.24828338623047,1.5904785796379501,53.414451599121094,0.33615909593663185,0,False
16,0.5332444592567905,True,135.31849670410156,71.94801330566406,136.61805725097656,18.554576873779297,135.96827697753906,45.25389862060547,1.5951284834682167,53.414451599121094,0.3502321672362429,0,False
17,0.56657223796034,True,135.33648681640625,71.95321655273438,136.61805725097656,18.554576873779297,136.01113891601562,45.25389862060547,1.5951284834682167,53.414451599121094,0.4222583598285094,0,False
18,0.5999000166638894,True,135.37770080566406,71.9611587524414,136.61805725097656,18.53464698791504,136.01113891601562,45.24828338623047,1.5951284834682167,53.44154739379883,0.48520000801141366,0,False
19,0.6332277953674388,True,135.38710021972656,71.9611587524414,136.70138549804688,18.532833099365234,136.03245544433594,45.24699401855469,1.5954108190228642,53.44154739379883,0.4981730138464216,0,False
20,0.6665555740709882,True,135.39022827148438,71.97120666503906,136.60629272460938,18.532833099365234,136.01113891601562,45.24699401855469,1.5935288834877945,53.47050094604492,0.4981730138464216,0,False
21,0.6998833527745376,True,135.4038543701172,71.97120666503906,136.60629272460938,18.516521453857422,136.01113891601562,45.228614807128906,1.5935288834877945,53.47050094604492,0.4981730138464216,0,False
22,0.733211131478087,True,135.39022827148438,71.97357940673828,136.70138549804688,18.486021041870117,136.03775024414062,45.228614807128906,1.5954108190228642,53.49900436401367,0.4981730138464216,0,False
23,0.7665389101816364,True,135.39573669433594,71.97357940673828,136.78384399414062,18.478649139404297,136.04425048828125,45.226112365722656,1.5965872499136085,53.512725830078125,0.5775651168823243,0,False
24,0.7998666888851859,True,135.4038543701172,71.97357940673828,136.78759765625,18.466861724853516,136.09384155273438,45.226112365722656,1.5965872499136085,53.518226623535156,0.8423469044019453,0,False
25,0.8331944675887353,True,135.4038543701172,71.90233612060547,136.81790161132812,18.359960556030273,136.1068115234375,45.10962677001953,1.5965872499136085,53.518226623535156,1.4728230165396812,0,False
26,0.8665222462922847,True,135.4808349609375,71.85929107666016,136.85162353515625,18.31832504272461,136.16622924804688,45.1025390625,1.5964522130088774,53.518226623535156,1.98366735390081,0,False
27,0.8998500249958341,True,135.51925659179688,71.85929107666016,136.89019775390625,18.31832504272461,136.20472717285156,45.1025390625,1.5964522130088774,53.518226623535156,2.1485727440839413,0,False
28,0.9331778036993834,True,135.54177856445312,71.90233612060547,136.89019775390625,18.31832504272461,136.20472717285156,45.1025390625,1.5963653623812317,53.44159698486328,3.776386206677442,0,False
29,0.9665055824029328,True,135.57797241210938,72.22093200683594,136.92904663085938,18.48382568359375,136.23541259765625,45.352378845214844,1.5953760099967793,53.44159698486328,12.540212664519963,0,False
30,0.9998333611064822,True,135.57797241210938,72.58609771728516,136.93328857421875,19.288728713989258,136.24563598632812,45.93741226196289,1.5953760099967793,53.522159576416016,13.976595096588134,0,False
31,1.0331611398100318,True,135.54177856445312,73.09883880615234,136.93328857421875,19.46915626525879,136.23541259765625,46.28399658203125,1.5966064252459902,53.522159576416016,20.5726293641415,0,False
32,1.066488918513581,True,135.48489379882812,74.05870819091797,136.93606567382812,20.558177947998047,136.21939086914062,47.308441162109375,1.5991732576568474,53.522159576416016,30.553991704533974,0,False
33,1.0998166972171306,True,135.48489379882812,75.06609344482422,136.95648193359375,21.575031280517578,136.24563598632812,48.32056427001953,1.5991732576568474,53.522159576416016,32.46745970996508,0,False
34,1.13314447592068,True,135.48489379882812,76.33502197265625,136.95648193359375,22.609901428222656,136.24180603027344,49.47246170043945,1.5991732576568474,53.513919830322266,40.07037146524398,0,False
35,1.1664722546242294,True,135.44163513183594,77.67736053466797,136.93606567382812,24.305335998535156,136.21939086914062,50.99134826660156,1.5964957742251218,53.38931655883789,50.773323254494045,0,False
36,1.1998000333277787,True,135.47372436523438,79.36490631103516,136.9232177734375,26.347291946411133,136.173583984375,52.85609817504883,1.59624862554441,53.14785385131836,59.09384190872868,0,False
37,1.2331278120313283,True,135.47372436523438,81.47269439697266,136.70062255859375,28.382287979125977,136.07113647460938,54.927490234375,1.594505911006463,53.1053352355957,64.3953462665028,0,False
38,1.2664555907348776,True,135.47372436523438,83.71458435058594,136.51864624023438,30.577003479003906,136.02386474609375,57.14579391479492,1.5904579664275627,53.1053352355957,74.43869665734752,0,False
