file,turn,start,end,duration_ms,ideal_peak_rad_s,ego_peak_rad_s,peak_error_rad_s,peak_delay_ms,first_over_rad_s,first_under_rad_s,first_error_mean_rad_s,first_rms_rad_s,first_pid_mean_v,second_over_rad_s,second_under_rad_s,second_error_mean_rad_s,second_rms_rad_s,second_pid_mean_v,tracking_rms_rad_s,angle_error_deg,pid_rms_v,saturation_pct,first_saturation_pct,second_saturation_pct,post_peak_pos_rad_s,post_peak_neg_rad_s,post_rms_rad_s,post_angle_deg,post_duration_ms,aggregate_used
20260721_081708_myshell_debug_log_long_l180.csv,1,92,201,110,39.9375,40.4375,0.5,13,0.828125,-1.453125,-0.06711578369140625,0.4691029849015451,0.014730962839993563,0.81640625,-1.03125,0.08579323508522728,0.3535952501532457,-0.006588170022675486,0.40378311596199457,0.15522910821023284,0.040459305833523806,0.0,0.0,0.0,1.31640625,-0.213623046875,0.5666018160277713,0.6102941226437275,27,True
20260721_081708_myshell_debug_log_long_l180.csv,2,229,338,110,40.125,40.90625,0.78125,14,0.78125,-1.267578125,-0.2231828516179865,0.4801017157660078,0.03621990030462092,0.854248046875,-0.5,0.19555294152462122,0.3725780692710979,-0.015200668212139246,0.41891253694972325,0.1768404824423135,0.04331774521202939,0.0,0.0,0.0,1.2568359375,-0.397705078125,0.5949521231796426,0.5204599776228648,27,True
20260721_081708_myshell_debug_log_long_l180.csv,3,366,475,110,40.125,40.78125,0.65625,14,0.53125,-1.0439453125,-0.2153564453125,0.43461559693112595,0.036020453770955405,1.078125,-0.6875,0.12355581430288462,0.37894235903264334,-0.002171178964468149,0.402649266673644,-0.0951059582298454,0.04224157430774573,0.0,0.0,0.0,1.70703125,-0.4248046875,0.6628830568197985,0.5305734660476593,27,True
20260721_081708_myshell_debug_log_long_l180.csv,4,503,612,110,40.125,40.71875,0.59375,10,0.53125,-1.2357177734375,-0.24669270081953568,0.4164812012148659,0.0401517857204784,0.780029296875,-0.4375,0.1871337890625,0.35862542814168386,-0.008902788162231445,0.38281843609214367,0.08573461083950774,0.04063157856221199,0.0,0.0,0.0,1.544921875,-0.363525390625,0.643343010693932,0.526881448272944,27,True
20260721_081708_myshell_debug_log_long_l180.csv,5,640,749,110,40.125,40.65625,0.53125,19,0.53125,-1.05987548828125,-0.23119007457386365,0.46095507816747144,0.03795039111917669,0.90478515625,-0.890625,0.10338985558712122,0.35323698416955923,0.0027861360347632208,0.3998220276904152,-0.19186252729527276,0.04248680451293332,0.0,0.0,0.0,1.640625,-0.392822265625,0.6702225019049457,0.5729870829819843,27,True
20260721_081708_myshell_debug_log_long_l180.csv,6,777,886,110,40.125,41.03125,0.90625,8,0.46875,-1.22686767578125,-0.3441897305575284,0.5109382995036341,0.05545286698774858,1.046875,-0.59375,0.23554206616950757,0.44171964594202445,-0.00962158405419552,0.47063034934708003,0.023000142935641017,0.05047625260207905,0.0,0.0,0.0,1.6572265625,-0.53271484375,0.6316671852456536,0.5374285717477643,30,True
20260721_081758_myshell_debug_log_long_l180.csv,1,92,201,110,39.9375,40.53125,0.59375,17,0.71875,-1.694091796875,-0.07564881790515988,0.5073157892594807,0.010346612264943678,1.078125,-0.75,0.09025915345149253,0.3914781642163202,-0.004958423215951493,0.44040245629602326,0.16011099957987782,0.04398678576936109,0.0,0.0,0.0,1.412109375,-0.395263671875,0.6059224360375666,0.5448414580162492,27,True
20260721_081758_myshell_debug_log_long_l180.csv,2,229,338,110,40.125,41.3125,1.1875,11,0.296875,-1.2333984375,-0.3027426979758523,0.43018168373612814,0.04762467471036044,1.1875,-0.5,0.2542965050899621,0.4241103327597082,-0.014745914574825403,0.4265492433716772,0.19840901772791986,0.04529753963577473,0.0,0.0,0.0,1.52734375,-0.42724609375,0.6546991221622945,0.5509691758905044,27,True
20260721_081758_myshell_debug_log_long_l180.csv,3,366,475,110,40.125,40.65625,0.53125,2,0.484375,-1.0859375,-0.2617853338068182,0.4506221275829654,0.041964994235472244,1.46875,-0.828125,0.15776108250473486,0.42336285503818794,-0.002079763195731423,0.43447184599535416,-0.06338765255457338,0.045853682206989765,0.0,0.0,0.0,1.48828125,-0.2357177734375,0.5755237598270466,0.4744264697114598,27,True
20260721_081758_myshell_debug_log_long_l180.csv,4,503,612,110,40.09375,40.875,0.78125,11,0.34375,-1.296142578125,-0.24836908384811046,0.4296285509195288,0.04025998226431913,0.984375,-0.546875,0.185698096431903,0.38693081530522494,-0.009335954687488613,0.40415911905516905,0.10094954023462814,0.04209913670493527,0.0,0.0,0.0,1.509765625,-0.5478515625,0.6398954577101736,0.5900707521340202,27,True
20260721_081758_myshell_debug_log_long_l180.csv,5,640,749,110,40.125,40.8125,0.6875,6,0.34375,-1.2587890625,-0.28587480024857953,0.4481531165377178,0.04522518678144975,0.96875,-0.71875,0.15565444483901514,0.4203536702858363,0.0015644593672318892,0.43168832647947736,-0.1320838374151074,0.046452420652835544,0.0,0.0,0.0,1.564453125,-0.447021484375,0.6882514816467586,0.5440362606753747,27,True
20260721_081758_myshell_debug_log_long_l180.csv,6,777,886,110,40.125,40.90625,0.78125,15,0.375,-1.13232421875,-0.3050103621049361,0.4515196581297822,0.04897965626283125,1.484375,-0.4765625,0.22150213068181818,0.4223313608701251,-0.010043079202825373,0.4342421763206578,0.06867957384047253,0.046194102513230834,0.0,0.0,0.0,1.5517578125,-0.314208984375,0.5919811732470945,0.508623314432746,30,True
