frame,time_video_s,blue_x_mm,blue_y_mm,yellow_x_mm,yellow_y_mm,center_x_mm,center_y_mm,heading_rad,marker_separation_mm,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active
156,5.212592365546745,274.16705322265625,317.0810546875,219.65467834472656,313.9446105957031,246.91085815429688,315.5128173828125,0.057473004254402126,54.959781646728516,123.61931746107605,0,False
157,5.246006419172044,278.5860595703125,317.1985778808594,223.72354125976562,314.0417785644531,251.15480041503906,315.63665771484375,0.0571879969346975,54.959781646728516,123.24886860974821,0,False
158,5.2794204727973435,282.7138977050781,317.2315673828125,227.62554931640625,314.22314453125,255.1697235107422,315.7110900878906,0.05553074190684395,55.159420013427734,117.36225947542407,0,False
159,5.312834526422644,286.5495300292969,317.28631591796875,231.44451904296875,314.2236022949219,258.99700927734375,315.7547302246094,0.05553074190684395,55.16862106323242,115.4446448324788,0,False
160,5.346248580047943,290.421875,317.28631591796875,235.34706115722656,314.257080078125,262.88446044921875,315.7680358886719,0.05539429931934703,55.19008255004883,111.4193874685257,0,False
161,5.3796626336732425,294.074951171875,317.3329772949219,238.81060791015625,314.2790222167969,266.4427795410156,315.8059997558594,0.05539429931934703,55.19008255004883,104.11565663624472,0,False
162,5.413076687298543,297.5175476074219,317.3354797363281,242.16648864746094,314.30633544921875,269.8420104980469,315.8328857421875,0.05463188572280462,55.35007858276367,102.21410968883843,0,False
163,5.446490740923842,300.7861328125,317.3858337402344,245.7607421875,314.33026123046875,273.2734375,315.8460693359375,0.05463188572280462,55.35108947753906,98.96655972663862,0,False
164,5.4799047945491415,304.0896301269531,317.4145202636719,248.8211212158203,314.39208984375,276.45538330078125,315.9033203125,0.05463188572280462,55.43348693847656,93.54181263825622,0,False
165,5.513318848174441,307.21533203125,317.47149658203125,251.83326721191406,314.39208984375,279.5242919921875,315.91387939453125,0.05575386570074276,55.469017028808594,88.91544676042909,0,False
166,5.546732901799741,310.1448974609375,317.47149658203125,254.64955139160156,314.4211730957031,282.397216796875,315.95416259765625,0.05575386570074276,55.57895278930664,86.90245544277172,0,False
167,5.5801469554250405,313.0773010253906,317.4958801269531,257.5857238769531,314.4656677246094,285.3315124511719,315.9735107421875,0.05575386570074276,55.58171081542969,83.18387613834295,0,False
168,5.61356100905034,315.79595947265625,317.4958801269531,260.1165466308594,314.4656677246094,287.95623779296875,315.95416259765625,0.05575386570074276,55.758941650390625,77.54149589374109,0,False
169,5.64697506267564,318.3638000488281,317.4958801269531,262.6630554199219,314.4631042480469,290.513427734375,315.95416259765625,0.05608055315737142,55.77289581298828,75.76412106948706,0,False
170,5.6803891163009395,320.9314270019531,317.5353698730469,265.10693359375,314.4631042480469,293.0191650390625,316.0040283203125,0.05706803056182494,55.77289581298828,71.4270081781023,0,False
171,5.713803169926239,323.1275634765625,317.5826110839844,267.4454650878906,314.3788146972656,295.2864990234375,316.0040283203125,0.05729766182417988,55.77948760986328,65.66786542391677,0,False
172,5.747217223551539,325.1997375488281,317.5826110839844,269.6153869628906,314.3594970703125,297.4075622558594,315.980712890625,0.05742987936800733,55.8169059753418,63.961359858603075,0,False
173,5.7806312771768384,327.42327880859375,317.64422607421875,271.6983947753906,314.3594970703125,299.56085205078125,315.980712890625,0.05890843446143509,55.77289581298828,61.02967335490228,0,False
174,5.814045330802138,329.3788146972656,317.6485595703125,273.5928649902344,314.2162780761719,301.48583984375,315.9383544921875,0.059103538277319935,55.8169059753418,57.57068810467888,0,False
175,5.847459384427438,331.2259521484375,317.6551513671875,275.5899658203125,314.2162780761719,303.407958984375,315.9383544921875,0.06023205160250054,55.8169059753418,55.20993107700822,0,False
176,5.880873438052737,333.1037292480469,317.66046142578125,277.24713134765625,314.2162780761719,305.1754150390625,315.9383544921875,0.06023205160250054,55.88288497924805,51.46644034036139,0,False
177,5.914287491678037,334.6736755371094,317.66046142578125,279.0209045410156,314.280517578125,306.8472900390625,315.96087646484375,0.06023205160250054,55.95588684082031,49.9037918149812,0,False
178,5.947701545303337,336.4393005371094,317.6551513671875,280.581298828125,314.280517578125,308.51031494140625,315.96087646484375,0.05994286020994623,55.96262741088867,45.25661711708703,0,False
179,5.981115598928636,337.87054443359375,317.66619873046875,281.87286376953125,314.280517578125,309.8717041015625,315.96087646484375,0.05994286020994623,56.09843444824219,41.46784229190867,0,False
180,6.014529652553936,339.3245544433594,317.6412048339844,283.2384948730469,314.2378234863281,311.2815246582031,315.954345703125,0.0594017470375735,56.14003372192383,39.811549150286915,1,False
181,6.047943706179235,340.60101318359375,317.6412048339844,284.46343994140625,314.2378234863281,312.5322265625,315.954345703125,0.05994286020994623,56.14003372192383,33.0749150663206,0,False
182,6.081357759804535,341.5123291015625,317.6714172363281,285.4713134765625,314.22845458984375,313.4918212890625,315.9414978027344,0.06072744154880097,56.14003372192383,29.07055956419616,0,False
183,6.114771813429835,342.45269775390625,317.6714172363281,286.49713134765625,314.2168884277344,314.47491455078125,315.9414978027344,0.06182164203917804,56.06725311279297,26.340578542638905,0,False
184,6.148185867055134,343.2312927246094,317.6446533203125,287.2716979980469,314.205078125,315.2514953613281,315.8948974609375,0.06189870105993637,56.06725311279297,20.127985379605544,0,False
185,6.181599920680434,343.76824951171875,317.6714172363281,287.869140625,314.1481628417969,315.8186950683594,315.881591796875,0.061980277000556236,56.06725311279297,17.877181035645823,0,False
186,6.215013974305734,344.4263000488281,317.6446533203125,288.4659423828125,314.1184997558594,316.44610595703125,315.88043212890625,0.062928436723814,56.07134246826172,13.588961618614947,0,False
187,6.248428027931033,344.7103576660156,317.6426086425781,288.74310302734375,314.03912353515625,316.72674560546875,315.8699951171875,0.06410752088448866,56.086910247802734,8.613720210275229,2,False
188,6.281842081556333,345.0140075683594,317.6426086425781,288.8174743652344,314.0145263671875,316.9157409667969,315.82855224609375,0.0644711325565235,56.086910247802734,8.10301676034537,0,False
189,6.315256135181633,345.3134765625,317.60845947265625,289.2850646972656,314.0116882324219,317.29925537109375,315.81005859375,0.0644711325565235,56.143741607666016,7.070256613736131,0,False
190,6.348670188806932,345.420654296875,317.5690002441406,289.4899597167969,314.006591796875,317.455322265625,315.78289794921875,0.06441002352948859,56.143741607666016,5.415031932682814,0,False
191,6.382084242432232,345.71014404296875,317.5592041015625,289.5478210449219,313.9591369628906,317.62896728515625,315.7640686035156,0.06441002352948859,56.143741607666016,4.9814956908783055,3,False
192,6.415498296057532,345.7242126464844,317.5436096191406,289.7566833496094,313.9051208496094,317.7404479980469,315.724365234375,0.06496198809566592,56.26549530029297,4.355528820691677,0,False
193,6.448912349682831,346.0404357910156,317.49261474609375,289.8044738769531,313.6713562011719,317.9310302734375,315.5647888183594,0.06679015745439493,56.274574279785156,4.238626620887787,0,False
194,6.4823264033081305,346.0575866699219,317.4625549316406,289.900390625,313.6670837402344,317.97039794921875,315.5589599609375,0.06716182278763344,56.373844146728516,2.2792055567696394,0,False
195,6.515740456933431,346.1827697753906,317.4508361816406,289.9417724609375,313.636962890625,318.08251953125,315.5489501953125,0.06818232177209137,56.373844146728516,2.1925401983481243,0,False
196,6.54915451055873,346.21575927734375,317.4480895996094,289.9729919433594,313.6204528808594,318.0943603515625,315.54150390625,0.06818232177209137,56.336238861083984,1.873245132602294,0,False
197,6.5825685641840295,346.2447509765625,317.4480895996094,289.9822692871094,313.6102600097656,318.1070251464844,315.5291748046875,0.06818232177209137,56.336238861083984,1.5934216143930953,0,False
198,6.61598261780933,346.21575927734375,317.3568420410156,290.05413818359375,313.5697326660156,318.1585388183594,315.4632873535156,0.06727406264634021,56.331390380859375,1.5139827509042298,3,False
199,6.649396671434629,346.2447509765625,317.2860107421875,290.1539611816406,313.50848388671875,318.1707763671875,315.3972473144531,0.06727406264634021,56.21784973144531,0.9893342919350434,3,False
200,6.6828107250599285,346.2541198730469,317.27020263671875,290.1642761230469,313.4729919433594,318.1993408203125,315.36492919921875,0.06727406264634021,56.19063186645508,0.9893342919350434,4,False
201,6.716224778685229,346.2541198730469,317.27020263671875,290.1977844238281,313.4713134765625,318.22845458984375,315.36492919921875,0.06785854838476195,56.17902374267578,1.0978054119861684,4,False
202,6.749638832310528,346.2541198730469,317.2699890136719,290.205322265625,313.45989990234375,318.22845458984375,315.35870361328125,0.06796692921434712,56.145652770996094,0.9893342919350434,0,False
203,6.7830528859358274,346.2541198730469,317.2699890136719,290.248779296875,313.4472351074219,318.22845458984375,315.35870361328125,0.06810236157265843,56.145652770996094,0.8851343391599076,0,False
204,6.816466939561128,346.19140625,317.2422790527344,290.2560119628906,313.40386962890625,318.2252502441406,315.32305908203125,0.06838169402958386,56.06333923339844,0.8851343391599076,0,False
205,6.849880993186427,346.19140625,317.1955261230469,290.2560119628906,313.3603515625,318.2252502441406,315.2779541015625,0.0684629180258048,56.06333923339844,0.8851343391599076,0,False
206,6.883295046811726,346.19140625,317.1723327636719,290.25909423828125,313.3343505859375,318.2252502441406,315.24969482421875,0.0684629180258048,56.06333923339844,1.044206309059496,0,False
207,6.916709100437027,346.20037841796875,317.1650695800781,290.25909423828125,313.32275390625,318.2277526855469,315.24664306640625,0.06838169402958386,56.07766342163086,1.0978054119861684,0,False
208,6.950123154062326,346.25048828125,317.0986022949219,290.262939453125,313.3209228515625,318.2644348144531,315.20538330078125,0.06754574721144875,56.093109130859375,1.0978054119861684,0,False
209,6.983537207687625,346.263671875,317.0622253417969,290.27838134765625,313.3121643066406,318.2795104980469,315.1925048828125,0.06671491346810693,56.100032806396484,1.044206309059496,0,False
210,7.016951261312925,346.3056640625,316.9954833984375,290.29534912109375,313.29571533203125,318.2843017578125,315.13848876953125,0.06617337301069286,56.1656494140625,0.9119457914309523,0,False
211,7.050365314938225,346.3634948730469,316.96478271484375,290.29852294921875,313.2815246582031,318.33099365234375,315.1284484863281,0.06617337301069286,56.1656494140625,0.9119457914309523,0,False
212,7.083779368563524,346.3634948730469,316.961181640625,290.3354797363281,313.2554016113281,318.3616943359375,315.0977783203125,0.06617337301069286,56.1656494140625,0.9119457914309523,1,False
213,7.117193422188824,346.3686218261719,316.9493713378906,290.3798522949219,313.1946716308594,318.3675842285156,315.0797119140625,0.06636338695303959,56.145694732666016,0.40427631247826873,0,False
214,7.150607475814124,346.3686218261719,316.9401550292969,290.3798522949219,313.1946716308594,318.3675842285156,315.0714111328125,0.06694541462664554,56.11555862426758,0.3735461010834799,0,False
215,7.184021529439423,346.3686218261719,316.9493713378906,290.3798522949219,313.1934814453125,318.3675842285156,315.05474853515625,0.06716187784985847,56.11555862426758,0.3735461010834799,2,False
216,7.217435583064723,346.37982177734375,316.9313049316406,290.330322265625,313.1531677246094,318.3572692871094,315.052490234375,0.06716187784985847,56.145694732666016,0.3735461010834799,0,False
217,7.250849636690023,346.38421630859375,316.9313049316406,290.330322265625,313.1531677246094,318.3572692871094,315.04327392578125,0.06719379821187026,56.15935516357422,0.3735461010834799,1,False
218,7.284263690315322,346.38421630859375,316.92864990234375,290.330322265625,313.1531677246094,318.3572692871094,315.042236328125,0.06719379821187026,56.176692962646484,0.3735461010834799,1,False
219,7.317677743940622,346.3870544433594,316.92864990234375,290.330322265625,313.1531677246094,318.3707275390625,315.042236328125,0.06730533757472205,56.176692962646484,0.885780232532977,0,False
220,7.351091797565922,346.4637451171875,316.88623046875,290.35443115234375,313.1181640625,318.398681640625,314.99993896484375,0.06719379821187026,56.176692962646484,1.7127464183635703,0,False
221,7.384505851191221,346.4831848144531,316.88604736328125,290.4770202636719,313.1136779785156,318.47039794921875,314.9859619140625,0.06706358760035486,56.20298385620117,1.7526844422025236,0,False
222,7.417919904816521,346.5645446777344,316.8537292480469,290.4770202636719,313.1136779785156,318.52520751953125,314.974609375,0.06651463532640702,56.295555114746094,1.7526844422025236,0,False
223,7.451333958441821,346.8207092285156,316.8327331542969,290.48583984375,313.1181640625,318.62506103515625,314.97186279296875,0.06624081589156432,56.25159454345703,1.7526844422025236,0,False
224,7.48474801206712,346.8405456542969,316.8210754394531,290.50726318359375,313.1226806640625,318.67388916015625,314.97186279296875,0.06553375171017975,56.28943634033203,1.7526844422025236,0,False
225,7.51816206569242,346.8521728515625,316.8174133300781,290.7060241699219,313.1226806640625,318.7859191894531,314.9642333984375,0.06553375171017975,56.311241149902344,1.7526844422025236,0,False
226,7.551576119317719,346.8746337890625,316.7884826660156,290.7132568359375,313.1226806640625,318.79034423828125,314.9593200683594,0.06553375171017975,56.311241149902344,1.2959786563173574,0,False
227,7.584990172943019,346.90155029296875,316.7777404785156,290.71966552734375,313.06304931640625,318.8074035644531,314.918212890625,0.06571890865600331,56.28943634033203,1.2959786563173574,0,False
228,7.618404226568319,346.9093017578125,316.7659912109375,290.76300048828125,313.06304931640625,318.86627197265625,314.91766357421875,0.06571890865600331,56.28943634033203,1.2959245088559523,0,False
229,7.651818280193618,346.9336853027344,316.754638671875,290.8527526855469,313.05865478515625,318.8932189941406,314.9145202636719,0.06600879580829754,56.201148986816406,1.2853100755448177,0,False
230,7.685232333818918,346.9406433105469,316.74237060546875,290.87066650390625,313.0335693359375,318.90118408203125,314.8831481933594,0.06571890865600331,56.201148986816406,1.2853100755448177,0,False
231,7.718646387444218,346.9406433105469,316.74237060546875,290.8740539550781,312.9436340332031,318.9197998046875,314.83209228515625,0.06593240771521867,56.201148986816406,1.2959245088559523,0,False
232,7.752060441069517,346.96551513671875,316.6472473144531,290.8740539550781,312.9296569824219,318.9213562011719,314.7954406738281,0.06593240771521867,56.20684814453125,1.2853100755448177,0,False
233,7.785474494694817,346.97015380859375,316.6252136230469,290.88983154296875,312.9218444824219,318.931640625,314.7715759277344,0.06623036539843889,56.20684814453125,0.9227237780959764,0,False
234,7.818888548320117,346.97344970703125,316.6134948730469,290.88983154296875,312.90533447265625,318.94964599609375,314.7652587890625,0.06623036539843889,56.20684814453125,0.9227237780959764,0,False
235,7.852302601945416,346.97344970703125,316.57196044921875,290.92425537109375,312.79827880859375,318.94964599609375,314.68511962890625,0.06723638633672846,56.19535827636719,0.9227237780959764,0,False
236,7.885716655570716,346.97344970703125,316.5709533691406,290.92425537109375,312.7567138671875,318.95123291015625,314.663818359375,0.06738838097478786,56.18144226074219,0.9122438165444792,0,False
237,7.919130709196016,346.97015380859375,316.5490417480469,290.9291687011719,312.7567138671875,318.95123291015625,314.64825439453125,0.06738838097478786,56.16789627075195,0.7767749608105127,0,False
238,7.952544762821315,346.9579162597656,316.5398254394531,290.9707946777344,312.72705078125,318.95166015625,314.6380615234375,0.06766486558840581,56.117427825927734,0.7767749608105127,0,False
239,7.985958816446615,346.9292907714844,316.46563720703125,290.9707946777344,312.72705078125,318.95123291015625,314.5963439941406,0.06738838097478786,56.11547088623047,0.634587174009214,0,False
240,8.019372870071914,346.9292907714844,316.4606018066406,290.9707946777344,312.6686096191406,318.94342041015625,314.5646057128906,0.06766486558840581,56.11547088623047,0.5933703421338717,0,False
241,8.052786923697214,346.9292907714844,316.4312438964844,290.93701171875,312.65716552734375,318.93157958984375,314.53863525390625,0.06766486558840581,56.11547088623047,0.634587174009214,0,False
242,8.086200977322514,346.931396484375,316.42620849609375,290.90223693847656,312.6353302001953,318.918212890625,314.53050231933594,0.06773745153044666,56.155330657958984,0.7056810674098634,0,False
243,8.119615030947813,346.9335021972656,316.4211730957031,290.8674621582031,312.6134948730469,318.90484619140625,314.5223693847656,0.0678100374724875,56.1951904296875,0.634587174009214,3,False
