frame,time_video_s,center_x_mm,center_y_mm,heading_rad,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active,time_log_s,log_x_mm,log_y_mm,position_error_mm,video_speed_true_mm_s,log_speed_mm_s
55,1.8377729493914805,41.84601974487305,43.53424072265625,1.6261693016754772,2.3475367640028955,0,False,0.0033461384809012587,42.02444579337157,42.06895814114285,1.4761059916108223,19.484555141224035,10.425853093729291
56,1.87118700301678,41.963279724121094,43.57324981689453,1.6261693016754772,2.8431858879233958,0,False,0.007371928074310847,42.02254370253073,42.12698488966112,1.447478655760565,23.598442869764188,16.068042215155998
57,1.9046010566420797,41.985939025878906,43.605194091796875,1.6261693016754772,5.766558949320208,0,False,0.011397717667720436,42.01824993672308,42.25819446974751,1.347387092397993,47.86243927935773,46.086586249901
58,1.9380151102673793,42.036277770996094,43.95164108276367,1.627593715246943,8.556790077417576,0,False,0.015423507261130025,42.01093772362367,42.48187229111653,1.469987217257597,71.02135764256589,66.8799028572471
59,1.971429163892679,42.044029235839844,44.23595428466797,1.6299571844879606,9.478488857645239,0,False,0.019449296854539642,42.00073651708286,42.79542029783423,1.4411843833182785,78.67145751845548,87.81337205128779
60,2.0048432175179784,42.12202453613281,44.51700973510742,1.6312024541702368,9.802325153327134,0,False,0.0234750864479492,41.98642872371288,43.23674140029823,1.2874289236540108,81.35929877261522,115.32850360973455
61,2.0382572711432783,42.19995880126953,44.872196197509766,1.6312752384477838,13.608821011043863,0,False,0.027500876041358816,41.969845945574576,43.74226126334333,1.1531283024042873,112.95321439166408,135.43776028924702
62,2.071671324768578,42.21548843383789,45.42164611816406,1.632887649239452,15.812333180393535,0,False,0.031526665634768435,41.94950914507534,44.343190376265746,1.1107707996180318,131.24236539726635,160.1643640876468
63,2.1050853783938774,42.239166259765625,45.92817687988281,1.6329956673303458,18.539285522170186,0,False,0.035552455228177994,41.9237429513228,45.070225108064946,0.9140968801360353,153.87606983401255,202.25538124821625
64,2.1384994320191772,42.265724182128906,46.65957260131836,1.6329956673303458,23.122522753939684,0,False,0.03957824482158761,41.89263276614838,45.929139473613695,0.8202010477479114,191.9169388576994,224.831604566895
65,2.171913485644477,42.30590057373047,47.47196960449219,1.632887649239452,25.76254586817389,0,False,0.043604034414997224,41.85754659804859,46.917941694003765,0.7127188878582572,213.8291307058433,262.27689135917126
66,2.2053275392697764,42.38931655883789,48.376792907714844,1.6318094237684302,29.65799926888837,0,False,0.04762982400840679,41.819406584584996,48.05972352321069,0.652173576084447,246.16139393177352,310.35798441810124
67,2.2387415928950762,42.47808074951172,49.44646453857422,1.6269324646380325,30.927887142221866,0,False,0.051655613601816405,41.78047441006977,49.315632007162996,0.7097688046857663,256.7014632804415,321.70818062193405
68,2.2721556465203756,42.47808074951172,50.44173812866211,1.6268146499261584,35.92607026639885,0,False,0.055681403195225965,41.74045266867129,50.67865538138489,0.7747418733243011,298.1863832111105,348.7623327705407
