file,turn,start,end,duration_ms,ideal_peak_rad_s,ego_peak_rad_s,peak_error_rad_s,peak_delay_ms,first_over_rad_s,first_under_rad_s,first_error_mean_rad_s,first_rms_rad_s,first_pid_mean_v,second_over_rad_s,second_under_rad_s,second_error_mean_rad_s,second_rms_rad_s,second_pid_mean_v,tracking_rms_rad_s,angle_error_deg,pid_rms_v,saturation_pct,first_saturation_pct,second_saturation_pct,post_peak_pos_rad_s,post_peak_neg_rad_s,post_rms_rad_s,post_angle_deg,post_duration_ms,aggregate_used
20260721_081151_myshell_debug_log_long_r90.csv,1,188,246,59,38.46875,40.4375,1.96875,8,2.03125,-3.564453125,-0.7673187255859375,1.6682869433110286,0.24400202433268228,1.96875,-0.9140625,0.505126953125,0.9398513163067347,-0.03869498116629464,1.2869130664280521,-0.04218149978557122,0.270402291581,0.0,0.0,0.0,3.388671875,-2.287109375,1.4287808742216295,0.07014484066273703,30,True
20260721_081151_myshell_debug_log_long_r90.csv,2,278,336,59,38.46875,40.09375,1.625,6,1.796875,-3.75885009765625,-0.7003529866536459,1.6907311956999027,0.23493321736653647,1.625,-0.84375,0.6002790178571429,0.8167464594975484,-0.066607666015625,1.2484114970719897,0.24071641156027276,0.2632435650876655,0.0,0.0,0.0,2.787109375,-1.3505859375,1.150747844771332,0.17304726858485522,30,True
20260721_081151_myshell_debug_log_long_r90.csv,3,367,425,59,38.46875,40.1875,1.71875,11,1.734375,-3.886566162109375,-0.8233375549316406,1.5415309432360995,0.24533462524414062,1.71875,-0.8203125,0.7328996930803572,0.9297544643011525,-0.09538552420479911,1.2163235889628625,0.3375516644049386,0.26106426586611553,0.0,0.0,0.0,2.404296875,-0.869140625,0.8874531988919218,0.18326326448871333,30,True
20260721_081151_myshell_debug_log_long_r90.csv,4,456,514,59,38.46875,40.28125,1.8125,8,1.640625,-3.773590087890625,-0.7860577901204427,1.5539501623743681,0.2534948984781901,1.8125,-1.234375,0.5757207598005022,0.9988741942591925,-0.0741828373500279,1.2546557670244374,0.07361588815742415,0.2648375014179951,0.0,0.0,0.0,3.4453125,-1.7431640625,1.4279794647444954,0.19312496481994454,30,True
20260721_081151_myshell_debug_log_long_r90.csv,5,545,603,59,38.46875,40.3125,1.84375,7,1.21875,-3.8276233673095703,-0.7841943899790446,1.5314173432401552,0.2627631028493245,1.84375,-0.299560546875,0.7047014508928572,0.9314279318626776,-0.09232428414481027,1.2118781307885618,0.33482997062447195,0.2612376095717388,0.0,0.0,0.0,2.693359375,-1.392578125,1.0686838635801217,0.1462547860559697,30,True
20260721_081151_myshell_debug_log_long_r90.csv,6,634,692,59,38.46875,40.0,1.53125,5,3.09375,-4.203125,-0.7785321871439616,2.176583700341548,0.25086307525634766,1.53125,-0.96337890625,0.6706473214285714,0.9406728260716248,-0.09064767020089286,1.5659008687266585,0.27432553216385774,0.3244022307357346,0.0,0.0,0.0,2.439453125,-1.373046875,0.9228122515756021,0.22993039538904209,30,False
20260721_081247_myshell_debug_log_long_r90.csv,1,188,246,59,38.46875,40.125,1.65625,11,1.59375,-3.5919189453125,-0.8161061604817709,1.5825792613454366,0.250607172648112,1.734375,-1.70367431640625,0.7376517159598214,1.149482277810143,-0.10500907897949219,1.3426207838703783,0.3570250255022653,0.2864978846613439,0.0,0.0,0.0,2.4453125,-1.2890625,0.9277491872184331,0.22688424030224308,30,True
20260721_081247_myshell_debug_log_long_r90.csv,2,278,336,59,38.46875,40.28125,1.8125,7,1.375,-3.623046875,-0.7129650115966797,1.553615526756176,0.24141820271809897,1.8125,-0.383056640625,0.6051409040178571,0.81599753860061,-0.06776253836495535,1.1733923609004169,0.23312342686375298,0.250510370036673,0.0,0.0,0.0,2.984375,-1.1787109375,1.0810421462519355,0.2014221693406493,30,True
20260721_081247_myshell_debug_log_long_r90.csv,3,368,426,59,38.46875,40.3125,1.84375,8,2.828125,-4.572265625,-0.7534230550130209,2.0561644568049133,0.2552916208902995,1.84375,-0.8544921875,0.6716936383928571,0.9252967012504816,-0.08115299769810268,1.4925440915574721,0.31095130143702726,0.3129883611407655,0.0,0.0,0.0,2.73828125,-1.212890625,0.9704301772041236,0.2038092384932987,30,True
20260721_081247_myshell_debug_log_long_r90.csv,4,457,515,59,38.46875,40.5,2.03125,9,1.5,-3.704833984375,-0.8555984497070312,1.5027118923812393,0.2730172475179036,2.03125,-2.3505859375,0.7936662946428571,1.213370824810505,-0.12356131417410714,1.3386360330109515,0.4150481928411972,0.28935362053088776,0.0,0.0,0.0,2.25,-0.88671875,0.7882258532737465,0.20083335239268088,30,True
20260721_081247_myshell_debug_log_long_r90.csv,5,546,604,59,38.46875,40.28125,1.8125,9,1.546875,-3.884765625,-0.7793960571289062,1.5982838850223866,0.2556692759195964,1.8125,-0.60400390625,0.76463623046875,0.9407576954510645,-0.11127711704799108,1.2506550792311786,0.46161849897985185,0.2686412391995631,0.0,0.0,0.0,2.197265625,-1.078125,0.900655375910555,0.1947366708980141,30,True
20260721_081247_myshell_debug_log_long_r90.csv,6,635,693,59,38.46875,40.125,1.65625,7,1.578125,-4.322265625,-0.7231915791829427,1.692179531152563,0.25874853134155273,1.65625,-1.5517578125,0.7102364676339286,0.9332093575599151,-0.10344281877790179,1.2966979396309743,0.4298145154116312,0.2798028860826172,0.0,0.0,0.0,1.859375,-0.7880859375,0.780288469064752,0.2174802172869161,30,True
