file,turn,speed_error_mean_mm_s,speed_error_rms_mm_s,speed_ripple_rms_mm_s,feedback_rms_v,required_voltage_rms_v,motor_voltage_delta_rms_v,saturation_pct
20260721_080113_myshell_debug_log_long_l180.csv,1,29.876204912935332,70.5556133919234,63.91797056470786,0.4577524152188507,0.45761714929204317,0.6761618974794091,0.0
20260721_080113_myshell_debug_log_long_l180.csv,2,11.423886427238802,105.93639193099102,105.31863061326847,0.4637281718765422,0.4637822178573228,0.8060089506231821,0.0
20260721_080113_myshell_debug_log_long_l180.csv,3,16.796291977611936,104.84286467853978,103.48869914056034,0.4803816469556225,0.48042254732293865,0.8374627362579926,0.0
20260721_080113_myshell_debug_log_long_l180.csv,4,14.920393151430346,98.47979918696092,97.34296438937382,0.4602200948319659,0.460271954044195,0.8088598628196368,0.0
20260721_080113_myshell_debug_log_long_l180.csv,5,12.024496657338306,111.53348587254783,110.88340701394183,0.473530025673937,0.473553404293257,0.8670486482201238,0.0
20260721_080113_myshell_debug_log_long_l180.csv,6,13.087079252176615,101.18048912496442,100.33055235676866,0.45572882609628323,0.45578131331127275,0.8060860760588001,0.0
20260721_080157_myshell_debug_log_long_l180.csv,1,28.77701337064676,67.7129887460379,61.293819805806464,0.4836259763971549,0.4834824687014226,0.6393689833675652,0.0
20260721_080157_myshell_debug_log_long_l180.csv,2,14.626331234452737,106.5316432587991,105.52280061692878,0.46636340465755177,0.4664079432450092,0.8250341042212087,0.0
20260721_080157_myshell_debug_log_long_l180.csv,3,16.00765702736318,103.09069957143274,101.84030270291674,0.4695891986756102,0.4695992463315898,0.8887563592270485,0.0
20260721_080157_myshell_debug_log_long_l180.csv,4,16.66363009172885,91.58102729738857,90.05225145997771,0.43335795769198665,0.433392791505056,0.8298962815722567,0.0
20260721_080157_myshell_debug_log_long_l180.csv,5,19.798905861318413,94.8186239830231,92.72850036924233,0.457007403673935,0.4569894069864173,0.928969471513918,0.0
20260721_080157_myshell_debug_log_long_l180.csv,6,13.964260727611942,97.70835955332889,96.70534085009925,0.4401560281836003,0.4401875136083527,0.8381327997613839,0.0
