frame,time_video_s,marker_detected_raw,blue_x_mm,blue_y_mm,yellow_x_mm,yellow_y_mm,center_x_mm,center_y_mm,heading_rad,marker_separation_mm,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active
0,0.0,True,60.15967559814453,110.87671661376953,22.98688507080078,72.24609375,41.573280334472656,91.55815124511719,0.8044828641529989,53.60295867919922,1.153866117045787,0,False
1,0.03332777870354941,True,60.16434669494629,110.86896133422852,23.003525733947754,72.24283981323242,41.58393669128418,91.55590057373047,0.8046158248715055,53.6187858581543,0.7841592378646656,0,False
2,0.06665555740709882,True,60.16901779174805,110.8612060546875,22.98688507080078,72.23958587646484,41.58306121826172,91.55364990234375,0.8047487855900122,53.634613037109375,0.8051863094121173,0,False
3,0.09998333611064823,True,60.208961486816406,110.84774017333984,22.98688507080078,72.08997344970703,41.58306121826172,91.46885681152344,0.8052696144741619,53.75426483154297,0.9795262132289522,0,False
4,0.13331111481419763,True,60.2359619140625,110.82644653320312,22.96236228942871,72.02265167236328,41.5945930480957,91.41632843017578,0.8052696144741619,53.75503158569336,1.153866117045787,0,False
5,0.16663889351774705,True,60.23649978637695,110.8101577758789,22.96236228942871,72.00621032714844,41.599430084228516,91.39370727539062,0.8052696144741619,53.78254318237305,1.3059400921637598,0,False
6,0.19996667222129647,True,60.23649978637695,110.75560760498047,22.96236228942871,71.97726440429688,41.599430084228516,91.38912963867188,0.8046552983441887,53.79851531982422,1.342486324714695,0,False
7,0.23329445092484585,True,60.2626838684082,110.71773529052734,22.96737289428711,71.96697235107422,41.615028381347656,91.34235382080078,0.8045889695941051,53.79851531982422,1.342486324714695,0,False
8,0.26662222962839527,True,60.28694534301758,110.60624694824219,22.988304138183594,71.83782196044922,41.639163970947266,91.22203063964844,0.8045889695941051,53.787349700927734,1.342486324714695,0,False
9,0.2999500083319447,True,60.29002380371094,110.59492492675781,22.999446868896484,71.82816314697266,41.64963912963867,91.2115478515625,0.8046552983441887,53.79851531982422,1.4298835625104023,0,False
10,0.3332777870354941,True,60.311187744140625,110.56375122070312,22.999446868896484,71.73966979980469,41.65666580200195,91.12834167480469,0.8046552983441887,53.79851531982422,1.4298835625104023,0,False
11,0.3666055657390435,True,60.32545471191406,110.51701354980469,23.002145767211914,71.7044906616211,41.662452697753906,91.12298583984375,0.804351513431081,53.787349700927734,1.4298835625104023,0,False
