motion,total_runs,accepted_runs,adopted_lstart_mm,adopted_lend_mm,video_lstart_median_raw_mm,video_lend_median_raw_mm,video_lstart_min_mm,video_lstart_max_mm,video_lend_min_mm,video_lend_max_mm,log_lstart_median_mm,log_lend_median_mm,trajectory_fit_rmse_median_mm,marker_detection_min_pct
long_r90,3,3,20.516151462582798,29.088627502386018,20.516151462582798,29.088627502386018,19.192104892939597,20.772455506534143,28.791541266457102,29.80563407859469,22.729079791099412,19.31139646434425,3.7296160029138643,97.94520547945206
long_r180,3,2,24.620538718234762,29.509761330902357,24.620538718234762,29.509761330902357,24.524161888200723,24.7169155482688,26.857910192547088,32.161612469257626,18.61328125,17.424449737269416,4.456040182586617,91.74311926605505
in_r45,3,3,11.447017691693414,42.98333144629308,11.447017691693414,42.98333144629308,11.325409697995475,13.219701493952584,41.09917411269982,43.639128584721874,17.96974898392726,31.79057540040884,3.7316044112527726,97.14285714285714
in_r135,3,2,7.753874166192052,8.991864539401922,7.753874166192052,8.991864539401922,6.46606600747045,9.041682324913655,7.986810283448719,9.996918795355125,2.8828101019018613,-5.498837576896667,5.82614012564966,94.69026548672566
out_r45,3,3,31.555702003402985,21.640971238094796,31.555702003402985,21.640971238094796,27.477437652058775,32.980392148262105,21.10248695589179,29.454072422705984,36.052271281248665,14.856481540869536,2.9912521296013805,99.03846153846155
out_r135,3,3,4.099759469626914,24.823100456963505,4.099759469626914,24.823100456963505,0.9436079876731647,5.887394711152201,22.894255821157106,28.375632197712743,2.204642831593478,4.491582515659966,5.611017421086135,93.10344827586206
r_v90,3,3,3.6199080379930826,21.377979417573084,3.6199080379930826,21.377979417573084,2.796019062514736,10.137975291306489,16.8125169034932,24.35760671958873,11.462916892041697,3.9835979063998463,4.726430458188194,95.1923076923077
