frame,time_video_s,center_x_mm,center_y_mm,heading_rad,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active,time_log_s,log_x_mm,log_y_mm,position_error_mm,video_speed_true_mm_s,log_speed_mm_s
73,2.4473648920477404,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.0002174172224213771,308.2867910227262,258.8890319101542,4.342199947200072,0.0,34.29779861466605
74,2.4808904385141477,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.0037464221136221418,308.2868281923295,259.01577669966264,4.215455173551041,0.0,41.30221115792431
75,2.5144159849805554,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.007275427004822953,308.28692730494095,259.1893273158736,4.0419045969670835,0.0,54.718675034353694
76,2.5479415314469627,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.010804431896023717,308.28694833298925,259.40434295747355,3.826888975360015,0.0,74.34399739956172
77,2.58146707791337,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.014333436787224482,308.28680738292957,259.6501578335567,3.5810740650374493,0.0,70.03022341505755
78,2.6149926243797776,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.017862441678425295,308.28643994470474,259.94914784380524,3.282083957391563,0.0,97.8904807022804
79,2.648518170846185,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.02139144656962606,308.28597506886246,260.2573793169288,2.9738523983038974,0.0,80.61417543368982
80,2.682043717312592,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.02492045146082682,308.28560292208573,260.59606070279193,2.6351709867327964,0.0,111.18169556078703
81,2.7155692637789994,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.028449456352027586,308.2854008412437,261.0095841461404,2.2216475508212836,0.0,135.58290073018927
82,2.749094810245407,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.031978461243228395,308.2853790423746,261.49866495612366,1.7325667453928724,0.0,143.74925146497787
83,2.7826203567118144,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.035507466134429164,308.2855042836363,262.08737599673003,1.1438556954658403,0.0,173.33443178795562
84,2.8161459031782217,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.039036471025629925,308.28572106205974,262.77707342520887,0.4541582850788376,0.0,223.80572065306654
85,2.8496714496446294,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.04256547591683074,308.2865508111281,263.5997446096967,0.3685141898011838,0.0,251.00998484393762
86,2.8831969961110366,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.0460944808080315,308.28786020854795,264.5172104726544,1.2859807985594103,0.0,277.3341579862435
87,2.916722542577444,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.04962348569923227,308.2889688689144,265.533483891367,2.3022546909424135,0.0,302.2747628164456
88,2.9502480890438516,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.05315249059043308,308.2889974292726,266.6543791160903,3.4231491290086153,0.0,326.5677427629897
89,2.983773635510259,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.05668149548163384,308.2869659318182,267.8881020603347,4.656870576076075,0.0,366.8821216209156
90,3.017299181976666,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.06021050037283461,308.28296644339594,269.22748400900906,5.996252890659696,0.0,401.3801256787879
91,3.050824728443074,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.06373950526403542,308.2788987730022,270.66286547940047,7.431636796386775,0.0,429.4701711684962
92,3.084350274909481,308.28558349609375,263.2312316894531,-1.1388086592144435,0.0,0,False,0.06726851015523619,308.2761360549123,272.2174410460605,8.986214322779258,0.0,450.45535260162626
