file,turn,speed_error_mean_mm_s,speed_error_rms_mm_s,speed_ripple_rms_mm_s,feedback_rms_v,required_voltage_rms_v,motor_voltage_delta_rms_v,saturation_pct
20260722_030316_myshell_debug_log_long_l180.csv,1,16.00537352300994,52.57015675294271,50.07443858315238,0.1122712359504082,0.23169711370487342,0.8021663531586744,0.0
20260722_030316_myshell_debug_log_long_l180.csv,2,11.012126865671645,45.39572718352395,44.03981276544314,0.12885688350911606,0.2449315276378108,0.29222119657506873,0.0
20260722_030316_myshell_debug_log_long_l180.csv,3,18.000136038557212,49.14653275763227,45.73157317095549,0.16027100417146964,0.27294586635933404,0.3379110506078908,0.0
20260722_030316_myshell_debug_log_long_l180.csv,4,11.561479710820885,49.40666633341301,48.03489216265071,0.1297119608966401,0.24685673486766993,0.303945721152244,0.0
20260722_030316_myshell_debug_log_long_l180.csv,5,13.688588308457714,47.38990559839976,45.36987660052422,0.13735947817831662,0.2560858906908235,0.3126105867848345,0.0
20260722_030406_myshell_debug_log_long_l180.csv,1,14.42421680659204,53.80324312049428,51.83368537736288,0.12178478568370846,0.239735547931558,0.7872599583165791,0.0
20260722_030406_myshell_debug_log_long_l180.csv,2,12.637350357587067,45.03283712273983,43.22330153126677,0.13390042143129183,0.24729070798070363,0.29368640132995844,0.0
20260722_030406_myshell_debug_log_long_l180.csv,3,17.77285447761193,50.89682613686018,47.692898365725284,0.1455754284811716,0.25833855349899226,0.3178771439826014,0.0
20260722_030406_myshell_debug_log_long_l180.csv,4,10.70769200870646,46.20129968439714,44.943357956144744,0.12549536044201176,0.2430224663555215,0.29692354788366865,0.0
20260722_030406_myshell_debug_log_long_l180.csv,5,15.410302005597012,53.69732178184766,51.43855517643923,0.1473682646983501,0.26202838053834765,0.3148639744965221,0.0
