run,motion,target_lateral_mm,target_forward_mm,marker_detection_pct,trajectory_fit_rmse_mm,slow_motion_factor,video_lstart_mm,video_lend_mm,video_body_forward_mm,video_body_lateral_mm,video_marker_turn_angle_deg,video_turn_angle_deg,video_target_residual_mm,video_body_apex_forward_mm,log_lstart_mm,log_lend_mm,log_body_forward_mm,log_body_lateral_mm,log_turn_angle_deg,log_target_residual_mm,log_body_apex_forward_mm,accepted
20260726_051248,long_r180,-90.0,0.0,100.0,4.502807070764789,8.0,22.54192423185455,23.169578195192695,0.5990144519408007,-92.6127738117114,-180.2774212860821,-180.66191667432778,2.3452668110883104,72.45807576814545,16.8046875,17.293695723795015,0.375,-99.1247398853302,-180.72452074026003,8.906774319886305,78.1953125,True
20260726_051824,long_r180,-90.0,0.0,97.22222222222221,5.526398719813308,8.0,25.64946790189994,23.555374594622766,-2.1038147349048972,-90.95181755795879,-179.92565740895512,-180.68713482557376,0.669378391541461,69.35053209810006,16.76171875,17.624294005766746,0.74609375,-99.0632472038269,-180.74576604367334,8.834602945867278,78.23828125,True
20260726_051918,long_r180,-90.0,0.0,95.8041958041958,5.140957619140606,8.0,24.96307376957259,29.130688250359363,4.162240087996381,-90.70094929581015,-180.89000683117987,-180.548336857563,0.4221839380775389,70.03692623042741,16.19921875,19.229843848319405,2.91796875,-98.75102519989014,-180.74829321366624,8.500612067876101,78.80078125,True
