phase_pct,baseline_omega_mean,baseline_omega_std,baseline_alpha_mag_mean,baseline_alpha_mag_std,baseline_omega_sq_mean,baseline_omega_sq_std,baseline_sp_feedback_mean,baseline_sp_feedback_std,baseline_turn_ff_mean,baseline_turn_ff_std,baseline_required_turn_voltage_mean,baseline_required_turn_voltage_std,baseline_motor_voltage_delta_mean,baseline_motor_voltage_delta_std,baseline_speed_error_mean,baseline_speed_error_std,baseline_acceleration_mean,baseline_acceleration_std,old_trial_omega_mean,old_trial_omega_std,old_trial_alpha_mag_mean,old_trial_alpha_mag_std,old_trial_omega_sq_mean,old_trial_omega_sq_std,old_trial_sp_feedback_mean,old_trial_sp_feedback_std,old_trial_turn_ff_mean,old_trial_turn_ff_std,old_trial_required_turn_voltage_mean,old_trial_required_turn_voltage_std,old_trial_motor_voltage_delta_mean,old_trial_motor_voltage_delta_std,old_trial_speed_error_mean,old_trial_speed_error_std,old_trial_acceleration_mean,old_trial_acceleration_std,current_omega_mean,current_omega_std,current_alpha_mag_mean,current_alpha_mag_std,current_omega_sq_mean,current_omega_sq_std,current_sp_feedback_mean,current_sp_feedback_std,current_turn_ff_mean,current_turn_ff_std,current_required_turn_voltage_mean,current_required_turn_voltage_std,current_motor_voltage_delta_mean,current_motor_voltage_delta_std,current_speed_error_mean,current_speed_error_std,current_acceleration_mean,current_acceleration_std,predicted_speed_error_unconstrained,predicted_speed_error_constrained,predicted_speed_error_conservative
0.0,-0.06758335658482142,0.011853609856695244,82.45849609375,14.20297397243664,0.0047080181539058685,0.0018890243735248582,-0.0007106236049107143,0.010884252741822026,0.03122638811383927,0.1128831872514329,0.030515764508928556,0.11247700450548968,0.0025634765625,0.019082834623169825,0.0032958984375,0.005325720229587009,0.24588347037077735,0.9110212636250099,-0.062744140625,0.0,76.66015625,0.0,0.003936827182769775,0.0,-0.014965057373046875,0.005522436718251001,-0.006261059570312477,0.0,-0.021226116943359352,0.005522436718251001,0.014434814453125,0.005547068283581949,-0.006500244140625,0.004081490768352547,0.887855227454843,0.8615846365214986,-0.062744140625,0.0,76.66015625,0.0,0.003936827182769775,0.0,0.0076465606689453125,0.017819742761495793,-0.027745434570312477,0.0,-0.020098873901367165,0.017819742761495793,0.0155029296875,0.01773278754435326,0.00994873046875,0.014274790857857366,0.2393744764350239,0.39056424809609935,0.0015127999441964285,0.0015127999441964285,0.0015127999441964285
0.5,-0.1286243983677455,0.029991270823600792,104.70714024135044,19.64786172630563,0.018435560419623343,0.008524981013090863,-0.0010677119663783485,0.012145163760483026,0.03093289620535713,0.11182498735220994,0.029865184238978788,0.11023636705899477,0.0019134575980050228,0.020746574884151277,0.0030993434361049114,0.00585503808004857,0.26615817349154763,0.9015535062454257,-0.11918518066406249,0.01975091872424886,97.24136352539062,7.202166222695843,0.015346295237541196,0.003992617359296401,-0.01607603073120117,0.0049457009123489585,-0.008058544921874976,0.0006290101504537857,-0.024134575653076147,0.005144600742616255,0.011602783203125001,0.00509178714400087,-0.00695465087890625,0.002499978449102735,0.8024687867064575,0.7828806610764146,-0.1186102294921875,0.02074676336580763,97.03170776367188,7.565300654092272,0.015230069756507873,0.004193925797580253,0.010752410888671874,0.017740674553246513,-0.03521796874999998,0.0027750447814137605,-0.0244655578613281,0.01770896525886569,0.0112347412109375,0.017655035426554114,0.011423034667968748,0.012809595219974044,0.13938850456185214,0.6385085321630652,0.001709354945591518,0.001709354945591518,0.001709354945591518
1.0,-0.2067329624720982,0.059175669653959595,126.33409772600446,26.01537915734957,0.04870611523943288,0.024368103688539887,-0.0038708032880510612,0.012220290163479823,0.03064864676339284,0.11080011163693035,0.026777843475341782,0.10955973531701656,-0.0011818695068359362,0.020757365209361563,0.0016794695172991073,0.005659699686390688,0.22178281516660375,0.8045825397533443,-0.19176971435546872,0.0488222878543394,117.3291015625,14.119427847833206,0.04097079079598189,0.016192284674374186,-0.015180816650390627,0.008086958948235839,-0.009715039062499977,0.0011766189873194338,-0.024895855712890602,0.008434945166469717,0.010826873779296876,0.008403378340417154,-0.006422119140625001,0.004122815427875253,0.5920307008258718,0.6261543975463604,-0.19061981201171874,0.05081397713745693,116.9097900390625,14.845696710626065,0.040738339833915234,0.016594901550941888,0.005798263549804688,0.015334260387276996,-0.042408520507812485,0.005387286935651245,-0.03661025695800779,0.01671905177277292,-0.0009289550781249982,0.016775013158923813,0.0087615966796875,0.01282408834258049,-0.38740535993954706,0.534415471659183,0.0031292288643973215,0.0031292288643973215,0.0031292288643973215
1.5,-0.30143864222935274,0.0974431437902986,146.90501621791296,32.43693298597355,0.10423517168100394,0.05360071449726288,-0.004323890890393939,0.012056178891083935,0.030373639787946414,0.10980856010530729,0.026049748897552478,0.10875171871161704,-0.0027127129690987725,0.022954622534003512,0.0014212690080915177,0.0055492512120633095,0.2989387067603636,0.8254588624935378,-0.28007797241210936,0.08697175347936148,136.44363403320312,20.474808977229078,0.08911417519673706,0.04139323852441349,-0.017366619110107423,0.005092218300807703,-0.011230541992187478,0.0016428265105969454,-0.028597161102294898,0.006515732639845301,0.00704986572265625,0.006577744616227475,-0.0074212646484375,0.002461692981712221,0.565997926227426,0.6945361687784144,-0.27835311889648434,0.08995928740403777,135.81466674804688,21.564212271418366,0.08876549875363707,0.04199716383926505,0.0038805198669433594,0.016685425585255105,-0.049317089843749974,0.007836726462712456,-0.04543656997680662,0.019543866138311387,-0.00967437744140625,0.019513494033258895,0.0076812744140625,0.01345919226304713,-0.7167348439321127,0.7821361136366394,0.003387429373604911,0.003387429373604911,0.003387429373604911
2.0,-0.41266610281808036,0.14278282932090242,166.221923828125,38.57194977859459,0.1953195056851422,0.09982229720467023,-0.003369504383632115,0.011769621447231537,0.03010787527901784,0.10885033275704943,0.02673837089538574,0.10757041340730275,-0.004192799159458703,0.029305301412437416,0.001884678431919643,0.00571606636442854,0.4698536326954346,0.8437014680676731,-0.38441284179687496,0.13179189817894385,154.36767578125,26.22179457454738,0.17010114103555682,0.08328262825250711,-0.020206565856933593,0.00963558322355208,-0.012793041992187478,0.0021587205499607226,-0.03299960784912107,0.011037984016722863,0.0026850891113281245,0.01107410408878172,-0.0087115478515625,0.004764397533430518,0.6612412245957207,0.7471523832014175,-0.3812744140625,0.13722781447076465,153.5546875,27.62993158363048,0.16889779612421987,0.08536688277797208,0.005298767089843749,0.017978182075479264,-0.05583991699218748,0.010074734006427858,-0.05054114990234373,0.021573310070605357,-0.014744873046875002,0.021540041211888187,0.008328857421874999,0.013751829795029742,-0.5524094232590309,1.1562392076435533,0.002924019949776785,0.002924019949776785,0.002924019949776785
2.5,-0.5404908316476001,0.195188645343847,184.3965802873884,44.17435305965111,0.3370481635443867,0.17451711134445028,-0.0047497000013078956,0.012444470897141565,0.029854404994419628,0.1079364328585913,0.02510470499311173,0.10549168269755785,-0.009236608232770649,0.03481467310159355,0.0011895315987723216,0.005892696509859295,0.6106084162419656,0.868758426744743,-0.5035873413085937,0.18308159727892886,171.337890625,31.48222232019114,0.29374616686254734,0.14795318594895787,-0.020783042907714846,0.010880884320972995,-0.014255139160156227,0.0026349710924471596,-0.03503818206787107,0.012251530266862529,0.0006748199462890628,0.012251471658038252,-0.0088348388671875,0.005449749944630891,0.795296800164355,0.7504345075387955,-0.49966430664062494,0.18987649264370485,170.3216552734375,33.24239358154501,0.29224198572337623,0.15055850410578908,0.006020927429199219,0.01803209070677412,-0.06191291503906248,0.012115052645714929,-0.05589198760986326,0.022661347032809063,-0.020123672485351563,0.02264506942743753,0.00860137939453125,0.013479432460395843,-0.3080994932801551,1.3754848990882924,0.0036191667829241067,0.0036191667829241067,0.0036191667829241067
3.0,-0.6823927089146199,0.2549807955177017,201.71255929129464,49.38235457696044,0.5393257291774667,0.28343956728592484,-0.005755717413766044,0.012220622016899364,0.029621512276785698,0.10709672641909333,0.02386579486301965,0.10512082468357464,-0.011257198878696986,0.0354382767705528,0.0006842912946428569,0.00569689514388653,0.6551659603417418,0.9354706667673618,-0.6358721923828125,0.24194056138269385,187.54638671875,36.302871540475614,0.4699506992846726,0.2429689889265836,-0.019602069854736327,0.010089218896140532,-0.015605541992187479,0.003046734880013125,-0.0352076118469238,0.011305577836764119,0.0004907226562499996,0.011306600209663236,-0.00808563232421875,0.005146272055935034,0.9224019795308861,0.7302912613055034,-0.63116455078125,0.25009443582042507,186.326904296875,38.41507705410026,0.4681456819176673,0.24609537071478108,0.006900405883789062,0.015054542121334667,-0.06761970214843749,0.013943939301656185,-0.06071929626464841,0.02140076350986155,-0.02496063232421875,0.021365626261107662,0.00892333984375,0.01173447063117546,-0.4617835980750964,1.416524391576761,0.004124407087053572,0.004124407087053572,0.004124407087053572
3.5,-0.8374580819266179,0.32142462793713655,218.02967616489954,54.14677210048937,0.812749535103462,0.43024272687106235,-0.006214990956442698,0.012009903356177772,0.02939472307477677,0.10627902651598592,0.023179732118334084,0.10425490152552061,-0.011936334882463729,0.03553815437612152,0.0004405648367745534,0.005789994040922724,0.70397551362212,0.931389743087231,-0.7808352661132812,0.30764992174686323,202.82379150390625,40.61766974060524,0.710315019376576,0.37430834452269957,-0.020166215896606447,0.006992669359783819,-0.017023693847656226,0.0035018422241649807,-0.03718990974426267,0.008684754885732848,-0.0014278602600097667,0.008674410765253547,-0.008243408203125,0.003323250312358061,0.9486225546101004,0.7556811978243481,-0.7751397705078126,0.31751480950982036,201.414794921875,43.05812340837425,0.7078977785259487,0.3784951284901173,0.01014667510986328,0.013168594272652824,-0.07297309570312498,0.015568794093668733,-0.0628264205932617,0.02005563104320472,-0.02709281921386719,0.020034862160970505,0.010458984374999999,0.009909359968746048,-0.8047111884697228,1.4521918037002348,0.0043681335449218765,0.0043681335449218765,0.0043681335449218765
4.0,-1.0062355259486604,0.3917542765161682,232.98357282366072,58.47570415561287,1.1710598783195025,0.6170918825473168,-0.008568755558558872,0.01391830381405633,0.029174211774553555,0.10548396190719003,0.02060545621599469,0.1034517629571976,-0.014570639474051345,0.03677147018647573,-0.0007420131138392855,0.00708301213333992,0.7958305529106325,0.914250055665016,-0.939285888671875,0.3770783706980852,216.795654296875,44.4535744984566,1.028601524978876,0.5444037383461074,-0.023694686889648438,0.013511210940926504,-0.018284985351562477,0.0039030344125636565,-0.04197967224121092,0.015404077773501201,-0.006260833740234375,0.015349230618766436,-0.009873046875,0.00571328916545222,0.7587822333916068,0.9238108798969897,-0.9313830566406249,0.390766477299893,215.279541015625,47.07955973161156,1.0237037371098996,0.5528869557798695,0.007904129028320312,0.009966453493757823,-0.07779670410156247,0.0169103300279979,-0.06989257507324216,0.020950529716038044,-0.03430908203125,0.02103181830215101,0.00916748046875,0.008845123871754786,-0.9679976598921932,1.4355053125192643,0.005550711495535717,0.005550711495535717,0.005550711495535717
4.5,-1.187466496058873,0.4681465602952757,245.95509120396204,61.82347620566018,1.6330007432906748,0.860952416595145,-0.010054681301116941,0.010561191203180312,0.02898744419642855,0.10481056199168609,0.018932762895311622,0.10346451601833004,-0.017051775796072817,0.03746449238556294,-0.0014565604073660716,0.005044235738730573,0.9800202950532568,0.935051346470412,-1.1089389038085937,0.45297452401985566,228.99871826171875,47.2682627767477,1.4374370573088526,0.7667776371255981,-0.028519048690795894,0.013792564102371582,-0.019398876953124974,0.004219125227665641,-0.047917925643920875,0.01680948226437841,-0.012334423065185547,0.016773989715589365,-0.0121905517578125,0.005771387070353552,0.7505576038138267,0.885978896546649,-1.1000482177734376,0.4683736439468893,227.2930908203125,50.22249616404703,1.431927045956254,0.7763212567385801,0.007634010314941406,0.010305023865739638,-0.08245093994140623,0.018204822346032625,-0.07481692962646483,0.024034765224146628,-0.03904499053955078,0.024014761660330314,0.00890960693359375,0.009005442977433876,-0.7748139210236482,1.0550928400334207,0.006265258789062499,0.006265258789062499,0.006265258789062499
