frame,time_video_s,marker_detected_raw,blue_x_mm,blue_y_mm,yellow_x_mm,yellow_y_mm,center_x_mm,center_y_mm,heading_rad,marker_separation_mm,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active
0,0.0,True,83.61686706542969,317.10772705078125,29.87005043029785,315.8718566894531,56.74345779418945,316.48980712890625,0.022990246619448703,53.71847152709961,49.22561707869582,0,False
1,0.0335255464664074,True,84.63423919677734,317.08729553222656,31.02391529083252,315.8691101074219,57.82907676696777,316.47821044921875,0.02271835936177521,53.73974800109863,57.16350812923071,0,False
2,0.0670510929328148,True,85.651611328125,317.0668640136719,32.17778015136719,315.8663635253906,58.914695739746094,316.46661376953125,0.02244647210410172,53.761024475097656,65.10139917976561,0,False
3,0.1005766393992222,True,88.05261993408203,317.0421447753906,34.206565856933594,315.859130859375,61.12959289550781,316.45062255859375,0.021966765193939305,53.849422454833984,67.24008831337363,0,False
4,0.1341021858656296,True,90.23137664794922,317.0187683105469,36.326942443847656,315.8399353027344,63.27915954589844,316.39093017578125,0.021966765193939305,53.849422454833984,69.37877744698164,0,False
5,0.167627732332037,True,92.7000503540039,316.9703063964844,38.86109161376953,315.82611083984375,65.78057098388672,316.35687255859375,0.021966765193939305,53.849422454833984,78.03737978088158,0,False
6,0.2011532787984444,True,95.39459991455078,316.9703063964844,41.628089904785156,315.6498718261719,68.51134490966797,316.3343200683594,0.02545452216303025,53.783931732177734,81.27806532523876,0,False
7,0.23467882526485181,True,98.0698471069336,316.9703063964844,44.3907585144043,315.5260925292969,71.23030090332031,316.3327941894531,0.027747849730332178,53.783931732177734,83.5200630477662,0,False
8,0.2682043717312592,True,100.88432312011719,317.0187683105469,47.33794403076172,315.5025329589844,74.11112976074219,316.2738342285156,0.028662840181401517,53.783931732177734,88.00669724848832,0,False
9,0.30172991819766665,True,104.01378631591797,317.0451354980469,50.24760055541992,315.4359130859375,77.13069152832031,316.25189208984375,0.029845769619840177,53.7030029296875,92.19025744628907,0,False
10,0.335255464664074,True,107.19467163085938,317.0678405761719,53.39051055908203,315.5025329589844,80.29258728027344,316.2738342285156,0.028662840181401517,53.68148422241211,97.59763172757411,0,False
11,0.36878101113048145,True,110.50302124023438,317.0451354980469,56.84634780883789,315.5025329589844,83.6746826171875,316.2738342285156,0.027747849730332178,53.78689193725586,102.81294995184616,0,False
12,0.4023065575968888,True,113.95343780517578,317.0451354980469,60.41755676269531,315.6712646484375,87.18550109863281,316.3793029785156,0.026444816380397015,53.703853607177734,103.43941753650806,0,False
13,0.43583210406329626,True,117.52326965332031,317.0249938964844,63.69541931152344,315.7656555175781,90.60934448242188,316.39532470703125,0.02339139826404722,53.68148422241211,108.66633018795766,0,False
14,0.46935765052970363,True,121.31713104248047,317.02081298828125,67.62622833251953,315.7656555175781,94.4716796875,316.39532470703125,0.02339139826404722,53.703853607177734,118.38228364558958,0,False
15,0.5028831969961111,True,125.55838775634766,317.0090637207031,72.08739471435547,315.7656555175781,98.82289123535156,316.39532470703125,0.021960911857363076,53.703853607177734,122.49683627319337,0,False
16,0.5364087434625184,True,129.66311645507812,316.9590148925781,75.86060333251953,315.7237854003906,102.76185607910156,316.28857421875,0.021953905136543758,53.48368453979492,123.57277449378584,0,False
17,0.5699342899289258,True,133.48443603515625,316.83062744140625,80.03490447998047,315.6181640625,106.75967407226562,316.2772216796875,0.021953905136543758,53.48368453979492,123.64994066293269,0,False
18,0.6034598363953333,True,137.78024291992188,316.79229736328125,84.31365203857422,315.6025390625,111.04695129394531,316.1893310546875,0.023789935109166212,53.819217681884766,123.7315470904691,0,False
19,0.6369853828617407,True,142.11973571777344,316.79229736328125,87.99111938476562,315.5435791015625,115.05542755126953,316.178955078125,0.02368064259574782,53.66836166381836,126.43284814780863,0,False
20,0.670510929328148,True,146.5021514892578,316.8143615722656,92.5464859008789,315.5084533691406,119.52432250976562,316.150390625,0.023789935109166212,53.856712341308594,136.55274542855054,0,False
21,0.7040364757945554,True,151.03799438476562,316.8143615722656,97.38468170166016,315.43670654296875,124.21133422851562,316.1352844238281,0.024480833351802775,53.9709358215332,139.26096102133562,0,False
22,0.7375620222609629,True,155.87335205078125,316.8854064941406,102.03753662109375,315.5084533691406,128.9554443359375,316.150390625,0.023789935109166212,53.9709358215332,140.65575091552734,0,False
23,0.7710875687273703,True,160.55772399902344,316.90576171875,106.53996276855469,315.38531494140625,133.54884338378906,316.1763916015625,0.027859817125420575,54.049095153808594,140.9608741934532,0,False
24,0.8046131151937777,True,165.4482421875,316.9058532714844,111.36579895019531,315.3851623535156,138.40701293945312,316.1352844238281,0.02918332648813076,54.049095153808594,147.34118881640495,0,False
25,0.838138661660185,True,170.52764892578125,316.9058532714844,116.32770538330078,315.3050842285156,143.42767333984375,316.0714111328125,0.02918332648813076,54.049095153808594,150.98290525515776,0,False
26,0.8716642081265925,True,175.3705596923828,316.90576171875,121.6902084350586,315.358642578125,148.53038024902344,316.0714111328125,0.028798795358274593,53.71775436401367,155.64575915527345,0,False
27,0.9051897545929999,True,180.46621704101562,316.8942565917969,127.26155853271484,315.358642578125,153.8638916015625,316.0714111328125,0.028798795358274593,53.385223388671875,161.8712148386705,0,False
28,0.9387153010594073,True,186.2818145751953,316.8377380371094,132.91513061523438,315.358642578125,159.59848022460938,316.0714111328125,0.0263548994440432,53.329769134521484,163.92729665087174,0,False
29,0.9722408475258147,True,191.56138610839844,316.788330078125,138.3048858642578,315.5301208496094,164.93313598632812,316.1562805175781,0.024317468539192297,53.329769134521484,164.86149691622836,0,False
30,1.0057663939922221,True,197.30982971191406,316.7824401855469,143.99476623535156,315.53594970703125,170.6522979736328,316.1562805175781,0.02348471547228404,53.385223388671875,165.06964303588867,0,False
31,1.0392919404586296,True,203.04644775390625,316.788330078125,148.80274963378906,315.53594970703125,175.92459106445312,316.189208984375,0.02348471547228404,54.2489128112793,165.09156299013836,0,False
32,1.0728174869250369,True,209.0133514404297,316.788330078125,153.9984130859375,315.5301208496094,181.50588989257812,316.189208984375,0.02348471547228404,54.2489128112793,168.12801370643436,0,False
33,1.1063430333914444,True,214.60723876953125,316.8885498046875,159.78826904296875,315.53594970703125,187.19775390625,316.198974609375,0.023608962008361177,54.49574661254883,178.4719274349737,0,False
34,1.1398685798578516,True,220.55599975585938,316.9178771972656,167.52381896972656,315.53594970703125,194.0399169921875,316.198974609375,0.024140242023793657,54.49574661254883,186.93253690151042,0,False
35,1.173394126324259,True,227.1190948486328,316.9178771972656,172.63853454589844,315.4500427246094,199.87881469726562,316.198974609375,0.026646091766895957,54.46357727050781,186.93253690151042,0,False
36,1.2069196727906666,True,233.23049926757812,316.8885498046875,178.7827911376953,315.5635681152344,206.00665283203125,316.205810546875,0.024140242023793657,53.80256652832031,187.94020593688086,0,False
