phase_pct,alpha_mag_mean,alpha_mag_std,omega2_mean,omega2_std,feedback_mean,feedback_std,turn_ff_mean,turn_ff_std,required_v_mean,required_v_std,motor_v_mean,motor_v_std,speed_error_mean,speed_error_std,speed_delta_mean,speed_delta_std,acceleration_mean,acceleration_std
0.0,2609.375,0.0,8.66336441040039,0.0,0.03557999928792318,0.01908467778785409,0.00030916406249992257,0.0,0.0358891633504231,0.01908467778785409,-0.7275390625,0.02566458768805602,0.016276041666666668,0.006494120228925782,-0.01171875,0.005581519596185627,-3.126593458624797,2.6051360325972976
0.5,2734.6435546875,0.0,13.480130863189695,1.7763568394002505e-15,0.03386789957682292,0.017406525407526782,0.00030916406249992257,0.0,0.034177063639322845,0.017406525407526782,-0.7291910807291666,0.0231467487830582,0.015421549479166666,0.006678881184455335,-0.0108642578125,0.0034483512919495935,-2.807503369026875,2.665823136444642
1.0,2859.912109375,0.0,18.296897315979002,0.0,0.03215579986572265,0.0170247504958899,0.00030916406249992257,0.0,0.032464963928222575,0.0170247504958899,-0.7308430989583333,0.021476765836077945,0.014567057291666666,0.007726406869412709,-0.010009765625,0.002298900861299729,-2.488413279428953,2.7402689268514933
1.5,2985.1806640625,0.0,23.113663768768316,3.552713678800501e-15,0.0304437001546224,0.01802192926186028,0.00030916406249992257,0.0,0.03075286421712232,0.01802192926186028,-0.7324951171874999,0.02085927937041611,0.013712565104166666,0.009351113583667574,-0.0091552734375,0.003366721939036068,-2.169323189831031,2.827386803804823
2.0,3110.44921875,0.0,27.930430221557618,0.0,0.02873160044352213,0.020194814715155277,0.00030916406249992257,0.0,0.029040764506022054,0.020194814715155277,-0.7341471354166668,0.02138565347264468,0.012858072916666666,0.01130687137562396,-0.00830078125,0.005480943437657141,-1.8502331002331083,2.9260451184814276
2.5,3235.7177734375,0.0,32.747196674346924,0.0,0.027019500732421875,0.02321559714130078,0.00030916406249992257,0.0,0.027328664794921798,0.02321559714130078,-0.7357991536458334,0.022977410353968074,0.012003580729166666,0.013450033764361512,-0.0074462890625,0.007835988656584114,-1.531143010635186,3.0351186933373557
3.0,3340.966796875,0.0,38.98035888671875,0.0,0.025387255350748702,0.02558417660384876,0.00030916406249992257,0.0,0.025696419413248624,0.02558417660384876,-0.73740234375,0.0244874223355744,0.011214192708333334,0.01499001347161247,-0.006656901041666667,0.009529146334047231,-1.1838449094308183,3.1033964835147123
3.5,3396.1669921875,0.0,48.75451049804687,0.0,0.02395464579264323,0.025082014619745754,0.00030916406249992257,0.0,0.02426380985514315,0.025082014619745754,-0.7388834635416667,0.02389645255898673,0.010587565104166667,0.014780348625057676,-0.0060302734375,0.009403186387900936,-0.7660267792103371,3.05065892917906
4.0,3451.3671875,0.0,58.528662109375,7.105427357601002e-15,0.02252203623453776,0.02459791984561275,0.00030916406249992257,0.0,0.022831200297037682,0.02459791984561275,-0.7403645833333333,0.02331583729510269,0.009960937500000001,0.014580135903198201,-0.005403645833333334,0.009295087654986846,-0.34820864898985615,2.999844104081531
4.5,3506.5673828125,0.0,68.30281372070311,0.0,0.02108942667643229,0.024132979561899755,0.00030916406249992257,0.0,0.021398590738932213,0.024132979561899755,-0.741845703125,0.02274636947392223,0.009334309895833334,0.014389769849152478,-0.004777018229166667,0.00920547938244044,0.06960948123062494,2.9510513336317725
5.0,3561.767578125,0.0,78.07696533203125,0.0,0.019656817118326824,0.023688321654283265,0.00030916406249992257,0.0,0.019965981180826747,0.023688321654283265,-0.7433268229166666,0.02218890739359068,0.008707682291666666,0.0142096462146596,-0.004150390625,0.009134905729428568,0.48742761145110586,2.9043825293840593
5.5,3616.9677734375,0.0,87.85111694335937,1.4210854715202004e-14,0.018224207560221358,0.023265109101750014,0.00030916406249992257,0.0,0.01853337162272128,0.023265109101750014,-0.7448079427083334,0.021644378716035896,0.0080810546875,0.014040159210577562,-0.0035237630208333343,0.009083810356283395,0.9052457416715868,2.859941670485113
6.0,3638.28125,0.0,100.5167236328125,0.0,0.01813764969507853,0.02233927852602736,0.00030916406249992257,0.0,0.018446813757578454,0.02233927852602736,-0.744970703125,0.020675045140381272,0.008040364583333333,0.01356832374743915,-0.0034830729166666664,0.008707788769792914,1.1217189928128,2.7262733146032057
6.5,3634.1796875,0.0,115.35092163085938,0.0,0.019060630599657694,0.02102462989938835,0.00030916406249992257,0.0,0.019369794662157616,0.02102462989938835,-0.7441446940104166,0.01938796915082019,0.008439127604166666,0.012864864825053227,-0.0038818359374999997,0.008088709652432165,1.1871835846445615,2.530478857684003
7.0,3630.078125,0.0,130.18511962890625,0.0,0.01998361150423686,0.01971020362914188,0.00030916406249992257,0.0,0.02029277556673678,0.01971020362914188,-0.7433186848958333,0.01811326374075686,0.008837890624999999,0.01216287586955205,-0.004280598958333334,0.007486943783883783,1.2526481764763229,2.34400676672527
7.5,3625.9765625,0.0,145.01931762695312,0.0,0.02090659240881602,0.018396047378482595,0.00030916406249992257,0.0,0.021215756471315943,0.018396047378482595,-0.74249267578125,0.016853736031040407,0.009236653645833334,0.011462626953235468,-0.004679361979166667,0.006907017837271872,1.3181127683080847,2.1692624566248107
