file,turn,speed_error_mean_mm_s,speed_error_rms_mm_s,speed_ripple_rms_mm_s,feedback_rms_v,required_voltage_rms_v,motor_voltage_delta_rms_v,saturation_pct
20260722_012001_myshell_debug_log_long_r90.csv,1,-60.955136427238806,74.98203472674456,43.66665632836376,0.19434803585832935,0.19415840198518433,0.1368488164641522,0.0
20260722_012001_myshell_debug_log_long_r90.csv,2,-40.40308710354478,57.06520294919219,40.29923001914388,0.10313506886852371,0.10300358084104765,0.5079168184089582,0.0
20260722_012001_myshell_debug_log_long_r90.csv,3,-35.084611124067166,58.48591114889189,46.79392978997445,0.12872316842314938,0.1285779691329062,0.4950869627228177,0.0
20260722_012001_myshell_debug_log_long_r90.csv,4,-28.59659223414179,50.46898552085621,41.585495212857744,0.10695581039620392,0.10682498324879079,0.5314473551327757,0.0
20260722_012001_myshell_debug_log_long_r90.csv,5,-26.721446478544774,44.563643321862955,35.663463155062324,0.10150760039637753,0.10136128661823658,0.50714341040271,0.0
20260722_012001_myshell_debug_log_long_r90.csv,6,-34.27814540578358,53.677178300657296,41.306757532642436,0.13563387403253846,0.13546728378940276,0.4748254506721745,0.0
20260722_012047_myshell_debug_log_long_r90.csv,1,-66.37440240205224,77.71947327926746,40.43210645733427,0.20891295007862576,0.20871774494403758,0.13318530093455053,0.0
20260722_012047_myshell_debug_log_long_r90.csv,2,-47.625932835820905,68.43822682600324,49.14836124028295,0.13963752432401172,0.13948314231578907,0.5008408843106612,0.0
20260722_012047_myshell_debug_log_long_r90.csv,3,-28.404340601679106,54.67958079073048,46.72312051258805,0.10205332880012064,0.1019639959496279,0.4980604275449164,0.0
20260722_012047_myshell_debug_log_long_r90.csv,4,-34.04158407182835,56.28174362677024,44.81969678110435,0.12112247448099264,0.12097868791070171,0.48098827012745304,0.0
20260722_012047_myshell_debug_log_long_r90.csv,5,-27.722277285447756,53.22163223130469,45.43145913871794,0.11025103913587668,0.1101311919717431,0.49552581060626033,0.0
20260722_012047_myshell_debug_log_long_r90.csv,6,-28.254576725746276,53.06741472305349,44.92025600369472,0.11181130256239079,0.11168356703442535,0.4875180753735164,0.0
