phase_pct,baseline_omega_mean,baseline_omega_std,baseline_alpha_mag_mean,baseline_alpha_mag_std,baseline_omega_sq_mean,baseline_omega_sq_std,baseline_sp_feedback_mean,baseline_sp_feedback_std,baseline_turn_ff_mean,baseline_turn_ff_std,baseline_required_turn_voltage_mean,baseline_required_turn_voltage_std,baseline_motor_voltage_delta_mean,baseline_motor_voltage_delta_std,baseline_speed_error_mean,baseline_speed_error_std,baseline_acceleration_mean,baseline_acceleration_std,predicted_speed_error_unconstrained,predicted_speed_error_constrained,predicted_speed_error_conservative
59.0,15.3828125,0.0,0.0,0.0,236.63092041015625,0.0,-0.06276712894439698,0.035546903790612656,0.0002835449218749897,0.0,-0.06248358402252199,0.035546903790612656,-0.025940399169921892,0.035568885962595054,0.00734802246093749,0.005542219350587254,-0.6570128683165848,0.8315424863299485,-0.007781252900777646,9.540580128270144e-05,0.0039115334670476055
59.5,15.3828125,0.0,0.0,0.0,236.63092041015625,0.0,-0.05563494205474852,0.035211620712439475,0.0002835449218749897,0.0,-0.05535139713287353,0.035211620712439475,-0.01880821228027343,0.03523700950602092,0.010833435058593755,0.005295802119914604,-0.7887100895523684,0.9232747454404909,-0.010944114518045464,-0.003216244403894085,0.0005130020656310798
60.0,15.3828125,0.0,0.0,0.0,236.63092041015625,0.0,-0.05487654209136963,0.03633511100577131,0.0002835449218749897,0.0,-0.05459299716949464,0.03633511100577131,-0.0180206298828125,0.036372890245524085,0.01109619140625,0.00553363724825699,-0.9310564516863264,0.9163013611027591,-0.010887486435833971,-0.003306944220865856,0.00033627398331707165
60.5,15.3828125,0.0,-2.3828124999999756,4.440892098500626e-16,236.63092041015625,0.0,-0.05521115779876709,0.0339608954580414,0.0002835449218749897,0.0,-0.0549276128768921,0.0339608954580414,-0.018357315063476563,0.03399064571928926,0.0107763671875,0.004611040921539607,-1.02202284308302,0.9166221390677285,-0.010251413251047373,-0.0028167525864239177,0.0007412819099130402
61.0,15.382734375,0.0,-7.8125,0.0,236.62851745605465,2.842170943040401e-14,-0.05545651435852051,0.026891353069860766,0.0002835449218749897,0.0,-0.05517296943664552,0.026891353069860766,-0.018651885986328127,0.026880766684719448,0.010462646484375,0.003885680783714897,-1.0425128358783198,0.9025364110332248,-0.009624548264211866,-0.002334337000203907,0.001139350054585547
61.5,15.3772265625,0.0,-7.8125,0.0,236.45910919189458,5.684341886080802e-14,-0.05153979539871219,0.029914157835030156,0.0002835449218749897,0.0,-0.0512562504768372,0.029914157835030156,-0.01474693298339846,0.02991919537723338,0.012269897460937488,0.003762680410102641,-1.0179136405180271,0.8522870919482398,-0.011121729160073396,-0.003974549206665566,-0.0005843815369265272
62.0,15.37171875,0.0,-7.8125,0.0,236.28975219726564,2.842170943040401e-14,-0.04829999446868899,0.029759845710855833,0.0002835449218749897,0.0,-0.048016449546814,0.029759845710855833,-0.011482849121093767,0.029759988700146813,0.013718261718749994,0.003464584289263161,-0.8598672648965742,0.9038843898129223,-0.012263067360099767,-0.005257514548963341,-0.001950046336981667
62.5,15.3662109375,0.0,-8.78906249999998,0.0,236.12044525146484,0.0,-0.04614484310150146,0.02893064918466716,0.0002835449218749897,0.0,-0.04586129817962647,0.02893064918466716,-0.009283065795898434,0.02891735074134046,0.014606475830078125,0.00416506074931055,-0.621586690693744,0.9455104736254409,-0.012847269552746178,-0.005981953500566972,-0.0027563728684475495
63.0,15.360703125,0.0,-14.296874999999947,1.7763568394002505e-15,235.9512091064453,0.0,-0.04689114093780517,0.03191092274978123,0.0002835449218749897,0.0,-0.04660759601593018,0.03191092274978123,-0.010003814697265618,0.0319400995284951,0.014025573730468754,0.0042297587758799125,-0.43118741406704925,0.669171680576609,-0.011965340083124703,-0.005238884056272695,-0.002094387096495725
63.5,15.351015625,0.0,-19.804687499999957,0.0,235.6537414550781,2.842170943040401e-14,-0.04468277931213382,0.030781366173394567,0.0002835449218749897,0.0,-0.04439923439025883,0.030781366173394567,-0.007802047729492211,0.030808437230506993,0.014946746826171864,0.0037554248144562818,-0.43912767530321445,0.5733447552462437,-0.012588441057546047,-0.005999481838073555,-0.0029352725352477095
