frame,time_video_s,center_x_mm,center_y_mm,heading_rad,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active,time_log_s,log_x_mm,log_y_mm,position_error_mm,video_speed_true_mm_s,log_speed_mm_s
31,1.0517030804722487,134.50390625,43.93510818481445,1.5959096904925658,1.560462278130898,0,False,0.003718836419032103,133.9056181767866,40.84715123511363,3.145381811760702,13.302940921065908,26.878459207228467
32,1.0856289862939341,134.5123291015625,43.93510818481445,1.595648303844837,5.552537164960902,0,False,0.007698414814537724,133.90251806136138,41.01008563901103,2.9879133853258715,47.33537933129169,59.34555483129649
33,1.1195548921156195,134.51548767089844,44.31167984008789,1.5955770605444943,11.75909089532872,0,False,0.011677993210043345,133.8960314280268,41.34752350287823,3.028192336733722,100.24624988267735,108.19320189309516
34,1.153480797937305,134.54257202148438,44.7324104309082,1.595133227365039,15.195424176666842,0,False,0.015657571605548967,133.88553460727405,41.88335084936447,2.9238397122377187,129.54099110608485,169.4838873236537
35,1.1874067037589904,134.56735229492188,45.34141159057617,1.5949439014194493,21.23427381092556,0,False,0.019637150001054586,133.86909329779323,42.68522606925769,2.7464317123739037,181.02218423814043,231.43294680540768
36,1.2213326095806758,134.56735229492188,46.17298126220703,1.5933352355532058,30.2391695864506,0,False,0.02361672839656021,133.84533860862263,43.79692717298732,2.4833317938006503,257.7889207244914,311.076901308402
37,1.2552585154023612,134.57815551757812,47.393165588378906,1.5919089005511264,37.483058405619474,0,False,0.02759630679206583,133.81760581861505,45.133423241296164,2.384296818727032,319.54307290790604,361.4891743404545
38,1.2891844212240466,134.66110229492188,48.71454620361328,1.587342923933147,43.78828612873594,0,False,0.03157588518757145,133.78895432744173,46.701266352317276,2.1940687857982515,373.2951392474739,424.2311795369007
39,1.323110327045732,134.69158935546875,50.36211395263672,1.5870286004523402,50.86322379775624,0,False,0.03555546358307707,133.7602150899334,48.54755739951056,2.039625825242116,433.60898287587196,508.5683661192965
40,1.3570362328674177,134.69247436523438,52.165565490722656,1.5868927217647015,59.41852294432482,0,False,0.039535041978582715,133.72955019246047,50.6903061022585,1.7617074745155463,506.5429081003691,575.5124903389516
41,1.3909621386891031,134.7462158203125,54.39339828491211,1.5868927217647015,68.63792359694408,0,False,0.04351462037408834,133.69677515266963,53.04952005011093,1.7050907380180829,585.1382986639483,616.2823260453532
42,1.4248880445107885,134.76596069335938,56.82219314575195,1.5870286004523402,75.21921001254513,0,False,0.04749419876959396,133.66051830346973,55.658912986606595,1.6047503251366497,641.2437653569473,693.8906800005718
43,1.458813950332474,134.78094482421875,59.497039794921875,1.588343042839428,83.12171567854604,0,False,0.05147377716509958,133.61758100769393,58.53004972146769,1.512773998903381,708.612626159605,759.1987942953192
44,1.4927398561541594,134.78121948242188,62.46213150024414,1.5886783204058124,92.23159829140947,0,False,0.055453355560605204,133.56653079448995,61.642817737164506,1.4651770032871434,786.2743754342657,797.6757486905198
45,1.5266657619758448,134.80322265625,65.75508117675781,1.588905226547644,98.73204942177414,0,False,0.05943293395611082,133.50889694832608,64.95922127167833,1.5194314814120022,841.6907213206246,861.6886283612638
46,1.5605916677975302,134.80850219726562,69.16122436523438,1.588905226547644,104.14278965194856,0,False,0.06341251235161645,133.44261156453481,68.53799732373348,1.5013557759038108,887.8172817828615,934.0638956039438
47,1.5945175736192156,134.81387329101562,72.82135009765625,1.5903276221025535,115.02978440882208,0,False,0.06739209074712206,133.3700951464756,72.3678112985634,1.5133382876720094,980.6289120852083,992.2068096994091
