frame,time_video_s,center_x_mm,center_y_mm,heading_rad,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active,time_log_s,log_x_mm,log_y_mm,position_error_mm,video_speed_true_mm_s,log_speed_mm_s
0,0.0,271.77142333984375,46.56861877441406,2.338263596281896,12.664001884685991,0,False,0.016138328530259365,276.26764094061406,42.85858921792443,5.829261704839074,109.86021634965098,158.7490994236311
1,0.03379748546708125,271.576416015625,46.7506046295166,2.3358550175441173,14.14223570384381,0,False,0.02003429227286239,275.7499602774259,43.348174483613356,5.384700790476874,122.68389473084505,192.47220869812134
2,0.0675949709341625,271.38140869140625,46.93259048461914,2.334598491977661,15.620469523001626,0,False,0.023930256015465418,275.120430295826,43.94361147816716,4.786886050380589,135.50757311203913,233.47255098136404
3,0.10139245640124374,270.8763122558594,47.24317932128906,2.334598491977661,17.3541745184726,0,False,0.02782621975806844,274.3881641668166,44.63603286964854,4.373821723023876,150.54746394774983,277.8134278328964
4,0.135189941868325,270.49127197265625,47.50048828125,2.336573863023691,19.087879513943573,0,False,0.03172218350067147,273.55967354260866,45.41890883604033,3.7078378040585642,165.5873547834605,305.4202622011297
5,0.16898742733540625,269.93646240234375,48.12715530395508,2.336573863023691,29.35873738763658,0,False,0.0356181472432745,272.6090364465672,46.31685994619309,3.227974799187786,254.68704683774735,357.8907629871222
6,0.20278491280248748,269.08758544921875,48.90331268310547,2.336573863023691,38.62787722224182,0,False,0.03951411098587752,271.519817751726,47.346343210459075,2.887889871880947,335.0968349029478,421.3286116302212
7,0.23658239826956873,267.9512634277344,49.82320022583008,2.336573863023691,45.51663751265453,0,False,0.04341007472848054,270.2905761556036,48.51019076733106,2.6826065452986048,394.8568304222781,459.9872638852696
8,0.27037988373665,266.83111572265625,50.99481964111328,2.3377594658566516,45.89452756858297,0,False,0.04730603847108357,268.9480742521008,49.78333960028041,2.4390976414904952,398.13502665745733,490.5312314576475
9,0.30417736920373123,265.7448425292969,52.00393295288086,2.3400607237994593,49.21604938786702,0,False,0.05120200221368659,267.49308395479096,51.16526162819319,1.9389991419974792,426.9492284397464,539.4765884416397
10,0.3379748546708125,264.39959716796875,53.265289306640625,2.340146531652143,56.82318549554064,0,False,0.05509796595628962,265.93767247767914,52.64324003310974,1.659102455257367,492.9411341738151,574.5833901393255
11,0.37177234013789373,262.9922180175781,54.68274688720703,2.340146531652143,64.11373310995513,0,False,0.058993929698892646,264.2759551102696,54.22085850855638,1.3643026781049965,556.1866347288609,588.0625378243295
12,0.40556982560497495,261.39202880859375,56.385555267333984,2.3405450247529758,68.96598218876909,0,False,0.06288989344149568,262.5118106728098,55.89588685223906,1.2221647107361524,598.2798954875719,647.1648469188186
13,0.43936731107205623,259.74847412109375,58.03089141845703,2.3405450247529758,70.59784717888651,0,False,0.0667858571840987,260.6435261635514,57.669522558501086,0.9652489894599842,612.4363242768405,692.4567534403915
14,0.47316479653913746,258.0190124511719,59.76124954223633,2.339876759485244,81.36821716355844,0,False,0.07068182092670172,258.6690852161414,59.54272018351588,0.6858204432487466,705.8692838938696,711.7142454060624
15,0.5069622820062187,255.77899169921875,61.83800506591797,2.3395839919438983,85.52228401362578,0,False,0.07457778466930474,256.5874844601869,61.517157442517274,0.869829720106041,741.9058138182037,754.7311921680705
16,0.5407597674733,253.767578125,63.8756103515625,2.3395839919438983,87.52580847587416,0,False,0.07847374841190778,254.38291375127653,63.60788973309516,0.6710530996260028,759.2863885282084,800.6548552723737
17,0.5745572529403812,251.69378662109375,65.92819213867188,2.3395839919438983,89.31940066073615,0,False,0.08236971215451079,252.06790892828843,65.80148916932629,0.3949951179212987,774.8458007318861,855.9450532540503
18,0.6083547384074625,249.4434814453125,68.08917236328125,2.3402402699345206,94.75035536864193,0,False,0.08626567589711383,249.6249240536501,68.1152156682976,0.18330213816680552,821.9593328229688,883.3080378629359
19,0.6421522238745437,247.10166931152344,70.39271545410156,2.3426137717969135,98.69372645458121,0,False,0.09016163963971685,247.08119644207042,70.52397062995098,0.13284223564402206,856.168076993492,905.9943429784652
20,0.675949709341625,244.7762908935547,72.85595703125,2.343889019200926,101.5489906228118,0,False,0.09405760338231987,244.43048248746166,73.03277687084163,0.38839246825577095,880.9374936528924,961.9039343258974
21,0.7097471948087062,242.25177001953125,75.25025939941406,2.343889019200926,111.20719019088735,0,False,0.0979535671249229,241.67409588467973,75.6405390909773,0.6971553942437421,964.7223749059478,1002.0681400132178
22,0.7435446802757875,239.515380859375,78.22520446777344,2.343889019200926,116.27659829970395,0,False,0.10184953086752592,238.80496169541743,78.35623759076931,0.7224022894760376,1008.6994902499318,1024.077305133999
23,0.7773421657428687,236.74658203125,80.85989379882812,2.341007590159643,117.82682470544769,0,False,0.10574549461012896,235.86494664181149,81.13877497816604,0.9246922039788741,1022.1477043197588,1047.2115363157147
24,0.8111396512099499,233.8502197265625,83.82334899902344,2.341007590159643,124.73795555378062,0,False,0.10964145835273197,232.81063911384493,84.0310842878119,1.0601329164525857,1082.101764429047,1103.1081144213617
