file,turn,start,end,duration_ms,ideal_peak_rad_s,ego_peak_rad_s,peak_error_rad_s,peak_delay_ms,first_over_rad_s,first_under_rad_s,first_error_mean_rad_s,first_rms_rad_s,first_pid_mean_v,second_over_rad_s,second_under_rad_s,second_error_mean_rad_s,second_rms_rad_s,second_pid_mean_v,tracking_rms_rad_s,angle_error_deg,pid_rms_v,saturation_pct,first_saturation_pct,second_saturation_pct,post_peak_pos_rad_s,post_peak_neg_rad_s,post_rms_rad_s,post_angle_deg,post_duration_ms,aggregate_used
20260721_080245_myshell_debug_log_in_r135.csv,1,106,185,80,41.875,43.40625,1.53125,17,0.5234375,-3.05322265625,-1.2234806869969224,1.5831920829326143,0.15569894964044745,2.1875,-0.375,0.9745756108710106,1.11278219923765,-0.05390077956179355,1.327185768536122,0.3111270285439933,0.14037819490417877,0.0,0.0,0.0,4.12109375,-0.78564453125,1.6637780926708505,1.3045051515435255,30,True
20260721_080325_myshell_debug_log_in_r135.csv,1,105,184,80,41.875,43.15625,1.28125,19,0.4765625,-2.875,-1.1932419285629734,1.5473084340692294,0.1517701582475142,1.8582763671875,-0.625,0.8486613821476063,0.9755194470749183,-0.03820722661119826,1.2436558350327578,0.02922665266605136,0.13269205451399044,0.0,0.0,0.0,3.76171875,-0.78564453125,1.5883930250124403,1.236434065595831,30,True
