file,turn,start,end,duration_ms,ideal_peak_rad_s,ego_peak_rad_s,peak_error_rad_s,peak_delay_ms,first_over_rad_s,first_under_rad_s,first_error_mean_rad_s,first_rms_rad_s,first_pid_mean_v,second_over_rad_s,second_under_rad_s,second_error_mean_rad_s,second_rms_rad_s,second_pid_mean_v,tracking_rms_rad_s,angle_error_deg,pid_rms_v,saturation_pct,post_peak_pos_rad_s,post_peak_neg_rad_s,post_rms_rad_s,post_angle_deg,post_duration_ms,aggregate_used
20260720_183013_myshell_debug_log_in_l45.csv,1,117,156,40,29.09375,29.734375,0.640625,12,0.40625,-5.869140625,-1.5174942016601562,2.632515565282149,0.24822235107421875,2.796875,-1.9248046875,0.32428773244222003,1.5021854387183655,0.04381338755289713,2.0312537842326863,-0.9452085690478542,0.25902441202945714,0.0,1.3017578125,-0.68017578125,0.5188705547041812,0.45574082067073235,30,True
20260720_183059_myshell_debug_log_in_l45.csv,1,117,156,40,29.09375,29.609375,0.515625,9,0.4248046875,-5.58349609375,-1.5463714599609375,2.431061810617653,0.2445201873779297,2.75,-1.859375,0.4243214925130208,1.4778223400688464,0.04521878560384115,1.9168724350100528,-0.8341249951794081,0.24785665852026934,0.0,0.8544921875,-1.3798828125,0.5156951430723583,0.39354588306978333,30,True
