file,turn,speed_error_mean_mm_s,speed_error_rms_mm_s,speed_ripple_rms_mm_s,feedback_rms_v,required_voltage_rms_v,motor_voltage_delta_rms_v,saturation_pct
20260722_014453_myshell_debug_log_long_r90.csv,1,-43.85426383706467,66.3620716731414,49.80690815600058,0.17928842600593958,0.1796771917145602,0.19471476957104278,0.0
20260722_014453_myshell_debug_log_long_r90.csv,2,-17.03465096393035,80.36820949074334,78.54215277979766,0.16009311227521789,0.25190910780143155,0.5079705534645962,0.0
20260722_014453_myshell_debug_log_long_r90.csv,3,-36.98324782338308,78.85568946420922,69.64523775040205,0.14898064758703203,0.23630843176578337,0.5081499291060024,0.0
20260722_014453_myshell_debug_log_long_r90.csv,4,-52.05321050995025,90.55306418231615,74.09669836378322,0.1684621513629993,0.20776720729972717,0.49414368831165173,0.0
20260722_014453_myshell_debug_log_long_r90.csv,5,-58.55114078047264,100.70392881751918,81.93317516482101,0.18615742909345842,0.20122806269957175,0.4708645322367185,0.0
20260722_014453_myshell_debug_log_long_r90.csv,6,-60.06490982587065,97.35018615630776,76.61113073358075,0.16603987261958353,0.22952202425187376,0.4774088341260533,0.0
20260722_014619_myshell_debug_log_long_r90.csv,1,-57.79442630597015,78.31944172359823,52.8558344921342,0.20715371748072334,0.1667562459330684,0.21581309961480225,0.0
20260722_014619_myshell_debug_log_long_r90.csv,2,-18.758162313432834,86.57787766933019,84.52135971663265,0.1901735862981004,0.18511476765416876,0.4514344563387549,0.0
20260722_014619_myshell_debug_log_long_r90.csv,3,-38.305348258706466,87.34139458017313,78.49343604396937,0.1963678144498276,0.1567596725653262,0.45892184526595586,0.0
20260722_014619_myshell_debug_log_long_r90.csv,4,-87.86939326803481,109.15215194922608,64.75462919247069,0.2055816238866851,0.1359923297280412,0.5546047256483204,0.0
20260722_014619_myshell_debug_log_long_r90.csv,5,-81.80139342350748,114.131818969179,79.59022637978859,0.18446701812220467,0.1964780224820042,0.5533432824830039,0.0
20260722_014619_myshell_debug_log_long_r90.csv,6,-71.63051927860695,97.79414970185577,66.57900888257572,0.17237183667362643,0.18314897221154341,0.5307722837402427,0.0
