frame,time_video_s,marker_detected_raw,blue_x_mm,blue_y_mm,yellow_x_mm,yellow_y_mm,center_x_mm,center_y_mm,heading_rad,marker_separation_mm,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active
0,0.0,True,114.55569458007812,301.22686767578125,75.77599334716797,338.29266357421875,95.05992126464844,319.759765625,-0.7659096662842615,53.49294662475586,0.9370540342557826,0,False
1,0.03347840642785403,True,114.43484878540039,301.2586212158203,75.67364883422852,338.275390625,95.02906799316406,319.76544189453125,-0.7638915896822169,53.51934242248535,1.0854498368747314,0,False
2,0.06695681285570806,True,114.38941955566406,301.22686767578125,75.57130432128906,338.29266357421875,94.99821472167969,319.7711181640625,-0.7633595980670042,53.545738220214844,1.2338456394936803,0,False
3,0.1004352192835621,True,114.31400299072266,301.22686767578125,75.57130432128906,338.25811767578125,94.94265747070312,319.759765625,-0.7633595980670042,53.51742935180664,1.2635841071649567,0,False
4,0.13391362571141613,True,114.2236328125,301.22686767578125,75.5193099975586,338.2518310546875,94.94161987304688,319.759765625,-0.762357764979712,53.545738220214844,1.2338456394936803,0,False
5,0.16739203213927017,True,114.2236328125,301.16387939453125,75.49382019042969,338.19818115234375,94.87147521972656,319.71783447265625,-0.7618735130801725,53.545738220214844,1.2933225748362331,0,False
6,0.2008704385671242,True,114.11595153808594,301.082275390625,75.39725494384766,337.9550476074219,94.75660705566406,319.4884033203125,-0.762357764979712,53.51742935180664,2.478362583737401,0,False
7,0.23434884499497824,True,114.05779266357422,301.0217590332031,75.32305908203125,337.94189453125,94.59734344482422,319.48809814453125,-0.762357764979712,53.42504119873047,2.478362583737401,0,False
8,0.26782725142283226,True,113.87332916259766,301.0217590332031,75.28235626220703,337.8939208984375,94.57784271240234,319.474853515625,-0.7612902183927143,53.41658020019531,2.478362583737401,0,False
9,0.3013056578506863,True,113.77095794677734,301.0217590332031,75.28235626220703,337.8939208984375,94.54701232910156,319.474853515625,-0.7612902183927143,53.313838958740234,2.551391755993283,0,False
10,0.33478406427854035,True,113.77095794677734,301.00836181640625,75.1308364868164,337.74755859375,94.43750762939453,319.38629150390625,-0.7612902183927143,53.313838958740234,2.478362583737401,0,False
11,0.36826247070639434,True,113.68870544433594,301.0078430175781,75.05924224853516,337.7242431640625,94.37397766113281,319.3779602050781,-0.7603231490587452,53.310447692871094,2.478362583737401,0,False
12,0.4017408771342484,True,113.59522247314453,301.00506591796875,74.98059844970703,337.7242431640625,94.36302947998047,319.3779602050781,-0.7603231490587452,53.310447692871094,2.1573049833715245,0,False
13,0.43521928356210243,True,113.57644653320312,300.92718505859375,74.94429779052734,337.7242431640625,94.2603759765625,319.3257141113281,-0.7603231490587452,53.327571868896484,2.1573049833715245,0,False
