file,turn,speed_error_mean_mm_s,speed_error_rms_mm_s,speed_ripple_rms_mm_s,feedback_rms_v,required_voltage_rms_v,motor_voltage_delta_rms_v,saturation_pct
20260722_030611_myshell_debug_log_long_r180.csv,1,46.58361026896766,94.65242109983186,82.39567994967229,0.36461096069215676,0.7514236524089055,1.162527751842205,0.0
20260722_030611_myshell_debug_log_long_r180.csv,2,9.251836520522392,91.65855601086132,91.19042938265906,0.31877825178409497,0.549024545758512,0.5641137958793688,0.0
20260722_030611_myshell_debug_log_long_r180.csv,3,11.688505713619405,97.75490666133032,97.0535965873913,0.35741789281490466,0.5804922880181641,0.5930186789064633,0.0
20260722_030611_myshell_debug_log_long_r180.csv,4,10.582463658271145,98.15320923133615,97.58106345665546,0.40529243090899136,0.5895837457866612,0.5936162281160313,0.0
20260722_030611_myshell_debug_log_long_r180.csv,5,11.48699860074628,94.03884784148002,93.3346332638613,0.3333258991259593,0.5539467457130227,0.5671954088221747,0.0
20260722_030611_myshell_debug_log_long_r180.csv,6,4.640615282960207,96.14436800656358,96.0323080487868,0.3900391010058044,0.5508371616878314,0.5532626093540909,0.0
20260722_030650_myshell_debug_log_long_r180.csv,1,45.44428735230099,95.5912649763504,84.09819669184549,0.35895592853103425,0.7432567300265044,1.1957621026284297,0.0
20260722_030650_myshell_debug_log_long_r180.csv,2,16.90266927083333,96.67889895348331,95.18985909422632,0.34338256594422756,0.5964820445621718,0.6158406847247756,0.0
20260722_030650_myshell_debug_log_long_r180.csv,3,12.797705806902988,105.21251165545861,104.43127565499704,0.37908064880011383,0.6034063108963819,0.6155322781032212,0.0
20260722_030650_myshell_debug_log_long_r180.csv,4,10.494402985074627,90.71644223734394,90.10738259536906,0.3141228973872222,0.5609556227651437,0.5809771613656672,0.0
20260722_030650_myshell_debug_log_long_r180.csv,5,11.733447022699004,102.43516615897508,101.76094283654388,0.36078007677429313,0.5947994799274369,0.6079792503819963,0.0
20260722_030650_myshell_debug_log_long_r180.csv,6,12.748513292910442,93.83982639453731,92.96982535520537,0.3536065343474995,0.5746852783710643,0.5859100469129681,0.0
