frame,time_video_s,marker_detected_raw,blue_x_mm,blue_y_mm,yellow_x_mm,yellow_y_mm,center_x_mm,center_y_mm,heading_rad,marker_separation_mm,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active
0,0.0,True,134.9698486328125,67.17756652832031,135.20745849609375,13.293890953063965,135.06884765625,40.2357292175293,1.5753668163931933,53.886722564697266,0.46199481207643733,0,False
1,0.03332777870354941,True,134.94973754882812,67.19050598144531,135.19615173339844,13.305665493011475,135.06869506835938,40.24808692932129,1.5755031737790626,53.8853816986084,0.46387849477748855,0,False
2,0.06665555740709882,True,134.9452667236328,67.20344543457031,135.20745849609375,13.317440032958984,135.06884765625,40.26044464111328,1.5756395311649316,53.886722564697266,0.46199481207643733,0,False
3,0.09998333611064823,True,134.9452667236328,67.22343444824219,135.20745849609375,13.320379257202148,135.06884765625,40.27888107299805,1.5756395311649316,53.88404083251953,0.41640810970309944,0,False
4,0.13331111481419763,True,134.9452667236328,67.2314224243164,135.2298126220703,13.347026824951172,135.08753967285156,40.28523254394531,1.5756395311649316,53.87690734863281,0.37082140732976154,0,False
5,0.16663889351774705,True,135.1129150390625,67.23738098144531,135.33509826660156,13.363627433776855,135.23281860351562,40.297523498535156,1.5754881420174445,53.87690734863281,0.46199481207643733,0,False
6,0.19996667222129647,True,135.11685180664062,67.24860382080078,135.33509826660156,13.373908996582031,135.2392578125,40.314571380615234,1.5751012196272267,53.88043975830078,0.46576217747853976,0,False
7,0.23329445092484585,True,135.171630859375,67.25523376464844,135.33509826660156,13.373908996582031,135.24996948242188,40.314571380615234,1.57370448288037,53.88043975830078,0.8085273694889776,0,False
8,0.26662222962839527,True,135.1920166015625,67.2686996459961,135.3283233642578,13.373908996582031,135.2515869140625,40.31884002685547,1.5734518169732699,53.88151550292969,1.598686536746062,0,False
9,0.2999500083319447,True,135.197265625,67.29264831542969,135.3283233642578,13.373908996582031,135.2635498046875,40.32859420776367,1.5733061455883672,53.95075988769531,1.598686536746062,0,False
10,0.3332777870354941,True,135.2156219482422,67.34922790527344,135.3283233642578,13.388487815856934,135.26663208007812,40.37059020996094,1.5733061455883672,53.95075988769531,1.598686536746062,0,False
11,0.3666055657390435,True,135.2922821044922,67.37516784667969,135.4276885986328,13.398635864257812,135.3599853515625,40.373931884765625,1.5733061455883672,53.95075988769531,1.6396178837444217,0,False
12,0.39993334444259293,True,135.31800842285156,67.38092803955078,135.61170959472656,13.496376037597656,135.46485900878906,40.4449577331543,1.5760339285488074,53.90242004394531,2.222957324405881,0,False
13,0.43326112314614235,True,135.33880615234375,67.39805603027344,135.64761352539062,13.508989334106445,135.50645446777344,40.44721603393555,1.5762481122464038,53.90242004394531,2.341097977785109,0,False
14,0.4665889018496917,True,135.35739135742188,67.41233825683594,135.7758331298828,13.594136238098145,135.55731201171875,40.503238677978516,1.5774992985521263,53.87274169921875,2.341097977785109,0,False
15,0.4999166805532411,True,135.36529541015625,67.56637573242188,135.7935791015625,13.627826690673828,135.5855712890625,40.61328887939453,1.5774992985521263,53.90242004394531,2.341097977785109,0,False
16,0.5332444592567905,True,135.43307495117188,67.59874725341797,135.81375122070312,13.67724323272705,135.6133270263672,40.64041519165039,1.5760339285488074,53.90242004394531,2.222957324405881,0,False
17,0.56657223796034,True,135.63893127441406,67.60358428955078,135.81375122070312,13.72575569152832,135.7559356689453,40.675411224365234,1.575180703942115,53.92686080932617,2.222957324405881,0,False
18,0.5999000166638894,True,135.6875457763672,67.66421508789062,135.809326171875,13.72575569152832,135.75714111328125,40.70098114013672,1.5733350308910867,53.92686080932617,2.222957324405881,0,False
19,0.6332277953674388,True,135.7109375,67.67778015136719,135.82432556152344,13.72575569152832,135.7601318359375,40.70176696777344,1.5733350308910867,53.94656753540039,2.0344551635399784,0,False
20,0.6665555740709882,True,135.74847412109375,67.72335052490234,135.82432556152344,13.78653335571289,135.77008056640625,40.725372314453125,1.5733350308910867,53.94656753540039,1.1765914821624757,0,False
21,0.6998833527745376,True,135.75758361816406,67.73363494873047,136.00701904296875,13.787641525268555,135.88229370117188,40.76063919067383,1.574467409521619,53.95211410522461,1.075351619720459,0,False
