phase_pct,baseline_omega_mean,baseline_omega_std,baseline_alpha_mag_mean,baseline_alpha_mag_std,baseline_omega_sq_mean,baseline_omega_sq_std,baseline_sp_feedback_mean,baseline_sp_feedback_std,baseline_turn_ff_mean,baseline_turn_ff_std,baseline_required_turn_voltage_mean,baseline_required_turn_voltage_std,baseline_motor_voltage_delta_mean,baseline_motor_voltage_delta_std,baseline_speed_error_mean,baseline_speed_error_std,baseline_acceleration_mean,baseline_acceleration_std,old_trial_omega_mean,old_trial_omega_std,old_trial_alpha_mag_mean,old_trial_alpha_mag_std,old_trial_omega_sq_mean,old_trial_omega_sq_std,old_trial_sp_feedback_mean,old_trial_sp_feedback_std,old_trial_turn_ff_mean,old_trial_turn_ff_std,old_trial_required_turn_voltage_mean,old_trial_required_turn_voltage_std,old_trial_motor_voltage_delta_mean,old_trial_motor_voltage_delta_std,old_trial_speed_error_mean,old_trial_speed_error_std,old_trial_acceleration_mean,old_trial_acceleration_std,current_omega_mean,current_omega_std,current_alpha_mag_mean,current_alpha_mag_std,current_omega_sq_mean,current_omega_sq_std,current_sp_feedback_mean,current_sp_feedback_std,current_turn_ff_mean,current_turn_ff_std,current_required_turn_voltage_mean,current_required_turn_voltage_std,current_motor_voltage_delta_mean,current_motor_voltage_delta_std,current_speed_error_mean,current_speed_error_std,current_acceleration_mean,current_acceleration_std,predicted_speed_error_unconstrained,predicted_speed_error_constrained,predicted_speed_error_conservative
0.0,0.0819091796875,0.0,99.609375,0.0,0.006709113717079163,0.0,-0.0008286580443382264,0.014555238502482044,-0.00014893554687500643,1.2578124999995666e-05,-0.0009775935912132328,0.014556426275190886,0.00637664794921875,0.021445412364147,0.003021240234375,0.007529410770806583,0.37549425671984393,1.02564661332344,0.0819091796875,0.0,99.609375,0.0,0.006709113717079163,0.0,-0.009923934936523438,0.02035624250972407,-0.009889404296875015,0.0,-0.019813339233398453,0.02035624250972407,0.016448974609375,0.020378225619718925,-0.00384521484375,0.008561254967715782,0.6454218795527433,0.491201588052317,0.0819091796875,0.0,99.609375,0.0,0.006709113717079163,0.0,0.017049789428710938,0.018708251889523065,-0.018434326171875015,0.0,-0.0013845367431640776,0.018708251889523065,0.03472900390625,0.018655303400711833,0.0125732421875,0.012474487017402803,0.0021340963723484596,1.0823197529396917,0.00128173828125,0.00128173828125,0.00128173828125
0.5,0.15924340820312494,0.005827347972094563,127.94630432128906,2.135265984872885,0.027081094324588783,0.0015350850737036231,-0.004443636015057564,0.015829364287110133,-0.00014893554687500643,1.2578124999995666e-05,-0.00459257156193257,0.015830775818528507,0.0027773971557617195,0.022607267730991476,0.0011831665039062499,0.007806508178150486,0.378012917258527,0.9593824033976254,0.15916870117187504,0.005942418796552605,127.91893005371094,2.1774304168740537,0.027061414420604706,0.0015653979202832672,-0.007665281295776368,0.01599583438381377,-0.012540466308593765,0.00020390652733268773,-0.020205747604370133,0.01606801257259435,0.015951461791992187,0.016100866984312765,-0.00266693115234375,0.006270985412410344,0.9893254633550093,0.4458422507039323,0.15860839843750002,0.006901139936407242,127.713623046875,2.52872652081589,0.026913815140724186,0.0018179516580525937,0.017292366027832032,0.013339697800454613,-0.023697998046875016,0.0004736076426946153,-0.006405632019042984,0.0134679624715652,0.029786987304687502,0.013526848903773248,0.0125238037109375,0.009520716768280897,0.021309663643644117,0.8142490966591723,0.003119812011718751,0.003119812011718751,0.003119812011718751
1.0,0.2567524719238282,0.01592522791393491,155.06869506835938,4.0134430886239505,0.07050165751948949,0.007949005974130834,-0.004515962600708007,0.014449330354360584,-0.00014893554687500643,1.2578124999995666e-05,-0.004664898147583013,0.014451324307041888,0.0027078857421875017,0.0220020749667367,0.0011446533203125,0.006897459851907177,0.2913412169698824,0.995823493445164,0.2565483093261719,0.016239698426853324,155.01724243164062,4.092695298606081,0.07039975067600608,0.008105972517993554,-0.010804252624511719,0.015396272326161682,-0.015191528320312515,0.00040781305466537437,-0.025995780944824232,0.015550718863363705,0.0101275634765625,0.015539369820307512,-0.0041766357421875,0.006277641178958708,0.9959927361050436,0.5326963954873112,0.25501708984375004,0.018859732914446283,154.63134765625,4.752990985613813,0.06963544934988022,0.009413750962789406,0.01297637939453125,0.016667317907485782,-0.028697998046875017,0.0008795570507185713,-0.015721618652343766,0.01700139287045243,0.020461120605468747,0.017108284736432722,0.01012939453125,0.010522274290053587,0.4727592557182469,0.6900363994498376,0.0031583251953125,0.0031583251953125,0.0031583251953125
1.5,0.373773223876953,0.029784354298833166,180.93231201171875,5.621549703809405,0.14619492350146174,0.023848532758133412,-0.0043712067604064955,0.01342612174632283,-0.00014893554687500643,1.2578124999995666e-05,-0.004520142307281502,0.013428374465400161,0.002840187072753906,0.021409218027913485,0.001210113525390625,0.006280612922663939,0.17978147137692962,1.0065045500492813,0.37335121154785156,0.03045886292718876,180.8629608154297,5.726636199469606,0.1458079886157066,0.02449137448968788,-0.01524951934814453,0.013581386275828,-0.01776263427734377,0.0005683083494950026,-0.033012153625488296,0.013708802615462206,0.0031028747558593745,0.013658076260054022,-0.0063604736328125005,0.005272684361400832,0.7424140698982032,0.567917863727101,0.37088287353515625,0.03467643100858798,180.29571533203125,6.697636652436903,0.1443147594109178,0.027034295205203663,0.011290054321289062,0.01910254281690665,-0.03350695800781252,0.0012738776996585076,-0.022216903686523452,0.01959158756092642,0.0140093994140625,0.01967853389753302,0.00908447265625,0.011574705100164952,0.7644283410274693,0.4757183147478893,0.0030928649902343753,0.0030928649902343753,0.0030928649902343753
2.0,0.511772216796875,0.043187321398237395,205.3272705078125,7.231599731651137,0.2708841943740844,0.04261131364647804,-0.005185997009277342,0.014563063579905847,-0.00014893554687500643,1.2578124999995666e-05,-0.005334932556152349,0.014563778553666648,0.0011175231933593746,0.021793896762594522,0.0007723388671875004,0.006515493971378501,0.21892086998287902,1.019361857518912,0.511260986328125,0.043982421516551594,205.2313232421875,7.378730629466276,0.27047231435775765,0.04326545725385144,-0.01842430114746094,0.013388993143006738,-0.020180541992187516,0.000732047175882506,-0.03860484313964845,0.013481681435279494,-0.0024966430664062527,0.013442744514512588,-0.007900390625000002,0.004744058808539564,0.5066992130590822,0.8083273351308188,0.5074267578125,0.050549158578316336,204.51171875,8.609510361841393,0.2673832142353058,0.048566894949534485,0.011099345684051515,0.01846907897959261,-0.03807788085937502,0.0016153403527619902,-0.026978535175323504,0.018693490547909062,0.009326171875,0.01873475957416903,0.00884765625,0.011786371064154498,0.7341547612543718,0.29226994097090425,0.0035306396484375002,0.0035306396484375002,0.0035306396484375002
2.5,0.667629852294922,0.059838606399028556,228.36166381835938,8.593684812591142,0.4536018607392907,0.07268951711726539,-0.005197672843933106,0.015906280703689015,-0.00014893554687500643,1.2578124999995666e-05,-0.0053466083908081125,0.015906416142996586,-0.002950286865234376,0.028168160231105518,0.0007464599609375,0.0070909857027314244,0.41017848017054465,1.0294831219239322,0.6668708801269531,0.06100922700859777,228.25088500976562,8.764197323328366,0.4527074372395874,0.0740742223998867,-0.02200899124145508,0.014235519759720844,-0.022471801757812517,0.0008738851171400892,-0.04448079299926759,0.01451510307680396,-0.008396339416503907,0.014512555743891275,-0.009629058837890624,0.005097718163092392,0.6874546860203659,1.1038558722866612,0.6611785888671875,0.0707504274270918,227.4200439453125,10.185735797684407,0.4459992609918118,0.08555800263108196,0.01229031980037689,0.01950421392129824,-0.042268554687500015,0.0018500298542758393,-0.029978234887123124,0.019535503910218365,0.006321716308593749,0.01956597308272276,0.0092987060546875,0.012359745354655524,0.9449921009979558,0.546197481454261,0.0035565185546875,0.0035565185546875,0.0035565185546875
3.0,0.843203369140625,0.08119793422169445,249.9249267578125,9.61398554891575,0.7233931383192539,0.13032826909863687,-0.006003009796142579,0.012645485341862099,-0.00014893554687500643,1.2578124999995666e-05,-0.0061519453430175855,0.01264544612744596,-0.00957918930053711,0.03065076119969647,0.00034649658203124987,0.005576585140046037,0.5408057721900547,1.1420206272268327,0.8420932006835937,0.08295064140285027,249.80682373046875,9.792607790933106,0.7214048815518618,0.13357879049835192,-0.02122959136962891,0.021374646405045408,-0.02474414062500002,0.0010486621405681076,-0.04597373199462892,0.02178466009847059,-0.009804916381835938,0.0217664664669139,-0.00898529052734375,0.008269717079483844,0.9381025265424697,0.8605494327799583,0.834967041015625,0.09513382090644731,248.831787109375,11.461727817176373,0.7119995906949044,0.14962478554698813,0.013057471513748168,0.013870208199116295,-0.04610766601562501,0.0020508902384543596,-0.033050194501876844,0.014518264665841203,0.0031411743164062493,0.014566944403539507,0.009608154296875001,0.008862186567712097,1.2784119363709388,0.4379405238262987,0.0039564819335937505,0.0039564819335937505,0.0039564819335937505
3.5,1.0369076538085946,0.1028802184816848,269.934814453125,10.492734992768089,1.0994887144863612,0.20275869207333758,-0.006422191143035891,0.014235703153764328,-0.00014893554687500643,1.2578124999995666e-05,-0.0065711266899108976,0.01423456941153901,-0.015725435256958006,0.03249222640744819,0.00013897705078124982,0.006885577347702557,0.6364721195959018,1.1414920978223853,1.0356900024414064,0.10477402707385174,269.791259765625,10.711961634649663,1.097524894922972,0.20587703085515602,-0.022295093536376955,0.01958322770372901,-0.02677111816406252,0.0010820965179148853,-0.04906621170043947,0.02005152849843292,-0.029655265808105482,0.03181078054148653,-0.009358520507812499,0.007239542130254684,0.860153945175921,0.9695979996957373,1.0265576171875002,0.12041474315510593,268.714599609375,12.552716851240753,1.082796248197556,0.2311535060041716,0.00712490081787109,0.01944747029887865,-0.04975695800781252,0.00229720849905223,-0.042632057189941425,0.02042660646495345,-0.038401527404785175,0.02179273344682903,0.006509399414062499,0.01116209073536569,1.5130039028354512,0.5187719544059,0.004164001464843751,0.004164001464843751,0.004164001464843751
4.0,1.2453129882812501,0.12649959061202062,288.20361328125,10.94766938607488,1.58583966946602,0.2981373140285498,-0.006162864685058595,0.015722217198905195,-0.00014893554687500643,1.2578124999995666e-05,-0.006311800231933601,0.015721315514081284,-0.021527023315429696,0.03191019855999961,0.0002673339843750002,0.007402180028227107,0.8150942075502641,1.0799331121803435,1.24375732421875,0.12890816239759084,288.05419921875,11.175920247583903,1.5825665462017062,0.3032706098516035,-0.021654891967773437,0.01711880357407651,-0.028700439453125014,0.0011651801561867862,-0.050355331420898444,0.017604704701002002,-0.04420005798339845,0.033475581693549555,-0.008896484375,0.006023160500100685,0.786726091291524,0.8910181127276434,1.2320898437500003,0.14888194539278587,286.93359375,13.09186840877257,1.5580181217193607,0.3453478314243289,0.00474310874938965,0.01817743108391125,-0.05309252929687501,0.0024187818894760714,-0.04834942054748537,0.019267504393082082,-0.0621124267578125,0.01926656136437746,0.005207519531250001,0.010344476253679367,1.72682542067307,0.760048200541719,0.00403564453125,0.00403564453125,0.00403564453125
4.5,1.4670361328124988,0.15204209850120948,305.1624755859375,11.227340434363711,2.1918017353415484,0.4235800647908914,-0.007338195323944094,0.016516005198097077,-0.00014893554687500643,1.2578124999995666e-05,-0.007487130870819101,0.016515055797784242,-0.031538469314575206,0.03109472305595901,-0.00033166503906250153,0.0073724477724118505,1.045051948173899,1.0717983547297552,1.465033874511719,0.1551865094232262,305.02899169921875,11.424796587746087,2.1860252766311175,0.43296298365059954,-0.02142779350280762,0.018127240178725988,-0.030540954589843766,0.0012802321167656682,-0.05196874809265138,0.018526746926956078,-0.05324325561523438,0.03318406110807922,-0.008647003173828126,0.006778065314275797,0.8050995940095057,0.7280532757318209,1.4515344238281251,0.1782773340373539,303.819580078125,13.495703496963067,2.1553057879209523,0.4854703448674341,0.003026063442230224,0.01492087237217591,-0.05616625976562501,0.0024526110068114003,-0.05314019632339479,0.0157508112948102,-0.06688484191894531,0.01580850807785573,0.004256591796875,0.008859609062561008,1.6839023403354425,1.234483422721783,0.004634643554687501,0.004634643554687501,0.004634643554687501
