phase_pct,alpha_mag_mean,alpha_mag_std,omega2_mean,omega2_std,feedback_mean,feedback_std,turn_ff_mean,turn_ff_std,required_v_mean,required_v_std,motor_v_mean,motor_v_std,speed_error_mean,speed_error_std,speed_delta_mean,speed_delta_std,acceleration_mean,acceleration_std
0.0,746.5413411458334,2.84510841575738,1.3656902313232422,0.00988841468128029,-0.31439208984375,0.06785607114521587,-0.08140443750000026,0.0,-0.39579652734375026,0.06785607114521587,-0.6000569661458334,0.4805628039233579,-0.10546875,0.025415652729092623,0.16536458333333334,0.06650590587067627,5.224647314491089,4.500415133651727
0.5,855.4250081380209,3.2744615523997838,2.801701068878174,0.021152401200736134,-0.3254203796386719,0.05751373268905369,-0.09106019921875026,0.0001910702617492465,-0.4164805788574221,0.0575376754406421,-0.6247838338216146,0.4989023197888238,-0.1080322265625,0.023157485791657446,0.16792805989583334,0.06066705023204151,4.635864352661227,3.8872943189182925
1.0,963.1184895833334,3.681822664643696,4.369150034586589,0.03332172382206868,-0.3374704996744791,0.05153153004991745,-0.1004799583333336,0.00036394335571285634,-0.4379504580078128,0.051518146356723915,-0.64993896484375,0.5160569612756486,-0.11111653645833335,0.023817544335543735,0.17101236979166667,0.05597868347527306,4.1161692040598075,3.7673992114454524
1.5,1059.5052083333333,3.789325892851181,7.185261217753092,0.054132428598307906,-0.35922800699869795,0.056985613132841,-0.10765769270833359,0.00036394335571285634,-0.4668856997070315,0.05696572916923007,-0.67916259765625,0.5181467916154465,-0.11914876302083333,0.025582884265797936,0.17904459635416667,0.0562600262265853,4.252808281128577,5.207892686043477
2.0,1153.4505208333333,3.9276216578147856,10.367609341939291,0.07720040296835186,-0.37816823323567705,0.06288281150364855,-0.1145424583333336,0.00036394335571285634,-0.49271069156901065,0.06288185967835613,-0.7052154541015625,0.5161604665223006,-0.12571614583333332,0.026920710682084015,0.1856119791666667,0.05900190596725752,4.329692659770786,6.547455921087189
2.5,1237.0198567708333,4.169296388470342,15.10646446545919,0.10980623156207839,-0.385135014851888,0.06538708642457641,-0.12018210677083359,0.00036394335571285634,-0.5053171216227216,0.065501042072385,-0.7177925109863281,0.49557548456813033,-0.12605794270833334,0.02207669716216764,0.18595377604166666,0.06907046602469853,4.152619570100106,7.041467751725554
3.0,1316.9514973958333,4.484699292185177,20.53992055257162,0.14748079121055632,-0.3899396260579427,0.07117755106212811,-0.12516257552083362,0.00040207094163527586,-0.5151022015787763,0.07139809239110687,-0.7275390625,0.4811592188500678,-0.12527669270833333,0.022477095684430324,0.18517252604166665,0.07648150080041827,3.796794568279045,6.947542211273599
3.5,1387.7888997395833,4.978262551873748,27.709879048665368,0.19784848715845066,-0.38933881123860686,0.06396521406881965,-0.1284950950520836,0.0005902309648488285,-0.5178339062906904,0.0642920323616558,-0.7302093505859375,0.4809907480280348,-0.1216878255208333,0.019340055735706213,0.1815836588541667,0.07492727577315222,2.9940897860820286,5.312482999027139
4.0,1453.8411458333333,5.247654305048603,35.98176829020183,0.2576691274568694,-0.39042561848958335,0.058897879073483955,-0.13085105208333359,0.0006420274389100195,-0.5212766705729169,0.059195048650552654,-0.7336669921875,0.48446572653872716,-0.1189453125,0.01810094881890259,0.17884114583333333,0.07268045585060616,2.2686298076923124,4.407536825918528
4.5,1512.1175130208333,5.203607322375495,46.044294993082694,0.3327013862155207,-0.3942548116048177,0.054995471929949385,-0.13162009505208358,0.00044067589456127333,-0.5258749066569014,0.05517571622580709,-0.7384040832519531,0.4933364455354414,-0.11757812499999999,0.017200811606487496,0.17747395833333332,0.06834550795609932,1.6686926354894602,4.174481832232271
5.0,1563.96484375,4.8828125,57.65000724792481,0.4117908776036942,-0.40557607014973956,0.05901676204650957,-0.13133119531250026,0.0002729575167846423,-0.5369072654622399,0.05910279328007112,-0.7494977315266927,0.4960521972208091,-0.12003580729166667,0.0191395800385286,0.179931640625,0.06797274289150214,1.3046442489801449,4.573076314281133
5.5,1608.740234375,4.254496271639056,70.95322360992432,0.49590055593091803,-0.42513860066731773,0.07328053064390115,-0.12987855859375028,8.188725503540097e-05,-0.5550171592610681,0.07330734491425737,-0.7675835927327475,0.4925433524755756,-0.12670084635416667,0.02546406485039002,0.18659667968750002,0.07269966578443926,1.2000735267337201,4.972881885931882
6.0,1646.77734375,4.324529262789947,86.22692871093751,0.5836030379096292,-0.43798726399739585,0.07947582086280224,-0.12691225000000025,0.0,-0.5648995139973961,0.07947582086280222,-0.7799870808919271,0.4793853724324057,-0.12985026041666667,0.02657193284436,0.18974609375000004,0.07885690285400662,1.3117579035548486,5.166776895352253
6.5,1679.7607421875,4.993914238397691,102.97850036621095,0.6748691312799231,-0.44580052693684896,0.08199471005994556,-0.12281068750000025,0.0,-0.5686112144368493,0.08199471005994556,-0.7881287892659504,0.458714861886833,-0.13036295572916667,0.025776092578577905,0.19025878906250002,0.0861497085388502,1.5856336046766408,5.191142404964371
7.0,1705.7942708333333,5.137457204260453,122.12108713785808,0.801539073340599,-0.45159683227539055,0.07333940927106523,-0.11734193750000026,0.0,-0.5689387697753908,0.07333940927106523,-0.7868265787760417,0.45693263689055863,-0.12985026041666667,0.020980316463960955,0.18974609374999998,0.08428965832562758,1.88141936188813,4.970788953138117
7.5,1728.3528645833333,5.195602115726682,142.45918146769208,0.9464241607202712,-0.45638465881347656,0.05863043220285383,-0.11118959375000026,0.0,-0.5675742525634768,0.05863043220285383,-0.7808024088541666,0.4656585557014133,-0.12882486979166666,0.01471519798476003,0.188720703125,0.07822665911912706,2.188160147144467,4.85606760977099
8.0,1742.578125,4.831764405020696,165.51811319986982,1.0770673223710592,-0.46666514078776045,0.059527988157179676,-0.10269350000000026,0.0,-0.5693586407877607,0.05952798815717967,-0.781622314453125,0.4688860487466042,-0.1306640625,0.017181210378538956,0.19055989583333333,0.07718565052749397,1.8534200174824766,4.78629714856143
8.5,1754.19921875,4.4129388780058605,189.42730662027998,1.2042494984316348,-0.4786620775858561,0.06753843647851945,-0.09346498437500027,1.3877787807814457e-17,-0.5721270619608564,0.06753843647851945,-0.7845809936523439,0.4705586069907194,-0.1333984375,0.02284004812517235,0.19329427083333336,0.0781444101593021,1.3182171019085083,4.696595269234054
9.0,1757.6171875,5.193256171995442,216.25780588785804,1.3626673000057923,-0.48375250498453776,0.0776847558582742,-0.08269838281250025,0.0002197265625000014,-0.566450887797038,0.07753386784326437,-0.77890625,0.4601915177759871,-0.132470703125,0.024251919254241333,0.19236653645833335,0.0836229584271578,0.048543578817022315,4.7196526637476
9.5,1759.66796875,6.227835454493173,243.57518946329753,1.5278252394707008,-0.487691847483317,0.09268670023555266,-0.07167543359375025,0.00047607421875000416,-0.5593672810770673,0.09241718396827776,-0.7717926025390626,0.44861047978772556,-0.13093261718750002,0.02993218160599856,0.19082845052083333,0.09093895567624312,-1.343541712194049,5.199368041040498
10.0,1752.9296875,5.0113295307098475,273.92836507161456,1.7449358473106087,-0.4977556069691976,0.09303799112637122,-0.058780739583333595,0.00036394335571285645,-0.5565363465525311,0.09277374252741874,-0.768798828125,0.4380098083859091,-0.13248697916666666,0.03029268261492667,0.1923828125,0.09367028131897706,-2.094449604215213,4.750054375953007
10.5,1745.3776041666667,3.8738346877115206,304.56536254882815,1.9606237233786756,-0.5075390537579855,0.09600976017208043,-0.04569887109375026,0.00035484477182003545,-0.5532379248517357,0.09569501181196541,-0.7653348286946615,0.4289934906222464,-0.13390299479166667,0.0327466596820215,0.19379882812500002,0.09660260862325715,-2.794015879953354,4.402459824785589
11.0,1730.3385416666667,3.269499877471281,337.8430053710938,2.063218193000625,-0.5055918296178182,0.08995884650040188,-0.030745257812500242,0.00016377451007078514,-0.5363370874303185,0.08982122922718236,-0.748346455891927,0.43886174823489954,-0.1294596354166667,0.029289314707373414,0.18935546875,0.09177252696823852,-3.1079272290209463,3.4717418031884884
11.5,1714.3229166666667,3.0936469714887296,371.46598815917986,2.183499256840034,-0.504810537894567,0.08684573969979381,-0.015462054687500207,5.459150335692988e-05,-0.520272592582067,0.08680361270538131,-0.732294209798177,0.44807579370484635,-0.12560221354166667,0.02789397783782073,0.18549804687500002,0.08775260883014346,-3.4576344879078946,3.1725343651452085
