file,turn,speed_error_mean_mm_s,speed_error_rms_mm_s,speed_ripple_rms_mm_s,feedback_rms_v,required_voltage_rms_v,motor_voltage_delta_rms_v,saturation_pct
20260722_030449_myshell_debug_log_long_l180.csv,1,53.50821575715173,107.30947566339708,93.01717268138883,0.43121660574843423,0.7478893955927627,1.1821798360699736,0.0
20260722_030449_myshell_debug_log_long_l180.csv,2,2.794256257773627,190.3071607229309,190.28664575946823,0.49441805794377264,0.6638641973361202,0.6765796435872716,0.0
20260722_030449_myshell_debug_log_long_l180.csv,3,47.54508706467662,107.18468775830215,96.06259410330871,0.4194322836168841,0.731342695009087,0.775091199086242,0.0
20260722_030449_myshell_debug_log_long_l180.csv,4,24.002545864427866,114.86708112635355,112.33131406030255,0.4056093877388914,0.6186750992130641,0.6296783335642374,0.0
20260722_030449_myshell_debug_log_long_l180.csv,5,26.92907532649253,112.29043275414007,109.01360552780622,0.38137812160683604,0.6137487276074098,0.6312546828301325,0.0
20260722_030449_myshell_debug_log_long_l180.csv,6,22.52203338774875,114.67709040571309,112.44373293341528,0.39630531375127764,0.6095441558210443,0.6199728360143496,0.0
20260722_030530_myshell_debug_log_long_l180.csv,1,56.29251204912935,107.98321923617783,92.14949117497649,0.423661260799322,0.7403212573080901,1.1802495203426546,0.0
20260722_030530_myshell_debug_log_long_l180.csv,2,22.13116546175373,113.05379971646941,110.86646537901376,0.41390601948994393,0.6138754424311086,0.6200202693839619,0.0
20260722_030530_myshell_debug_log_long_l180.csv,3,26.1113864272388,119.54956080655045,116.6631603715865,0.4156060114018515,0.6311912823900856,0.641956116200412,0.0
20260722_030530_myshell_debug_log_long_l180.csv,4,22.53988844838309,121.53710210275733,119.4287260933085,0.4236374601870632,0.6224743335751397,0.6296949847754264,0.0
20260722_030530_myshell_debug_log_long_l180.csv,5,26.39196595149253,124.56131900302597,121.73325891057405,0.4387754420618622,0.6459059536062229,0.6539944493504298,0.0
20260722_030530_myshell_debug_log_long_l180.csv,6,20.57388837064676,120.20887891534309,118.43517082098451,0.42963521710393987,0.6175375238879998,0.6221700113604629,0.0
