file,turn,start,end,duration_ms,ideal_peak_rad_s,ego_peak_rad_s,peak_error_rad_s,peak_delay_ms,first_over_rad_s,first_under_rad_s,first_error_mean_rad_s,first_rms_rad_s,first_pid_mean_v,second_over_rad_s,second_under_rad_s,second_error_mean_rad_s,second_rms_rad_s,second_pid_mean_v,tracking_rms_rad_s,angle_error_deg,pid_rms_v,saturation_pct,first_saturation_pct,second_saturation_pct,post_peak_pos_rad_s,post_peak_neg_rad_s,post_rms_rad_s,post_angle_deg,post_duration_ms,aggregate_used
20260721_061539_myshell_debug_log_long_r90.csv,1,212,276,65,34.625,35.5,0.875,7,2.6875,-2.87890625,-0.4646312572337963,1.6376862077167789,0.14190843370225695,1.0,-0.87615966796875,0.19427972090871712,0.5473472543257181,0.010398739262631065,1.1354349742084,-0.29578456585669044,0.23252465056821545,0.0,0.0,0.0,3.751953125,-1.8173828125,1.4608580039086243,0.08775689324896511,30,False
20260721_061539_myshell_debug_log_long_r90.csv,2,308,372,65,34.625,35.5,0.875,6,2.21875,-2.6968994140625,-0.4493815104166667,1.3345975750569756,0.12262188946759259,0.875,-1.109375,0.14682649311266446,0.5317185192538936,0.0269278978046618,0.9513925238598091,-0.3755104680380412,0.19820567439823908,0.0,0.0,0.0,3.84375,-2.01171875,1.6650358105699512,0.12459314163159772,30,True
20260721_061539_myshell_debug_log_long_r90.csv,3,404,468,65,34.625,35.59375,0.96875,8,1.703125,-2.7109375,-0.37124068648726855,1.3051073131675923,0.1169620090060764,0.96875,-0.7578125,0.14356914319490133,0.4751794724703641,0.020538919850399618,0.9162588469509246,-0.2617197350316822,0.1893633991864374,0.0,0.0,0.0,3.361328125,-2.255859375,1.5747631834304434,0.12611960694882554,30,True
20260721_061539_myshell_debug_log_long_r90.csv,4,500,564,65,34.625,35.65625,1.03125,7,2.078125,-2.68212890625,-0.4161399558738426,1.2780107061663002,0.11307921233000578,1.20391845703125,-1.78125,0.08531590511924342,0.7474489101736873,0.03854129188939145,1.0025294320881721,-0.45800953630544383,0.20930391529944775,0.0,0.0,0.0,4.6640625,-2.43359375,1.8775792705480965,0.1375567313932552,30,True
20260721_061539_myshell_debug_log_long_r90.csv,5,596,660,65,34.625,35.5625,0.9375,9,1.875,-2.9989013671875,-0.3924888328269676,1.277598269825725,0.12315764250578703,0.9375,-0.6484375,0.2020263671875,0.43742651967666135,0.0030194332725123354,0.8887497063861043,-0.16731493670127365,0.1828930164778499,0.0,0.0,0.0,3.58984375,-2.01953125,1.5453841052042947,0.19696691890732004,30,True
20260721_061539_myshell_debug_log_long_r90.csv,6,692,756,65,34.625,35.78125,1.15625,8,2.0,-2.7410888671875,-0.42436303032769096,1.2470235130615575,0.11795891655815972,1.171875,-1.4609375,0.23650319952713816,0.6644240379104615,-0.004039764404296875,0.9508075904950056,-0.14155955009596283,0.19453034631773997,0.0,0.0,0.0,4.30078125,-2.12890625,1.6891306766636571,0.17786905428980407,30,True
20260721_061632_myshell_debug_log_long_r90.csv,1,212,276,65,34.625,35.625,1.0,7,1.828125,-2.6453857421875,-0.4223225911458333,1.3009165510093352,0.13568440190067999,1.0,-0.59375,0.21309581555818258,0.4253592220920638,0.010917550639102333,0.8993136044078176,-0.18936650296498328,0.18768950304190057,0.0,0.0,0.0,3.7109375,-2.216796875,1.5751736563663916,0.16656656653429366,30,True
20260721_061632_myshell_debug_log_long_r90.csv,2,308,372,65,34.625,35.65625,1.03125,8,1.921875,-2.27197265625,-0.4517618815104167,1.3003279768974392,0.12811787923177084,1.03125,-1.25,0.2641489129317434,0.5554233814350182,-0.011904038881000719,0.9395239541143903,-0.12375384798638654,0.19330785029870415,0.0,0.0,0.0,3.76953125,-1.8076171875,1.410313230066735,0.18075860679931297,30,True
20260721_061632_myshell_debug_log_long_r90.csv,3,404,468,65,34.625,35.65625,1.03125,8,1.828125,-3.045654296875,-0.45353416160300924,1.3113367074473397,0.13311202437789352,1.03125,-0.59765625,0.22180978875411184,0.4581651372469126,0.011323276319001851,0.9148861893206737,-0.21867795925976952,0.18991558741531306,0.0,0.0,0.0,3.474609375,-1.9423828125,1.5938352731636556,0.25468890222461116,30,True
20260721_061632_myshell_debug_log_long_r90.csv,4,500,564,65,34.625,35.5625,0.9375,9,2.046875,-2.7362060546875,-0.44398731655544704,1.2678742996789039,0.12406108997486255,0.9375,-0.728515625,0.23881129214638158,0.4322950544549096,0.005118721409847862,0.8814676922415242,-0.16689277636905347,0.18348039254076276,0.0,0.0,0.0,3.615234375,-1.546875,1.346615866575616,0.2274669374007152,30,True
20260721_061632_myshell_debug_log_long_r90.csv,5,595,659,65,34.625,35.5625,0.9375,8,1.953125,-2.8095703125,-0.4477674696180556,1.3239055912585076,0.13416544596354166,0.9375,-0.587890625,0.19568031712582237,0.43598789894970535,0.01795424913105212,0.9160689377689325,-0.26664708814044275,0.19134434136808176,0.0,0.0,0.0,4.1484375,-1.9033203125,1.564900325595903,0.18472437855596244,30,True
20260721_061632_myshell_debug_log_long_r90.csv,6,691,755,65,34.625,35.5625,0.9375,7,1.84375,-2.8221588134765625,-0.3932365134910301,1.4233165719949634,0.12193835223162616,0.9375,-0.53125,0.19018072831003288,0.46473694824595485,0.00590909154791581,0.9837500316613186,-0.19426238256204842,0.2010906499032217,0.0,0.0,0.0,3.69140625,-2.28125,1.4955309519390843,0.17223616996053787,30,True
