file,turn,speed_error_mean_mm_s,speed_error_rms_mm_s,speed_ripple_rms_mm_s,feedback_rms_v,required_voltage_rms_v,motor_voltage_delta_rms_v,saturation_pct
20260721_083047_myshell_debug_log_long_l90.csv,1,12.08508240049751,74.49067022890945,73.50381442160212,0.1505644122457272,0.15059997543786494,0.28486208522392337,0.0
20260721_083047_myshell_debug_log_long_l90.csv,2,23.96926500310945,67.00375420885848,62.56978035195453,0.17790061063002727,0.17807334971084898,0.5204692087050616,0.0
20260721_083047_myshell_debug_log_long_l90.csv,3,-12.732091495646769,79.3827771750715,78.35508380554214,0.22387471067396766,0.22405194201335765,0.45023435739785655,0.0
20260721_083047_myshell_debug_log_long_l90.csv,4,-28.821468827736318,75.41185603644072,69.68694975009802,0.23007623041155226,0.23027474922138233,0.4488203876906727,0.0
20260721_083047_myshell_debug_log_long_l90.csv,5,-37.324996113184085,81.6851905003997,72.65889492854527,0.21576673877276017,0.21595185199143227,0.4565655652728921,0.0
20260721_083047_myshell_debug_log_long_l90.csv,6,-35.94964629975124,77.13742422664664,68.2481146057855,0.2190752406020915,0.2192694620771031,0.46477065468831774,0.0
20260721_083246_myshell_debug_log_long_l90.csv,1,10.513982820273636,82.78143011019431,82.11103054001926,0.16730050550979284,0.16733300463475603,0.2983524806826728,0.0
20260721_083246_myshell_debug_log_long_l90.csv,2,15.666637515547265,65.92676495965307,64.03822926191654,0.1775200643598916,0.17768905039180846,0.486370429365374,0.0
20260721_083246_myshell_debug_log_long_l90.csv,3,-6.3748153762437845,74.49609328009596,74.2228377449661,0.21710283030689945,0.2172835227091891,0.47379379694336987,0.0
20260721_083246_myshell_debug_log_long_l90.csv,4,-31.214241293532343,80.00338907796942,73.66283597873556,0.22520923270478013,0.22539844594633512,0.46337432310155074,0.0
20260721_083246_myshell_debug_log_long_l90.csv,5,-42.72115982587064,93.28989788154765,82.9331510909962,0.2656736927972597,0.2658691948471353,0.43660413894161487,0.0
20260721_083246_myshell_debug_log_long_l90.csv,6,-39.48815492848259,83.70333980341903,73.80335164876179,0.21053114783590982,0.2107116679609227,0.4686234328933092,0.0
