frame,time_video_s,marker_detected_raw,blue_x_mm,blue_y_mm,yellow_x_mm,yellow_y_mm,center_x_mm,center_y_mm,heading_rad,marker_separation_mm,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active
0,0.0,True,133.73304748535156,73.18177795410156,136.0318603515625,19.81260871887207,134.91162109375,46.486167907714844,1.6125383019682373,53.60109329223633,0.3878952342081662,0,False
1,0.03352329869259135,True,133.7374267578125,73.16493606567383,136.0855712890625,19.81842613220215,134.92157745361328,46.48264503479004,1.614153201836804,53.491058349609375,0.7866404039969472,0,False
2,0.0670465973851827,True,133.74180603027344,73.1480941772461,136.1392822265625,19.824243545532227,134.93153381347656,46.479122161865234,1.6157681017053707,53.38102340698242,1.1853855737857282,0,False
3,0.10056989607777406,True,133.74180603027344,73.11649322509766,136.1392822265625,19.824243545532227,134.9405517578125,46.46485900878906,1.6157681017053707,53.38102340698242,0.7866404039969472,0,False
4,0.1340931947703654,True,133.82994079589844,73.07733917236328,136.1392822265625,19.62151336669922,134.94924926757812,46.40164566040039,1.6117472770159333,53.52057647705078,0.4834106661605971,0,False
5,0.16761649346295676,True,133.8780059814453,73.03266906738281,136.16796875,19.55499267578125,135.09564208984375,46.29383087158203,1.6117472770159333,53.52057647705078,1.1853855737857282,0,False
6,0.2011397921555481,True,133.99838256835938,72.94622039794922,136.16796875,19.288984298706055,135.09564208984375,46.08543395996094,1.610837822839259,53.63579177856445,1.362882477628928,0,False
7,0.23466309084813947,True,134.02330017089844,72.88351440429688,136.0951385498047,19.288984298706055,135.08657836914062,46.08543395996094,1.6107927632136054,53.63579177856445,1.3719952011108398,0,False
8,0.2681863895407308,True,134.0370635986328,72.88188171386719,136.0951385498047,19.24427604675293,135.09286499023438,46.070823669433594,1.609161007794067,53.658203125,2.2438596575165,0,False
9,0.30170968823332217,True,134.0806427001953,72.86299896240234,136.09249877929688,19.24427604675293,135.09286499023438,46.05363845825195,1.6083729415423569,53.63579177856445,2.2438596575165,0,False
10,0.3352329869259135,True,134.09532165527344,72.80743408203125,136.09249877929688,19.219741821289062,135.09286499023438,45.97883605957031,1.6083729415423569,53.658203125,1.3993852710820152,0,False
11,0.3687562856185049,True,134.16049194335938,72.73793029785156,136.09249877929688,19.219741821289062,135.12290954589844,45.967342376708984,1.6083729415423569,53.552791595458984,1.3993852710820152,0,False
12,0.4022795843110962,True,134.16049194335938,72.65262603759766,136.31832885742188,19.187793731689453,135.2410888671875,45.95309066772461,1.6111467793256236,53.552791595458984,2.2438596575165,0,False
13,0.4358028830036876,True,134.16383361816406,72.65013885498047,136.5002899169922,19.187793731689453,135.31253051757812,45.898704528808594,1.6152342490522047,53.552791595458984,2.539618658613035,0,False
14,0.46932618169627893,True,134.19674682617188,72.609619140625,136.71864318847656,19.050716400146484,135.50546264648438,45.805702209472656,1.6161096614450288,53.48442840576172,3.0077778142087346,0,False
15,0.5028494803888703,True,134.25205993652344,72.5606918334961,136.5002899169922,19.050716400146484,135.32492065429688,45.805702209472656,1.6152342490522047,53.48442840576172,3.1611991215359283,0,False
16,0.5363727790814616,True,134.25205993652344,72.35807800292969,136.5002899169922,18.9306583404541,135.36801147460938,45.64436721801758,1.6152342490522047,53.56495666503906,3.1611991215359283,0,False
17,0.569896077774053,True,134.27476501464844,72.32825469970703,136.54806518554688,18.79726219177246,135.41140747070312,45.56275939941406,1.613114976380742,53.573974609375,3.1611991215359283,0,False
18,0.6034193764666443,True,134.2569122314453,72.29009246826172,136.54806518554688,18.669343948364258,135.41140747070312,45.47971725463867,1.613114976380742,53.66754150390625,2.65033446282653,0,False
19,0.6369426751592357,True,134.2569122314453,72.11002349853516,136.54806518554688,18.43756103515625,135.41140747070312,45.26673889160156,1.6125583886568902,53.67203140258789,2.65033446282653,0,False
20,0.670465973851827,True,134.27476501464844,72.07382202148438,136.55442810058594,18.423458099365234,135.43031311035156,45.25569152832031,1.6127119845165852,53.67203140258789,2.539618658613035,0,False
21,0.7039892725444185,True,134.36331176757812,71.9913558959961,136.6037139892578,18.423458099365234,135.47634887695312,45.22378158569336,1.613114976380742,53.67203140258789,2.40461794671485,0,False
22,0.7375125712370098,True,134.39825439453125,71.99059295654297,136.60940551757812,18.40182876586914,135.48635864257812,45.17915344238281,1.6132137560811743,53.618961334228516,2.0968971500343243,0,False
23,0.7710358699296012,True,134.40939331054688,71.95647430419922,136.77542114257812,18.40182876586914,135.64756774902344,45.17624282836914,1.6127119845165852,53.60172653198242,2.047649234649996,0,False
24,0.8045591686221925,True,134.44102478027344,71.913818359375,136.78366088867188,18.40572166442871,135.64756774902344,45.17715835571289,1.6132137560811743,53.58334732055664,1.4148967003654183,0,False
25,0.8380824673147839,True,134.46876525878906,71.8930435180664,136.8441162109375,18.40572166442871,135.65548706054688,45.142478942871094,1.615740993574175,53.52040100097656,2.0328584507154175,0,False
26,0.8716057660073752,True,134.46876525878906,71.87923431396484,136.90518188476562,18.35297393798828,135.65728759765625,45.13339614868164,1.6168070789031872,53.485782623291016,2.047649234649996,0,False
27,0.9051290646999666,True,134.4952392578125,71.71524047851562,136.9452362060547,18.311912536621094,135.71160888671875,45.01357650756836,1.6160372912986063,53.461143493652344,2.047649234649996,0,False
28,0.9386523633925579,True,134.4952392578125,71.71524047851562,136.953369140625,18.311912536621094,135.72430419921875,45.01357650756836,1.6160372912986063,53.443973541259766,2.047649234649996,0,False
29,0.9721756620851493,True,134.52842712402344,71.71524047851562,136.953369140625,18.311912536621094,135.73463439941406,45.01357650756836,1.6160372912986063,53.43904113769531,2.0968971500343243,0,False
30,1.0056989607777407,True,134.55299377441406,71.78824615478516,136.94610595703125,18.510345458984375,135.73683166503906,45.149295806884766,1.6157122762867024,53.43904113769531,7.478066209888721,0,False
31,1.039222259470332,True,134.5815887451172,72.07328033447266,136.9452362060547,18.956579208374023,135.73960876464844,45.514930725097656,1.6152592492905207,53.43904113769531,12.981220810213317,0,False
32,1.0727455581629233,True,134.5851593017578,72.76245880126953,136.91627502441406,19.27682113647461,135.73960876464844,46.01963806152344,1.614243374974878,53.331687927246094,18.444079734769275,0,False
33,1.1062688568555146,True,134.5815887451172,73.4735107421875,136.8976287841797,20.029552459716797,135.73463439941406,46.75153350830078,1.6141050918300424,53.43635559082031,26.93307258605957,0,False
34,1.139792155548106,True,134.5815887451172,74.4684829711914,136.8976287841797,21.182336807250977,135.73960876464844,47.825408935546875,1.6141050918300424,53.494117736816406,35.712291709662985,0,False
35,1.1733154542406974,True,134.5815887451172,75.84676361083984,136.8976287841797,22.445068359375,135.73960876464844,49.14591598510742,1.6141050918300424,53.43635559082031,38.35630898219061,0,False
36,1.2068387529332887,True,134.5240020751953,77.13195037841797,136.81478881835938,23.66033172607422,135.6705322265625,50.396141052246094,1.613678188775895,53.43635559082031,45.436816050500745,0,False
37,1.24036205162588,True,134.5240020751953,78.853759765625,136.81478881835938,25.529666900634766,135.6797332763672,52.19171142578125,1.613678188775895,53.437255859375,59.036064980677395,0,False
38,1.2738853503184715,True,134.5240020751953,81.0483627319336,136.81478881835938,27.660234451293945,135.6797332763672,54.35429763793945,1.6143489055836122,53.437255859375,64.67120341540478,0,False
39,1.3074086490110628,True,134.5240020751953,83.2370376586914,136.80162048339844,29.818330764770508,135.66940307617188,56.52768325805664,1.613678188775895,53.437255859375,68.79338044512996,0,False
40,1.340931947703654,True,134.48875427246094,85.65503692626953,136.72344970703125,32.277103424072266,135.60610961914062,58.96607208251953,1.6134321702143055,53.437255859375,78.56843613065443,0,False
41,1.3744552463962454,True,134.36782836914062,88.51805877685547,136.6940460205078,35.06916427612305,135.53094482421875,61.793609619140625,1.6134321702143055,53.4658088684082,87.70306657004353,0,False
42,1.407978545088837,True,134.30355834960938,91.52719116210938,136.58026123046875,38.16075134277344,135.44190979003906,64.8439712524414,1.6143489055836122,53.45082473754883,94.05456374243435,0,False
43,1.4415018437814282,True,134.06886291503906,94.84373474121094,136.46234130859375,41.344390869140625,135.26559448242188,68.09406280517578,1.6134321702143055,53.49559020996094,101.46308445948362,0,False
44,1.4750251424740195,True,133.9755401611328,98.33966827392578,136.44207763671875,44.94578552246094,135.20880126953125,71.64273071289062,1.6134321702143055,53.5528564453125,109.41463392849334,0,False
45,1.5085484411666108,True,133.84561157226562,102.20345306396484,136.0762176513672,48.643062591552734,134.9524688720703,75.42325592041016,1.6127326493004785,53.6010627746582,117.09564527056025,0,False
46,1.5420717398592023,True,133.82872009277344,106.26793670654297,135.933349609375,52.70625686645508,134.8894805908203,79.48709869384766,1.612388688164498,53.60881423950195,124.95163398483538,0,False
47,1.5755950385517936,True,133.7381134033203,110.67313385009766,135.86260986328125,56.92428207397461,134.76348876953125,83.7987060546875,1.611095617260719,53.60881423950195,138.0534693183828,0,False
48,1.609118337244385,True,133.6509246826172,115.64080047607422,135.81031799316406,61.8431510925293,134.74420166015625,88.74197387695312,1.612388688164498,53.64967727661133,144.51401794903123,0,False
49,1.6426416359369762,True,133.6257781982422,120.26526641845703,135.7888641357422,66.71037292480469,134.73062133789062,93.48782348632812,1.612388688164498,53.64967727661133,145.86280321886156,0,False
