phase_pct,baseline_omega_mean,baseline_omega_std,baseline_alpha_mag_mean,baseline_alpha_mag_std,baseline_omega_sq_mean,baseline_omega_sq_std,baseline_sp_feedback_mean,baseline_sp_feedback_std,baseline_turn_ff_mean,baseline_turn_ff_std,baseline_required_turn_voltage_mean,baseline_required_turn_voltage_std,baseline_motor_voltage_delta_mean,baseline_motor_voltage_delta_std,baseline_speed_error_mean,baseline_speed_error_std,baseline_acceleration_mean,baseline_acceleration_std,trial_omega_mean,trial_omega_std,trial_alpha_mag_mean,trial_alpha_mag_std,trial_omega_sq_mean,trial_omega_sq_std,trial_sp_feedback_mean,trial_sp_feedback_std,trial_turn_ff_mean,trial_turn_ff_std,trial_required_turn_voltage_mean,trial_required_turn_voltage_std,trial_motor_voltage_delta_mean,trial_motor_voltage_delta_std,trial_speed_error_mean,trial_speed_error_std,trial_acceleration_mean,trial_acceleration_std,predicted_speed_error_unconstrained,predicted_speed_error_constrained,predicted_speed_error_conservative
0.0,0.062744140625,0.0,76.66015625,0.0,0.003936827182769775,0.0,-0.011842727661132812,0.014955490709704708,8.659667968752283e-05,0.0,-0.01175613098144529,0.014955490709704708,0.023834228515625,0.014861997882311422,-0.002349853515625,0.007536729738313074,0.09635445121285169,0.5578845934136859,0.062744140625,0.0,76.66015625,0.0,0.003936827182769775,0.0,-0.0043926239013671875,0.01225724962198159,-0.0004016845703124772,0.0,-0.004794308471679665,0.01225724962198159,0.031005859375,0.012252570087035482,-0.002288818359375,0.0073282230874921065,0.3439451986815417,0.9963242358619936,0.00701904296875,0.00701904296875,0.00701904296875
0.5,0.11904144287109375,0.020000109446401196,97.18894958496094,7.29303354016859,0.015317238867282866,0.004042990874418992,-0.006494503021240234,0.020618104772333536,8.659667968752283e-05,0.0,-0.006407906341552709,0.02061810477233354,0.029183883666992184,0.020598333242915583,0.000347747802734375,0.009734014342116983,0.1056189192480703,0.7202570356819895,0.119281005859375,0.0195849446173224,97.27630615234375,7.1416438174631045,0.015365666151046752,0.003959065952915758,-0.007670726776123047,0.010352509796484572,-0.0004016845703124772,0.0,-0.008072411346435524,0.010352509796484572,0.027697372436523437,0.010365005598898096,-0.0038912963867187497,0.006135770659841326,0.4335313632493989,1.1371689614474183,0.004321441650390625,0.004321441650390625,0.004321441650390625
1.0,0.19148223876953124,0.04932058253498347,117.22427368164062,14.301165818067547,0.040912678055465224,0.01629298495417614,-0.003964633941650391,0.022276351177260678,8.659667968752283e-05,0.0,-0.003878037261962868,0.022276351177260678,0.031690216064453124,0.02221582372808248,0.0015884399414062497,0.01040845480876042,0.03825296610941018,0.8151271706237673,0.19196136474609374,0.04849033964048648,117.39898681640625,13.99838303736773,0.041009532622993,0.0161251818616129,-0.011374740600585936,0.01135158560989304,-0.0004016845703124772,0.0,-0.011776425170898415,0.011351585609893041,0.0239306640625,0.011422588375034173,-0.0056817626953125,0.005369239591128391,0.5458492110103483,1.1473204129061039,0.00308074951171875,0.00308074951171875,0.00308074951171875
1.5,0.2796467590332031,0.08771910802342821,136.28639221191406,20.747424627735313,0.08902700608596206,0.04154426049763686,-0.005196976661682127,0.022216695620657943,8.659667968752283e-05,0.0,-0.0051103799819946045,0.022216695620657943,0.030493698120117187,0.022162789778438833,0.0009724426269531246,0.01018118603029222,0.15551160265515035,0.7858211685163478,0.2803654479980468,0.08647383115858208,136.5484619140625,20.293241761530865,0.08917228793725372,0.04129258430527157,-0.013650684356689455,0.012802330640809509,-0.0005216186523437273,6.924397454575288e-05,-0.014172303009033181,0.012805149772219773,0.02157470703125,0.012894400943079198,-0.006740722656250001,0.005718361639427197,0.5909015860035127,0.9944637361353003,0.0036967468261718747,0.0036967468261718747,0.0036967468261718747
2.0,0.38362823486328124,0.13315190466727744,154.1644287109375,26.57417427198329,0.16980030480772257,0.08380393186880947,-0.00780247688293457,0.02085331504372831,8.659667968752283e-05,0.0,-0.007715880203247047,0.02085331504372831,0.027905883789062502,0.02080143563938133,-0.00031677246093749986,0.009503344485907204,0.40113542463395835,0.642084227631354,0.38493591308593744,0.1308859121303071,154.503173828125,25.987105073033533,0.17030169852077962,0.08293525249826295,-0.013009872436523438,0.008894388736050435,-0.0005847900390624772,0.0001057159916729051,-0.013594662475585915,0.008897521601214107,0.022149658203125002,0.008976890348816925,-0.0063299560546875,0.00402883810703599,0.6325383397526958,0.8783798735422905,0.004985961914062501,0.004985961914062501,0.004985961914062501
2.5,0.5026065826416015,0.18478147791063695,171.08383178710938,31.92271445924757,0.29337012157775455,0.14860472695169,-0.008116781711578371,0.020078573156588335,8.659667968752283e-05,0.0,-0.008030185031890848,0.020078573156588335,0.027587318420410158,0.020003371053816082,-0.0004417419433593755,0.009288730628994747,0.713824114321555,0.6059589365012047,0.5042411804199218,0.18194911471813288,171.50726318359375,31.18886044329883,0.29399686371907585,0.14751896625615266,-0.014881181716918945,0.00714422309909107,-0.0006626098632812272,0.00015064528813388975,-0.015543791580200172,0.007192302312389278,0.02017650604248047,0.0072122706564295225,-0.007186889648437499,0.003979021758375239,0.6563119954996246,0.8988167074123171,0.005110931396484376,0.005110931396484376,0.005110931396484376
3.0,0.6346952819824219,0.2439802915891759,187.24151611328125,36.831483712011945,0.46949944494292123,0.24375077001913972,-0.007511043548583985,0.01958820004480838,8.659667968752283e-05,0.0,-0.007424446868896462,0.01958820004480838,0.028192291259765627,0.019522257844292058,-0.00011047363281249981,0.008941554629493354,1.012062837471774,0.6822309046278539,0.6366567993164062,0.2405815823097387,187.7496337890625,35.95083728820484,0.47025153551250687,0.24244792529521733,-0.016805763244628905,0.009762816441536488,-0.000824658203124977,0.0002442039407644108,-0.017630421447753886,0.00987144724113728,0.018117828369140623,0.00988773263877134,-0.008052978515625,0.005356102291727896,0.5770973614601638,0.7940471124456537,0.0047796630859375,0.0047796630859375,0.0047796630859375
3.5,0.7792589569091797,0.31038151918778634,202.48184204101562,41.21062577585092,0.7094771687220782,0.37575970833857214,-0.010527915954589845,0.017655716592473863,8.659667968752283e-05,0.0,-0.010441319274902322,0.017655716592473863,0.025174789428710938,0.017618813457353118,-0.0016186523437500002,0.007515139399521768,1.113001327692491,0.595145981836475,0.781987762451172,0.3056537395340995,203.04489135742188,40.23471356077014,0.7110292801074685,0.3730712086469426,-0.013193459510803226,0.010818811571940477,-0.0009549682617187271,0.0003102764355599765,-0.014148427772521953,0.010910752967033626,0.021629066467285154,0.010946181649901788,-0.0061016845703125,0.005578148386342581,0.4412258477199915,0.8723566621941752,0.006287841796874999,0.006287841796874999,0.006287841796874999
4.0,0.9373101806640625,0.38050267704271884,216.4166259765625,45.110778514399165,1.0273770780116318,0.5465251523222004,-0.011514434814453125,0.022046521267800667,8.659667968752283e-05,0.0,-0.011427838134765602,0.022046521267800667,0.02419342041015625,0.021973591727370144,-0.002036132812500001,0.009684808418691127,0.9288298778044974,0.5662953502923356,0.94060302734375,0.3747970195977839,217.04833984375,44.01591029293077,1.0294178229570388,0.5429898687738137,-0.017816619873046877,0.01408249813924847,-0.000987622070312477,0.00028754749735030187,-0.01880424194335935,0.014219141453028532,0.016884765625,0.014248488578198661,-0.00831787109375,0.006775645722166728,0.5455162919762475,0.9810097992777488,0.006705322265625,0.006705322265625,0.006705322265625
4.5,1.1067162322998048,0.4568267071893985,228.5723114013672,48.00766276886133,1.436059554470703,0.7691640902472909,-0.010757188796997072,0.022308829058740463,8.659667968752283e-05,0.0,-0.010670592117309549,0.022308829058740463,0.02495262145996094,0.022276174424439982,-0.0016497802734375003,0.009591697408835817,0.7664206978324402,0.8011089666291945,1.110420684814453,0.4504080040320167,229.28298950195312,46.77589054553114,1.438355392534286,0.7651870338567677,-0.017117645740509033,0.016302676880297455,-0.0011676757812499772,0.00034991993243731586,-0.01828532152175901,0.01645647824138316,0.01737316131591797,0.01654829852477413,-0.00783172607421875,0.007435674230638719,0.5361358713714673,0.807251376299725,0.0063189697265625,0.0063189697265625,0.0063189697265625
