file,turn,speed_error_mean_mm_s,speed_error_rms_mm_s,speed_ripple_rms_mm_s,feedback_rms_v,required_voltage_rms_v,motor_voltage_delta_rms_v,saturation_pct
20260720_173220_myshell_debug_log_long_r180.csv,1,39.12041355721393,64.95871138035925,51.85776149535734,0.15734674624281347,0.15727184554911902,0.4856344858424419,0.0
20260720_173220_myshell_debug_log_long_r180.csv,2,21.450316775497505,60.04681463020495,56.08479167711159,0.1216245571465843,0.12162431797137119,0.63139766730827,0.0
20260720_173220_myshell_debug_log_long_r180.csv,3,12.247259794776113,63.96830904181296,62.78494396898153,0.1322882125046729,0.13227702600425714,0.6474698813130761,0.0
20260720_173220_myshell_debug_log_long_r180.csv,4,-6.459207866915423,66.3199417590976,66.00464611420983,0.13605494905821916,0.13608859526498238,0.5561232088334871,0.0
20260720_173220_myshell_debug_log_long_r180.csv,5,3.3565570584577102,64.6929635944429,64.60582840073512,0.1318943659539956,0.1318975037378719,0.6426938171188291,0.0
20260721_041455_myshell_debug_log_long_r180.csv,1,20.492216651119403,51.85408771791518,47.63313415870119,0.11086568014992561,0.11082287731367432,0.5558903084182714,0.0
20260721_041455_myshell_debug_log_long_r180.csv,2,8.107120646766177,43.30073291679468,42.535021640412545,0.08952302352158234,0.08950332258180846,0.6256938759997287,0.0
20260721_041455_myshell_debug_log_long_r180.csv,3,-0.8378517568408039,65.36531799282214,65.35994798602823,0.13672657979973865,0.1367595623808117,0.5983265408073195,0.0
20260721_041455_myshell_debug_log_long_r180.csv,4,-4.793367148631842,44.277016720253286,44.01679044437481,0.09263911738309233,0.0926794216356369,0.601856935766386,0.0
20260721_041625_myshell_debug_log_long_r180.csv,1,20.8740234375,67.62278565376572,64.32041888161054,0.13978369156635256,0.13976203717762228,0.573397265890246,0.0
20260721_041625_myshell_debug_log_long_r180.csv,2,-1.4628517568407966,40.30785860460037,40.28130496925297,0.08526211043965637,0.08530112241764695,0.5619560037394328,0.0
20260721_041625_myshell_debug_log_long_r180.csv,3,6.052549751243776,55.55927497945265,55.22861285376587,0.11406157945774986,0.11404504164699017,0.6681497999637915,0.0
20260721_041625_myshell_debug_log_long_r180.csv,4,-0.513788479477612,38.49676011451727,38.49333137977335,0.07764515070891026,0.07763615936624998,0.6024541849518691,0.0
20260722_021943_myshell_debug_log_long_r180.csv,1,19.98663907027364,83.06211273194589,80.62163996204183,0.18449609983227097,0.1844544167335437,0.7863387562858188,0.0
20260722_021943_myshell_debug_log_long_r180.csv,2,15.826239894278615,86.98840088090701,85.5366121530782,0.1871497248346478,0.187183283473014,0.17994292993395333,0.0
20260722_021943_myshell_debug_log_long_r180.csv,3,11.890887360074629,83.25636165487906,82.40284311720096,0.17223472458075878,0.17223552893069927,0.19552317536732444,0.0
20260722_021943_myshell_debug_log_long_r180.csv,4,-1.59816153606965,81.42042567154776,81.40473939667554,0.19886094887496808,0.19892957636965228,0.16628626874400299,0.0
20260722_021943_myshell_debug_log_long_r180.csv,5,17.12297885572139,84.02138603777234,82.25811149555332,0.17474675863078326,0.1747360132961226,0.20597451064388989,0.0
20260722_022044_myshell_debug_log_long_r180.csv,1,15.25628692475123,79.88802946830393,78.41774647105245,0.1743187400388776,0.17428236594918903,0.8100294645121586,0.0
20260722_022044_myshell_debug_log_long_r180.csv,2,8.966641402363194,76.50666633132062,75.97940072870708,0.15919193493247324,0.1592091590192724,0.1732988561770842,0.0
20260722_022044_myshell_debug_log_long_r180.csv,3,14.238232664801002,74.40469292717334,73.02965877073474,0.15455505082895285,0.15454827902746462,0.17614303022083455,0.0
20260722_022044_myshell_debug_log_long_r180.csv,4,5.227815998134321,88.26940766791154,88.11446118506096,0.1810523773008122,0.18106502289837897,0.18996259686081288,0.0
20260722_022044_myshell_debug_log_long_r180.csv,5,10.319836365049746,84.05175021837039,83.41581200330022,0.17364130569514713,0.17363920007839412,0.18676696484721658,0.0
