phase_pct,baseline_omega_mean,baseline_omega_std,baseline_alpha_mag_mean,baseline_alpha_mag_std,baseline_omega_sq_mean,baseline_omega_sq_std,baseline_sp_feedback_mean,baseline_sp_feedback_std,baseline_turn_ff_mean,baseline_turn_ff_std,baseline_required_turn_voltage_mean,baseline_required_turn_voltage_std,baseline_motor_voltage_delta_mean,baseline_motor_voltage_delta_std,baseline_speed_error_mean,baseline_speed_error_std,baseline_acceleration_mean,baseline_acceleration_std,trial_omega_mean,trial_omega_std,trial_alpha_mag_mean,trial_alpha_mag_std,trial_omega_sq_mean,trial_omega_sq_std,trial_sp_feedback_mean,trial_sp_feedback_std,trial_turn_ff_mean,trial_turn_ff_std,trial_required_turn_voltage_mean,trial_required_turn_voltage_std,trial_motor_voltage_delta_mean,trial_motor_voltage_delta_std,trial_speed_error_mean,trial_speed_error_std,trial_acceleration_mean,trial_acceleration_std,predicted_speed_error_unconstrained,predicted_speed_error_constrained,predicted_speed_error_conservative
0.0,-0.0938720703125,0.0,70.9228515625,0.0,0.008811965584754944,0.0,-0.007343292236328125,0.009455983071652043,4.157714843755489e-05,0.0,-0.00730171508789057,0.009455983071652043,0.027852376302083332,0.009436179035642148,-0.0024820963541666665,0.005810712140579818,0.24015697843822922,0.7731891948121625,-0.0938720703125,0.0,70.9228515625,0.0,0.008811965584754944,0.0,-0.010394626193576388,0.020904282094495477,-0.006306079101562445,0.0,-0.016700705295138833,0.020904282094495477,0.0184326171875,0.02090093453166978,-0.006022135416666667,0.011400783395898801,0.6566061253561277,1.2451587950683516,0.0037434895833333335,0.0037434895833333335,0.0037434895833333335
0.5,-0.16524169921875,0.0,89.443359375,0.0,0.027344541549682615,0.0,-0.007749290466308592,0.009688193888728566,4.157714843755489e-05,0.0,-0.007707713317871037,0.009688193888728566,0.0274664306640625,0.00966465023512989,-0.0025834147135416667,0.005814049470941511,0.31747173318219074,0.608108197558505,-0.16524169921875,0.0,89.443359375,0.0,0.027344541549682612,3.469446951953614e-18,-0.006562343173556857,0.019740189834175425,-0.008022387695312445,0.0,-0.014584730868869304,0.019740189834175425,0.020639716254340277,0.019778560840499507,-0.003958197699652778,0.011149901647481907,0.5248784734868754,0.9206071482902485,0.0038448079427083333,0.0038448079427083333,0.0038448079427083333
1.0,-0.25521972656249997,0.0,107.099609375,0.0,0.06525031328201293,0.0,-0.015706672668457034,0.015428933866103462,4.157714843755489e-05,0.0,-0.01566509552001948,0.015428933866103462,0.019451090494791667,0.015409806503669778,-0.006569010416666667,0.00970365578603467,0.5573377631483062,0.3735193038158669,-0.25521972656249997,0.0,107.099609375,0.0,0.06525031328201293,0.0,-0.016555680168999568,0.01623278269814556,-0.009494555664062446,0.0,-0.026050235833062017,0.01623278269814556,0.009088134765624999,0.016280027588105733,-0.00889431423611111,0.009851613440778582,0.7342464483577805,0.928542350212817,0.007830403645833333,0.007830403645833333,0.007830403645833333
1.5,-0.36293701171875,0.0,123.773193359375,0.0,0.13194875478744506,0.0,-0.019582099914550784,0.010707915230816083,4.157714843755489e-05,0.0,-0.01954052276611323,0.010707915230816083,0.015599161783854168,0.010695589373976843,-0.008311564127604167,0.0067027119913394455,0.6876115421037322,0.6756779990321926,-0.36293701171875,0.0,123.773193359375,0.0,0.13194875478744506,0.0,-0.01628363503350152,0.01877510031164649,-0.010966723632812442,1.734723475976807e-18,-0.027250358666313965,0.01877510031164649,0.0078013102213541664,0.018817503319689986,-0.008565131293402778,0.010722648685626536,0.5611636446597409,0.889695248077871,0.009572957356770833,0.009572957356770833,0.009572957356770833
2.0,-0.48740722656249996,0.0,139.6923828125,0.0,0.23794670224189754,2.7755575615628914e-17,-0.015888163248697917,0.008354271159297443,4.157714843755489e-05,0.0,-0.015846586100260362,0.008354271159297443,0.019265340169270836,0.008272950116243372,-0.006334635416666667,0.004235574274841213,0.5575141817817775,0.9383974260908257,-0.48740722656249996,0.0,139.6923828125,0.0,0.23794670224189757,0.0,-0.015601908365885415,0.018877282391657677,-0.012438891601562444,0.0,-0.028040799967447863,0.018877282391657677,0.007079128689236112,0.018882551971002057,-0.008088107638888889,0.009963824778750177,0.14855713586182198,0.8000753581400533,0.007596028645833333,0.007596028645833333,0.007596028645833333
2.5,-0.6278686523437499,0.0,154.150390625,0.0,0.39479568600654596,5.551115123125783e-17,-0.015090783437093096,0.007881383693119371,4.157714843755489e-05,0.0,-0.015049206288655541,0.007881383693119371,0.02005437215169271,0.007860953182686856,-0.005765787760416665,0.00420809800132094,0.10805048494257642,1.2120961686559222,-0.6278686523437499,0.0,154.150390625,0.0,0.39479568600654596,5.551115123125783e-17,-0.013769043816460503,0.01822017483812291,-0.013904956054687445,0.0,-0.027673999871147947,0.01822017483812291,0.007578192816840281,0.018243289655305594,-0.007010226779513889,0.009696867214695492,0.15131217523796062,0.9539383268808871,0.007027180989583332,0.007027180989583332,0.007027180989583332
3.0,-0.7828564453125,0.0,167.8466796875,0.0,0.6136804604530334,0.0,-0.02047375996907552,0.007784746793377798,4.157714843755489e-05,0.0,-0.020432182820637964,0.007784746793377798,0.014734395345052083,0.007727132863430201,-0.008424479166666667,0.005621923853546671,-0.1761805631434675,0.9307065407267668,-0.7828564453125,0.0,167.8466796875,0.0,0.6136804604530334,0.0,-0.017138222588433158,0.015142646368365983,-0.015131762695312443,1.734723475976807e-18,-0.032269985283745604,0.015142646368365983,0.0029568142361111106,0.015215863988464792,-0.008485243055555557,0.008066138435629446,0.0947633638063303,0.9655728024667328,0.009565728345356213,0.009598929888909166,0.00964240114237125
3.5,-0.9516015624999999,0.0,180.1318359375,0.0,0.9066360473632812,0.0,-0.01824429829915365,0.005895506980152173,4.157714843755489e-05,0.0,-0.018202721150716094,0.005895506980152173,0.01695592244466146,0.005930458587735338,-0.007105916341145833,0.004206150184438642,0.2532479998300268,0.6111422814505223,-0.9516015624999999,0.0,180.1318359375,0.0,0.9066360473632812,0.0,-0.015351426866319443,0.017742135492028178,-0.016350024414062445,0.0,-0.03170145128038189,0.017742135492028178,0.0035261027018229176,0.017763886594601836,-0.007450764973958333,0.008861805836696372,0.1994486949320865,0.886796708777753,0.008097061478742564,0.00817174772759878,0.008269528648955641
4.0,-1.1326953124999999,0.0,192.7734375,0.0,1.2844198989868163,0.0,-0.015608571370442708,0.006443251242670932,4.157714843755489e-05,0.0,-0.015566994222005153,0.006443251242670932,0.019576009114583338,0.006452404346308029,-0.005639648437499999,0.0022716695896427487,0.6390508905157416,1.0771454833032716,-1.1326953124999999,0.0,192.7734375,0.0,1.2844198989868163,0.0,-0.016829596625434026,0.013601572622444923,-0.017341235351562446,0.0,-0.03417083197699647,0.013601572622444923,0.0008805338541666677,0.01361840347402385,-0.008024088541666665,0.0073063236247003305,0.6386974209239898,1.253801246679957,0.006452562090349226,0.00657651428384498,0.006738777975255823
4.5,-1.3264794921874998,0.0,202.587890625,0.0,1.7613039731979365,0.0,-0.019018691380818683,0.004841302113687003,4.157714843755489e-05,0.0,-0.018977114232381128,0.004841302113687003,0.016144002278645833,0.004856076961200096,-0.0072515869140625,0.0011262794632009156,0.7300999781468552,0.96743687156518,-1.3264794921874998,0.0,202.587890625,0.0,1.7613039731979365,0.0,-0.020825415717230896,0.015120191335393409,-0.018557055664062443,0.0,-0.03938247138129334,0.01512019133539341,-0.004163513183593747,0.015127638161776966,-0.009882405598958331,0.0075879880292573886,0.9641039615404876,1.4002751890201668,0.0078601631745441,0.008040610550166085,0.008276795346697625
