frame,time_video_s,center_x_mm,center_y_mm,heading_rad,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active,time_log_s,log_x_mm,log_y_mm,position_error_mm,video_speed_true_mm_s,log_speed_mm_s
26,0.8665222462922847,269.2934265136719,47.902122497558594,2.39351363910338,1.81210402365168,0,False,0.0007905753081557085,267.1527933343678,43.093896898655146,5.263206609880321,14.94985819512636,23.35504337872936
27,0.8998500249958341,269.2934265136719,47.902122497558594,2.393309177115888,7.218252898313505,0,False,0.004830306060101092,267.07643197408817,43.16330019093866,5.231778057435409,59.550586411086414,39.34064340784785
28,0.9331778036993834,268.84600830078125,48.07906723022461,2.393309177115888,11.743588037032875,0,False,0.008870036812046463,266.8824109670797,43.33957349712299,5.130157437645494,96.88460130552122,75.29094974760343
29,0.9665055824029328,268.61090087890625,48.28539276123047,2.3927282150535474,12.816037803115115,0,False,0.012909767563991845,266.60604530449814,43.59015251788609,5.105362554898121,105.73231187569971,114.10531229426535
30,0.9998333611064822,268.2809753417969,48.71976852416992,2.3927282150535474,17.023703328199005,0,False,0.016949498315937228,266.1827567330774,43.97348123310701,5.189389596020141,140.44555245764178,173.17584495761915
31,1.0331611398100318,267.79437255859375,49.0733528137207,2.3935736024100733,17.773886083072185,0,False,0.020989229067882628,265.5778479213677,44.52075571431233,5.063508844365883,146.63456018534552,229.2936510315279
32,1.066488918513581,267.3607177734375,49.46589660644531,2.3935736024100733,26.56822435179828,0,False,0.025028959819827997,264.8026962684629,45.220547439342916,4.956456755640009,219.1878509023358,280.47558923654793
33,1.0998166972171306,266.38043212890625,50.13962173461914,2.3927282150535474,36.19210374339019,0,False,0.029068690571773394,263.94731439164826,45.9926581148371,4.808052535814808,298.58485588296907,283.38175684418763
34,1.13314447592068,265.5130310058594,51.016944885253906,2.3937869369202147,39.110412422596355,0,False,0.033108421323718766,262.96930297198554,46.87747957177995,4.858572361483327,322.6609024864199,355.38908835388213
35,1.1664722546242294,264.503662109375,51.9489860534668,2.3922603766471453,42.416332282916635,0,False,0.03714815207566416,261.86414552118293,47.88012360887342,4.850019527008473,349.9347413340622,387.60490059382465
36,1.1998000333277787,263.4093017578125,52.90582275390625,2.3917304165666295,48.419759648764256,0,False,0.04118788282760953,260.656277792754,48.97831945786494,4.796292640425706,399.4630171023051,413.45887782907374
37,1.2331278120313283,262.188720703125,54.1978645324707,2.3914886106510846,54.685123906947,0,False,0.04522761357955493,259.3290382372698,50.18850486968657,4.924707982315316,451.1522722323127,469.2018807708187
38,1.2664555907348776,260.8423156738281,55.49369812011719,2.3922603766471453,59.96248778761186,0,False,0.0492673443315003,257.8754474289047,51.517218683960145,4.961319974453863,494.6905242477979,525.1245831857885
39,1.2997833694384269,259.278076171875,56.93699264526367,2.3914886106510846,63.43962890724754,0,False,0.05330707508344567,256.29553438847546,52.96177224059359,4.969701475484165,523.3769384847922,536.6823505070805
40,1.3331111481419764,257.70037841796875,58.32377243041992,2.3906362138672748,69.89732328082816,0,False,0.05734680583539107,254.61669742632424,54.496500207914934,4.914987398090452,576.6529170668323,585.0449744526479
41,1.3664389268455257,255.8529815673828,60.09538269042969,2.3906060296646086,80.01495039002805,0,False,0.061386536587336435,252.8042657848951,56.15162036991099,4.984769720170899,660.1233407177314,635.4596035998425
42,1.3997667055490752,253.7825927734375,61.94268798828125,2.3896120189274708,83.77037744419532,0,False,0.06542626733928184,250.87596626789758,57.91188177317569,4.969494580582696,691.1056139146114,660.8132930733135
43,1.4330944842526245,251.796875,63.93288040161133,2.3896120189274708,84.16786542881441,0,False,0.06946599809122721,248.83010972168378,59.778963272292266,5.104578702877742,694.3848897877189,703.072207839886
44,1.466422262956174,249.72677612304688,65.81893920898438,2.3883228958629275,87.18957070288772,0,False,0.07350572884317261,246.6689230599878,61.74869801526146,5.090906474326421,719.3139582988236,754.5519559871333
45,1.4997500416597234,247.61062622070312,67.964111328125,2.388065043407603,91.21249162597688,0,False,0.07754545959511797,244.35776062147053,63.85413851169157,5.241470324106827,752.5030559143092,801.5357604540661
46,1.533077820363273,245.3860321044922,70.0759506225586,2.3883228958629275,98.29869639532228,0,False,0.08158519034706337,241.90268626884023,66.09261674441338,5.291563757107465,810.9642452614088,839.7208863626894
47,1.5664055990668222,242.88726806640625,72.5051040649414,2.3898435674832936,105.8858361018804,0,False,0.08562492109900874,239.333169584879,68.4347767350303,5.403626614507676,873.5581478405134,882.5052052956446
48,1.5997333777703717,240.261962890625,74.9295654296875,2.3886786585572604,108.52480097763042,0,False,0.08966465185095414,236.64480474018998,70.88650034192769,5.424961602548054,895.329608065451,921.8690972195922
49,1.633061156473921,237.63772583007812,77.48204040527344,2.3898435674832936,114.96929902837158,0,False,0.09370438260289951,233.84305791514333,73.44205048225048,5.542654883966943,948.4967169840655,950.738841703466
50,1.6663889351774706,234.75680541992188,80.26061248779297,2.390398402314861,119.16496992773821,0,False,0.0977441133548449,230.95305414481172,76.07750611420184,5.653928076627867,983.1110019038402,964.161539976134
51,1.6997167138810199,231.96588134765625,83.04275512695312,2.3904497262435846,121.20408809535944,0,False,0.10178384410679027,227.98916837389757,78.78255046104434,5.827828915736254,999.9337267867154,1026.844863963644
52,1.7330444925845694,229.06838989257812,85.99742126464844,2.390398402314861,124.88368870648651,0,False,0.10582357485873567,224.89054951673927,81.60864717659365,6.059347176220428,1030.2904318285136,1054.2270535403188
53,1.7663722712881187,225.9437713623047,88.78961181640625,2.390398402314861,127.2567431105724,0,False,0.10986330561068104,221.69264325844523,84.52358795200085,6.022545123708087,1049.8681306622223,1077.9493811874158
54,1.7997000499916682,222.76632690429688,91.67497253417969,2.3870224005938163,137.7989094365653,0,False,0.11390303636262644,218.36280646195337,87.56020401512626,6.026799503179966,1136.841002851664,1142.8861150193404
