frame,time_video_s,center_x_mm,center_y_mm,heading_rad,speed_playback_mm_s,turn_led_blue_pixels,turn_led_active,time_log_s,log_x_mm,log_y_mm,position_error_mm,video_speed_true_mm_s,log_speed_mm_s
30,0.9985687181706221,271.335205078125,45.19111251831055,2.3819895123326513,13.504552887329986,0,False,0.0031977350982110575,272.929209247963,43.571589823293934,2.272378281258385,54.01821154931994,5.869103425398501
31,1.0318543421096429,270.669189453125,45.67464828491211,2.3800379338852595,24.110190482020585,0,False,0.011519141082966255,272.67775812385946,43.78938459753645,2.7547354275852487,96.44076192808234,77.00650949206565
32,1.0651399660486636,270.1253967285156,46.245880126953125,2.3743195052725,40.109609683771815,0,False,0.019840547067721426,271.9845834160763,44.38958692051634,2.6272418250831473,160.43843873508726,151.28155178098837
33,1.0984255899876842,268.7104797363281,47.489349365234375,2.3743195052725,57.29630335236993,0,False,0.028161953052476596,270.77929765903053,45.43713133498146,2.9140361083881348,229.18521340947973,212.09104497240276
34,1.1317112139267052,267.41070556640625,48.925289154052734,2.3743195052725,70.6850640782521,0,False,0.03648335903723182,269.22727654754493,46.7915388614763,2.802288429228009,282.7402563130084,278.2263048109053
35,1.1649968378657258,265.4180603027344,50.851280212402344,2.378367546381281,94.00810002884394,0,False,0.04480476502198699,267.2983212526489,48.471304656752174,3.0330949350895486,376.03240011537576,340.45757558697125
36,1.1982824618047465,263.0111999511719,53.37611770629883,2.378367546381281,108.69168700793013,0,False,0.05312617100674216,264.97700067629114,50.48059049611178,3.499778609542755,434.7667480317205,423.91596116024215
37,1.2315680857437672,260.2845458984375,55.950592041015625,2.378367546381281,120.27636023356415,0,False,0.06144757699149733,262.22670393842645,52.86401329261991,3.6467720277447837,481.1054409342566,449.35254079973697
38,1.264853709682788,257.310302734375,58.99848175048828,2.37665654788515,131.1550428134328,0,False,0.06976898297625256,259.1573319123825,55.53234404772158,3.9275472446492548,524.6201712537312,514.2406001195741
39,1.2981393336218088,254.03057861328125,62.04328918457031,2.37665654788515,147.1830534967503,0,False,0.07809038896100773,255.70559969251045,58.5374277808324,3.8854549023352845,588.7322139870012,597.1322145145201
40,1.3314249575608295,250.1031951904297,65.63636779785156,2.37665654788515,168.51815013722992,0,False,0.0864117949457629,251.73724895735683,61.99423194434682,3.9919024648146744,674.0726005489197,659.8417503343571
41,1.3647105814998501,245.8251495361328,69.69344329833984,2.3772467419950236,178.71723950611818,0,False,0.09473320093051807,247.33991988883017,65.82528901431667,4.154172214342795,714.8689580244727,724.0603211207468
42,1.397996205438871,241.57521057128906,73.93228912353516,2.3786247932916824,196.48862885608017,0,False,0.1030546069152733,242.56987145298265,69.98079842325416,4.074755087606946,785.9545154243207,810.6252150418892
